#{"t_start": 1512457165.7083697, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-81.987408,119,-17.41991479,18.911128
-81.961648,120,-17.1896643601,37.336069
-79.847081,121,-16.6294882616,56.674434
-80.578575,119,-17.0407597407,76.206573
-79.965008,121,-17.4734329083,95.647149
-81.088317,121,-17.3511490193,115.171655
-80.953901,120,-17.1286232299,135.527078
-80.54242,121,-17.8644918534,155.5901
-81.692584,120,-18.4820838174,174.558931
-81.450458,121,-17.4109334438,194.807326
-78.02133,118,-16.6296025288,213.059473
-80.37742,116,-17.456303073,232.423671
-79.951645,118,-16.9020063286,250.707457
-82.397612,120,-18.6499888129,272.024062
-78.484096,116,-16.4693633996,291.574637
-81.275624,119,-17.5995622999,310.021183
-82.855439,124,-18.5985833563,330.442828
-82.661864,121,-17.9550024978,352.653522
-78.784757,121,-16.5337412304,371.97025
-79.811736,118,-16.7284790479,390.556601
-82.108784,122,-17.7383891347,411.189057
-81.679791,122,-18.4018961475,431.370158
-80.993916,120,-17.1927295421,450.62698
-82.203386,121,-18.4313661673,469.464368
-80.539245,118,-17.0209429321,489.3427
-81.786349,122,-18.2490296711,509.965611
-81.211313,126,-16.9044560684,531.246102
-80.705975,119,-17.6425003491,552.514336
-80.271475,118,-16.903330738,572.876653
-80.533247,121,-17.0378316823,594.323495
-79.874639,126,-16.156407124,614.660324
-80.198031,120,-17.0636015256,635.141298
-79.978745,115,-17.9177357958,653.688801
-81.699257,121,-17.1291310835,674.290762
-82.308699,121,-18.9173368577,696.833687
-78.750333,122,-16.4657897853,717.32841
-83.152198,127,-18.657158726,738.884347
-79.773747,119,-17.1679974635,758.592932
-79.43493,120,-17.1176009083,779.23663
-79.938003,118,-17.7407504063,798.723331
-81.177273,122,-16.8663469,819.980577
-81.317591,122,-17.5906476086,840.475756
-82.011715,125,-18.354641488,861.761101
-80.666872,120,-16.7927643351,882.564264
-80.992422,119,-16.9733937172,902.737785
-79.826001,120,-16.5510469732,923.975928
-81.759111,120,-17.523168989,944.584412
-81.608014,120,-17.4377745848,966.686764
-79.262507,116,-17.0141070095,985.824184
