#{"t_start": 1512457165.614542, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-81.403204,122,-16.8342782798,19.787729
-80.891656,120,-16.7974303533,38.150425
-79.052656,117,-16.9925101588,56.641011
-79.755915,119,-16.9716268188,76.159811
-81.193405,122,-17.0184452339,95.736757
-82.218457,123,-17.4474392147,115.598081
-82.11008,123,-17.7250760102,136.532837
-79.565024,116,-17.6880954787,155.685988
-79.190524,118,-16.7379295559,174.313082
-80.684732,121,-16.759346738,194.375862
-81.787934,119,-17.3250183726,212.989035
-79.84819,120,-16.7337615362,232.998092
-80.497448,118,-16.9198518855,251.42882
-80.488964,117,-17.4136048943,272.112897
-78.245576,120,-17.0161902607,292.314477
-79.377096,118,-17.1639804759,310.585409
-79.632292,121,-16.964134264,330.541409
-80.950134,122,-16.7245729726,352.870776
-81.840001,125,-16.9792049576,373.287382
-78.970189,117,-16.8037915594,391.433861
-80.823021,123,-17.198248244,412.354733
-81.191772,118,-17.2870735582,431.608443
-80.505481,118,-17.6858106135,450.641328
-81.074648,120,-16.9966144873,469.103637
-81.366625,121,-17.6115086035,489.55546
-80.183937,121,-16.4326095413,510.088439
-80.582447,120,-17.2104232719,530.061341
-77.844956,120,-16.3083501253,551.685798
-80.08532,118,-17.1577793936,571.829263
-78.503389,117,-17.0031255864,592.723238
-80.582211,121,-17.0017382586,612.319246
-81.606856,121,-17.3386005047,632.764157
-79.944516,119,-16.4527335404,652.28355
-79.39582,119,-17.4301242831,672.485123
-79.617006,117,-17.0355230734,694.313035
-81.614053,121,-17.4070197016,714.896799
-81.54721,118,-17.6046606505,734.478709
-78.925528,118,-16.6470247057,754.253635
-80.683675,119,-16.7675272153,774.113479
-80.99896,118,-17.934583156,794.082198
-79.466061,116,-17.2430872508,814.264515
-80.684374,120,-16.6730241588,835.320551
-80.782354,120,-17.7115734716,855.255839
-81.031087,120,-17.0948569796,876.140136
-80.407528,118,-17.2897408859,896.440287
-79.544575,119,-17.0227379694,916.859705
-78.28344,120,-16.2321030352,937.339046
-81.472139,126,-16.9562743418,959.825394
-80.359252,119,-16.8702292372,980.672537
-79.947811,118,-18.0259299082,1001.11305
-80.813905,121,-17.0280364309,1022.375237
-82.206308,125,-17.4559207481,1045.341679
-80.680917,120,-16.9697299952,1065.394818
-79.556476,119,-18.0871596491,1086.786618
-79.933074,119,-16.4404341313,1106.984836
-80.136656,118,-17.2998957753,1127.714664
-81.563069,125,-17.2266104591,1148.862574
-80.087368,116,-17.6894256596,1168.69409
-78.820179,122,-16.6870263711,1190.193123
-81.450079,120,-17.8499881438,1211.322707
-80.706561,117,-17.551385383,1231.734407
