#{"t_start": 1512457165.59128, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-80.793735,123,-17.0113239182,20.082659
-79.499549,123,-16.0720294845,39.079582
-78.169238,119,-15.9842012943,58.14967
-81.090346,123,-16.8655742508,78.291713
-78.65822,120,-16.6769029431,97.456514
-79.470019,117,-16.7612966958,116.048007
-80.960579,118,-17.7461641845,135.912401
-80.170898,119,-16.9775657046,155.709528
-79.802607,123,-16.5609892645,175.284239
-80.78406,120,-17.3406805408,195.326436
-82.303585,124,-18.1426715461,215.28189
-81.969834,120,-17.800979068,234.641157
-77.933486,121,-16.3180000743,254.203104
-82.176847,125,-17.3719881525,276.286994
-80.159983,118,-17.4526708588,295.873615
-81.985438,121,-17.3995658047,314.49341
-77.452945,115,-15.9382442642,335.429418
-80.498901,120,-17.3214566539,355.157323
-79.971991,119,-17.3756623281,375.000777
-80.124686,120,-17.526639636,393.430991
-81.061612,121,-17.3233525843,414.016113
-80.355146,117,-17.0949814433,432.969076
-80.153849,120,-16.9363512929,452.164432
-80.070898,117,-17.5271989954,470.389704
-80.107496,118,-16.9803527573,490.02567
-80.363274,120,-18.3386386482,510.579163
-79.204544,119,-16.437164496,530.187325
-80.628339,118,-16.7768350408,551.523364
-79.550927,118,-16.7751262966,571.763901
-79.893564,121,-18.1282668513,593.137922
-81.063982,119,-17.1684882959,612.464429
-79.415508,118,-16.9597949239,632.481361
-78.968277,118,-16.174876316,651.98943
-80.195648,122,-16.983298125,672.497554
-79.162422,119,-17.0880534122,694.79573
-80.748316,119,-17.1062473682,714.905223
-81.183234,119,-17.2294753578,734.591772
-81.191482,118,-17.6357944443,754.383032
-80.082617,119,-16.850286948,774.343851
-79.925935,120,-17.1665174517,794.555652
-79.807773,117,-17.9865739496,814.887069
-81.650982,125,-17.2996871425,836.4935
-80.768097,119,-17.1861075048,856.336335
-81.048755,118,-17.1731335006,876.9125
-81.691259,119,-18.0870747722,897.509232
-79.848306,120,-16.8702491422,918.32585
-80.889243,119,-16.9748271081,938.511017
-80.717291,121,-16.927140613,960.101877
-82.258113,121,-17.9963534227,981.29061
-81.94049,121,-17.9814356148,1002.27599
-78.85715,116,-16.5249109937,1022.788589
-78.855346,120,-16.3505691599,1044.913562
-81.344973,120,-17.2964550574,1064.925083
-81.616815,122,-17.2633209258,1086.774427
-82.001847,121,-17.221856127,1107.351785
-82.623903,125,-17.3121117908,1129.15736
-78.930773,119,-16.3972840991,1149.457705
-79.901981,122,-16.6673433488,1170.241642
-80.799259,119,-17.0123060177,1191.20568
-80.350818,120,-17.1775202557,1212.502248
-81.317944,123,-17.6616522539,1233.570379
-82.651931,122,-18.0502836314,1256.099563
-79.67747,118,-16.8972319616,1276.708793
-82.216659,121,-17.7351120791,1298.75156
-78.644789,119,-16.4772012927,1320.233991
-79.717853,117,-17.1398169105,1339.966422
-82.351261,122,-18.1232961776,1360.971287
-81.308654,120,-17.2263600795,1380.497489
-79.451383,118,-17.0398324787,1402.501447
-80.960058,123,-17.183328543,1424.467187
-81.957299,126,-17.1670456448,1446.11973
-80.455906,125,-17.0491083845,1468.600972
-80.902531,120,-17.4018559849,1489.857771
-81.261578,120,-17.4441021432,1510.589441
-79.090666,117,-16.4278891072,1531.624885
-81.420203,121,-16.9073847013,1554.093693
-79.796467,123,-16.5802181638,1574.955202
-79.386113,117,-16.694029465,1595.240757
-79.890722,116,-16.9418277899,1615.102365
-79.732042,122,-16.3983986733,1635.931833
-80.958335,120,-16.9597451474,1656.830238
-79.123329,120,-16.9944826307,1678.700055
-80.360091,118,-16.8059844751,1700.202662
-81.28457,119,-17.1503542628,1722.385223
-76.998161,118,-16.2508866149,1743.965731
-80.693164,125,-16.7690028307,1768.456306
-79.607928,119,-16.3420550447,1789.961206
-80.029896,118,-16.2643780739,1811.875034
-81.614108,121,-17.410581799,1834.742501
-81.846952,125,-17.3255356424,1857.280806
-80.914317,122,-16.9872235211,1879.901413
-82.096468,121,-17.8292789457,1903.39444
-80.529919,119,-17.0151249931,1925.445951
-80.603496,121,-16.8823250208,1948.106619
-83.915584,133,-18.1876945951,1970.916006
-81.195011,121,-17.2971328515,1993.374066
-79.193485,119,-16.3325084649,2015.194226
-81.402107,122,-17.2335364467,2037.435953
-81.45283,123,-17.5314320993,2058.702615
-80.271662,118,-17.3551341599,2079.717089
-81.509731,119,-17.0880565132,2101.571782
-82.062274,125,-17.7041599058,2124.087677
-80.562347,121,-16.923249211,2148.623109
-81.173233,120,-17.1408926833,2170.058727
-80.953438,118,-17.4015099331,2191.390208
-79.013224,120,-16.7015467965,2213.844471
-81.737758,119,-17.6366232753,2235.029572
-81.092587,123,-17.0793463303,2257.195818
-81.421879,124,-17.1436226217,2280.682634
-80.244925,118,-17.0978655382,2302.183238
-80.546605,123,-16.8248467894,2324.567196
-80.608782,121,-17.7658946679,2347.516447
-79.496878,116,-17.6015607577,2368.126904
-80.474323,117,-17.1396677039,2388.982831
-81.086152,117,-17.1829124755,2410.173823
-80.426804,120,-17.412188563,2432.007705
-81.755999,121,-17.0691340737,2455.067863
-81.456612,122,-17.2147996773,2478.20994
-82.012356,125,-17.3132537279,2501.111782
-78.982212,118,-16.6003891117,2523.889345
-78.669392,116,-16.7158954559,2544.872963
-80.276031,122,-17.2540501254,2566.664293
-80.391796,120,-16.573370554,2590.183343
-80.712205,121,-17.2755303015,2613.6296
-79.248992,118,-16.9112951896,2635.338837
-81.723242,121,-17.6247239922,2657.648914
-78.345047,120,-16.5190451527,2679.574068
-81.275878,121,-16.9848821495,2702.188275
-80.422147,124,-17.0401909818,2724.233958
-78.197612,117,-16.4651106508,2745.41783
-79.384161,122,-16.344082077,2765.934791
-79.610786,117,-17.2389687927,2785.64841
-80.990956,119,-17.2178978869,2806.233528
-80.448341,118,-16.6835556034,2826.026286
-81.801357,122,-17.8823889403,2847.371793
-80.430502,116,-17.435002426,2867.038143
-79.078955,122,-16.5467318134,2890.697712
-82.066075,122,-17.3839953679,2912.511141
-78.996149,118,-17.7234485657,2933.373759
-79.717169,117,-17.0538421647,2952.914461
-80.978761,122,-17.2853888953,2972.909869
-81.857004,121,-17.3439032045,2994.015988
-81.843386,123,-17.5414604104,3014.384928
-81.679598,121,-17.6800469423,3036.233874
-79.254228,117,-16.7229863917,3057.732836
-81.032586,119,-18.0381523888,3079.491141
-81.571019,124,-16.8715380585,3101.350637
-80.719794,118,-17.3623146338,3120.804654
-80.213194,121,-17.0597653091,3140.861912
-81.562967,118,-17.7779740047,3160.755556
-80.879908,120,-17.1505127524,3181.365556
-81.245141,118,-18.0235930655,3202.289638
-81.220245,124,-16.8392599269,3224.65972
-80.521414,125,-16.5629604707,3249.332405
-79.458886,117,-16.8635099465,3270.355959
-80.382552,117,-17.489790767,3290.402693
-80.451111,118,-17.9700024911,3310.570453
-79.322745,119,-16.3563123717,3331.898502
-79.59518,117,-16.8326557008,3353.288835
-81.928354,123,-17.7630077067,3375.595113
-79.489998,119,-16.4184788193,3395.156031
-80.680249,121,-17.1687796166,3414.965535
-77.93488,116,-16.1261570147,3436.054832
-80.500664,123,-16.3716107976,3458.591114
-80.659369,118,-18.2508231853,3479.411282
-78.753862,118,-16.3993607883,3500.608952
-81.822354,119,-17.6916849039,3522.077492
-81.015363,120,-16.8438976613,3542.95152
