#{"t_start": 1512457165.6786168, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-78.804239,119,-16.3111404221,18.939629
-80.119272,120,-16.7868180866,37.374229
-82.41545,123,-17.8059767006,57.263333
-82.048875,123,-17.6398662269,77.58114
-79.379142,121,-17.0367125981,96.94562
-79.323358,118,-17.3257981561,115.68335
-81.139182,119,-17.4765343545,135.855651
-81.761194,119,-18.4767318924,155.638438
-79.469767,118,-16.6703282418,174.270198
-80.051776,117,-16.8233086909,193.747206
-80.613491,118,-17.4668672429,212.080367
-81.671774,120,-17.0894270465,232.073738
-79.736501,118,-17.120253572,250.466721
-79.609593,121,-16.4612397991,271.946305
-80.156037,119,-16.7184494219,291.951995
-80.23016,120,-16.5829610322,310.524377
-78.340548,119,-16.0994260729,330.105493
-80.193809,120,-17.1054001707,352.257114
-79.499541,118,-17.2780269086,371.119237
-82.152941,123,-17.5398133854,390.518554
-79.557035,118,-16.6850868959,410.39644
-80.958447,119,-17.1459106504,430.257781
-81.869142,122,-17.0952696656,449.856082
-82.127543,119,-18.2715189416,468.280239
-81.209756,120,-17.4022967343,488.167704
-81.657915,121,-18.0964983437,508.825832
-80.840687,117,-17.6008723092,528.742393
-82.154864,128,-17.2923914828,551.291816
-81.384955,122,-17.5449373137,572.284214
-80.547186,120,-17.076252527,593.487395
-80.555202,121,-17.1067474935,612.991371
-80.537728,119,-16.7659473744,633.117757
-80.716561,121,-17.0106311918,652.946938
-79.899289,121,-16.820931539,673.59848
-81.507734,120,-17.1381096956,695.742292
-79.682375,120,-16.5685708345,716.05242
-80.211565,119,-16.5269673423,735.907586
-79.432992,118,-17.4232752677,755.599225
-79.725477,122,-16.6638132751,776.178483
-79.615372,122,-16.3433585212,796.780411
-80.31668,118,-16.7385635455,816.790715
-81.662105,122,-17.1193771831,837.977335
-81.187704,119,-18.2193212399,858.071904
-80.263204,119,-17.0563118097,878.789688
-82.306136,123,-17.4395805022,899.664157
-79.960818,123,-16.7650456892,921.253444
-80.815799,119,-17.7395885709,941.559951
-80.523369,118,-17.1284814581,962.795824
-79.888609,119,-16.9699405449,983.335316
-81.803408,119,-17.9781103304,1004.299966
-81.329454,124,-17.6081330474,1025.926188
-80.607137,119,-18.0775632603,1048.031926
-79.589845,119,-16.665854099,1067.741031
-79.937191,119,-16.7333465152,1089.105474
-80.071627,122,-18.1066374047,1110.334111
-81.850539,123,-18.0355561712,1131.511532
-80.913035,117,-17.3248273207,1151.735579
-79.541299,116,-18.0970294519,1171.231623
-80.318603,123,-16.8989439891,1193.041428
-80.078774,120,-17.4246995857,1214.214128
-79.655984,116,-17.9361332777,1234.377925
-79.146497,118,-16.3951660653,1256.043492
-80.169847,116,-17.0372678235,1276.314819
-80.464544,121,-16.5145263859,1298.291039
-81.083448,119,-17.7533441145,1319.674322
-77.721471,121,-15.5293020581,1340.258343
-80.96052,118,-17.2730099623,1360.45965
-80.23268,120,-16.5319714482,1380.055571
-81.669863,122,-17.3451432743,1402.809824
-82.806708,122,-18.5574182685,1424.526127
-79.758585,120,-16.4602538347,1444.99859
-80.452475,117,-17.3762660397,1466.105922
-81.359442,121,-17.8281991015,1487.685361
-82.023849,123,-17.1339906576,1509.045995
-79.787975,120,-16.3439551963,1530.434734
-80.262,124,-16.3274031504,1553.320817
-80.07156,117,-17.3142272858,1573.255507
-81.095029,119,-17.6974779942,1593.910909
-80.956641,122,-17.5722982295,1614.888495
-81.482099,120,-17.30692595,1635.426189
-80.32052,119,-17.2912200905,1655.811308
-82.066954,119,-17.4476561472,1677.651722
-78.969323,120,-16.761078893,1699.579452
-80.895604,120,-17.2623278038,1721.911312
-81.428748,121,-17.0425166639,1744.095229
-81.766439,122,-17.6307271799,1767.999507
-82.45965,123,-17.5191059642,1790.370448
-81.401719,122,-17.2689790145,1813.123188
-80.702236,119,-16.8686768303,1835.586221
-82.794563,121,-18.402497581,1857.173027
-79.853558,119,-16.4177561083,1879.159904
-82.331013,124,-17.953867335,1903.304237
-80.256555,118,-16.7398947347,1925.194368
-80.01298,120,-16.4587004856,1947.54343
-79.890171,117,-17.9402656871,1967.769199
-80.963233,120,-17.2864393198,1989.971223
-79.964295,116,-17.4163857306,2010.830305
-80.038088,121,-16.5922370837,2032.711877
-80.600203,122,-16.8656693969,2055.113169
-81.732988,120,-17.1858306474,2075.684546
-81.381599,123,-16.7564917013,2098.312615
-82.299648,122,-18.1016554013,2120.508551
-81.038903,119,-16.8469184194,2144.427394
-79.907855,118,-17.7074468796,2166.373745
-79.980053,122,-16.4607322886,2187.954171
-80.649483,119,-17.3262208628,2209.877908
-80.96236,121,-17.8039386891,2231.620732
-81.197841,123,-17.0972222022,2253.777995
-81.514276,121,-16.9161909411,2276.503172
-82.82001,124,-18.2098767449,2299.259605
-81.650655,120,-17.7306429122,2320.787378
-80.012582,122,-16.7702679615,2343.833791
-81.470388,121,-17.4534785861,2365.771753
-81.289836,119,-17.1182960985,2387.070273
-82.355814,123,-17.6186084623,2409.014028
-79.787576,120,-17.3801958981,2430.915717
-80.829213,122,-17.2232527923,2454.08496
-79.915401,120,-16.9292928229,2476.661136
-79.005222,118,-16.5754202736,2498.555555
-79.681567,120,-17.1481684602,2521.390554
-80.441732,118,-17.5709283368,2543.119007
-79.179386,116,-16.8315269725,2563.916123
-81.454752,120,-17.176126507,2587.08444
-80.306697,120,-17.1970676728,2610.363121
-79.7279,119,-16.8314108315,2632.394547
-80.731943,120,-17.0234024934,2654.438097
-80.556845,120,-16.889451178,2676.359162
-81.772715,119,-18.282824346,2698.261276
-79.146866,120,-16.6524380012,2719.81798
-81.024366,119,-17.9987164205,2741.457164
-80.319774,121,-16.6208449014,2762.132589
-80.960601,118,-17.696875334,2782.115814
-83.016005,127,-17.3898742257,2803.845248
-81.251932,121,-17.5069864697,2824.188793
-80.332093,120,-17.0743932828,2845.189909
-79.603527,119,-16.4549831661,2865.408801
-79.906724,119,-17.0526424964,2888.379134
-79.762142,121,-16.3194454111,2910.223016
-80.016917,118,-16.8368889001,2931.12266
-80.364296,124,-16.6806555402,2951.816282
-81.882861,120,-17.5526272493,2971.719871
-82.230403,124,-17.3531042967,2992.987913
-79.738117,123,-16.6013281578,3013.440114
-80.048746,120,-17.1729321917,3034.781299
-79.839312,122,-16.3160636129,3057.463454
-81.363551,124,-17.3807028473,3080.147944
-78.33657,118,-16.1905166251,3100.802196
-80.026549,120,-17.3337857944,3120.696668
-82.568514,122,-18.2065985547,3140.93872
-78.868733,117,-16.5713732675,3160.637803
-82.235631,122,-18.2425765702,3181.623564
-80.850311,119,-17.2404276216,3202.734777
-81.777174,122,-17.2241103795,3224.754108
-79.855794,117,-16.9106319132,3247.80204
-78.49136,122,-16.1369419689,3269.947984
-81.387025,118,-17.8615871304,3290.015882
-79.160016,119,-16.4173402483,3310.477973
-81.053886,120,-17.5187244716,3332.000419
-80.512168,123,-16.4899309356,3354.558324
-81.027687,119,-18.0530788035,3376.042785
-79.704972,117,-16.7772538155,3395.297795
-81.204861,120,-18.08868396,3414.884459
-79.812026,117,-16.9191216729,3436.111824
-81.450681,121,-17.3380811908,3458.423785
-80.203815,117,-17.7860394107,3478.927668
-80.270886,122,-16.4448050222,3500.942968
-79.61829,120,-16.8317572105,3522.517797
-82.036689,120,-17.1900917991,3543.384836
-79.318129,119,-16.2764227917,3564.688051
-80.894414,117,-18.1148140537,3585.553771
-79.698972,119,-16.7479681624,3609.373546
-78.963171,120,-15.9315960846,3629.532671
-80.604509,118,-17.1862445973,3650.755221
-79.788397,118,-16.8606440151,3671.835798
-80.478551,117,-16.8652321553,3692.938397
-81.333215,119,-17.3242521879,3713.563858
-80.750504,118,-17.5461319522,3734.768378
-81.189102,119,-16.9213831353,3755.449261
-80.212049,122,-16.795595198,3776.692494
-81.790843,123,-17.2324540401,3797.800444
-81.224574,118,-17.2134540146,3819.230737
-79.580277,120,-16.4963379336,3840.533997
-81.131351,120,-17.1475801914,3861.31798
-81.35341,122,-17.10124623,3884.008922
-78.468158,117,-16.1867168405,3904.942155
-80.747898,120,-17.327004307,3925.643879
-78.173641,118,-16.0023009446,3946.967176
-81.471762,118,-17.3307191458,3970.480539
-79.947094,117,-16.5093768864,3991.915223
-79.479594,118,-16.7294494259,4012.806382
-80.492154,121,-17.4849078919,4033.120061
-80.80844,119,-16.9498348061,4055.267716
-83.252861,127,-18.374801365,4079.528074
-83.036033,123,-17.6091174675,4101.26989
-79.906938,117,-17.1375951372,4122.053071
-83.614995,126,-18.2696567349,4143.964876
-80.996898,116,-17.4920304196,4164.998945
-80.698197,118,-17.1402222691,4186.548621
-82.479738,120,-17.8890984488,4207.61416
-82.725185,121,-18.1540810271,4228.317247
-79.651194,118,-17.0325940814,4248.680618
-80.403817,117,-17.3627668061,4268.93585
-80.576603,120,-17.0351126917,4290.373809
-80.111448,119,-16.8915197383,4312.04252
-80.622232,118,-17.1513908563,4332.90269
-81.094225,120,-16.8614089329,4353.680956
-81.032185,125,-17.3968761064,4375.981358
-80.811625,118,-17.466799629,4396.859951
-82.201094,123,-17.8239105829,4417.416489
-80.764634,119,-17.3896255553,4438.504065
-81.415504,120,-17.1759300564,4460.041633
-80.183553,118,-17.2626270306,4481.105878
-80.486132,124,-16.6816488695,4503.037948
-80.422261,123,-16.7885306042,4524.550989
-81.468994,120,-17.0223199113,4545.660499
-79.952204,119,-17.0208155538,4567.253387
-81.945675,122,-17.2653102991,4588.493594
-80.644466,121,-16.6706763372,4609.821151
-79.58814,119,-16.7669768143,4631.332478
-81.060864,119,-17.1223746947,4652.708931
-80.742203,120,-16.9507966133,4674.562616
-81.424205,123,-17.2544143828,4697.365728
-80.037068,119,-16.9742924197,4718.796773
-79.626757,123,-17.0823710447,4741.589828
-80.504045,119,-17.8269528354,4763.060005
-79.869372,118,-16.7286044536,4784.037409
-79.711572,120,-17.4070512291,4805.901803
-79.982452,117,-16.9530959632,4826.93716
-81.186874,118,-17.8453294571,4849.131918
-80.28298,121,-17.4736929047,4870.912896
-78.492329,118,-17.322804244,4891.509212
-80.782246,120,-17.1285333354,4912.772273
-82.133662,128,-17.303100974,4937.252678
-80.415583,119,-17.2472508747,4959.037481
-81.209216,118,-17.3230855725,4979.181057
-80.132379,120,-16.5189155285,5000.293607
-80.857671,129,-16.5124729647,5024.176385
-80.993543,120,-17.1259751965,5045.846659
-80.851038,120,-17.3031187379,5068.432147
-79.94186,118,-16.9185107445,5088.892383
-80.357008,119,-16.7549460481,5110.967421
-78.460258,117,-16.4228784314,5131.238816
-81.201935,119,-17.590928663,5151.539977
-82.259802,124,-17.3493224591,5173.710616
-78.855016,121,-16.9747123273,5195.339401
-80.870851,118,-17.1633853143,5216.740521
-81.10701,119,-18.0542539304,5239.025862
-78.579449,117,-17.1562627414,5259.995566
-79.821604,119,-16.9741446198,5280.564356
-81.018087,121,-17.0426287507,5301.477093
-80.272226,118,-16.9446336429,5322.8839
-81.261946,122,-17.4766343569,5345.831907
-79.014942,120,-16.4920114713,5367.156559
-80.240575,120,-17.0600330715,5388.366529
-81.208554,118,-18.016808757,5408.732109
-79.056292,118,-16.2205304229,5431.740528
-80.897763,117,-17.3562524906,5453.717154
-78.724834,118,-16.4546760998,5474.431826
-80.515659,121,-17.1939624267,5495.38104
-80.187289,117,-17.7468920552,5516.842177
-83.310964,122,-17.7864370894,5537.502109
-80.030798,118,-16.4124644607,5558.392528
-79.547796,122,-15.8743704296,5579.942779
-80.651966,118,-16.5662375071,5601.153587
-79.573792,118,-16.3326501217,5621.485951
-77.261336,119,-15.8521187387,5642.046949
-79.688592,118,-17.3443750381,5662.000285
-80.23938,120,-16.6216916721,5683.070045
-81.212555,124,-17.5090215389,5705.532265
-82.951986,122,-18.2277270842,5726.761176
-79.040726,119,-16.6827082355,5748.216408
-81.8912,123,-17.4180199115,5769.365062
-78.267668,116,-15.7367329346,5789.426427
-79.207035,122,-16.4535565971,5812.228298
-79.579788,118,-16.8570745748,5832.515121
-80.109389,122,-16.5429594555,5853.906667
-80.826633,119,-16.9974136771,5873.922507
-81.812876,122,-17.1795907726,5895.251774
-79.8846,120,-16.4750432614,5917.529693
-80.980277,122,-16.9314771538,5937.896717
-80.176107,121,-16.9192306002,5958.705932
-80.962599,121,-17.4398022863,5979.53406
-81.60704,124,-16.9149493473,6001.626338
-82.239452,126,-17.3313849814,6023.674993
-80.636204,126,-17.0846191227,6046.818481
-80.086507,124,-16.3644886468,6070.484961
-81.256715,120,-17.6917747867,6092.469387
-79.780572,121,-16.7747332831,6114.520296
-81.18837,121,-18.1759828616,6137.064915
-81.065671,120,-17.0499832037,6160.373811
-81.365989,120,-17.2233358631,6182.448856
-79.558107,116,-16.3631729806,6203.264714
-81.612813,124,-17.5031031738,6226.98628
-80.490143,120,-17.0981406937,6249.611015
-79.814552,119,-16.3435012695,6270.140217
-80.180337,121,-16.7819947389,6292.12179
-78.323322,118,-15.8436273753,6313.88791
-79.098776,117,-16.2206489709,6334.526314
-80.902648,120,-17.0719860918,6356.563348
-81.813436,128,-17.0921777721,6379.691623
-78.660124,115,-16.9140349023,6400.734289
-79.63916,121,-16.6404162388,6423.1151
-82.035748,122,-17.3761004218,6445.7472
-83.304551,123,-17.9311342359,6469.006571
-80.806767,123,-17.2497278393,6490.975903
-81.115362,123,-16.6784131778,6512.956331
-80.949716,124,-16.8642287418,6537.130229
-80.443425,128,-16.8375745902,6559.397107
-81.136244,117,-17.818969294,6580.336939
-80.716326,120,-17.0688974013,6602.987142
-77.444788,117,-16.8048572313,6624.919197
-79.40893,117,-16.3447034155,6645.067971
-78.786885,123,-16.2441161385,6667.313175
-80.299848,118,-17.3949069072,6688.482198
-82.341405,121,-17.4520248388,6710.871901
-81.075633,123,-16.8361330474,6732.806143
-82.790407,122,-17.3381901597,6755.230673
-81.629991,121,-17.8893890801,6777.254163
-82.430728,123,-17.1532875115,6798.376752
-80.576012,123,-16.7369683861,6820.795976
-81.568777,120,-16.8964720317,6842.191545
-79.915379,120,-17.0047486164,6863.60378
-80.63627,120,-16.899763537,6885.552974
