#{"t_start": 1512457165.6169856, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-78.030442,119,-15.7441962496,18.972998
-80.613961,121,-17.5286980922,37.604851
-79.869834,120,-16.6019113687,56.765417
-81.850811,128,-17.8227321085,78.274409
-80.087425,119,-16.5054176249,97.142327
-80.286173,118,-16.8727955794,116.005932
-80.393092,118,-17.5737356767,135.919255
-80.770792,119,-17.532071888,155.696153
-81.025075,120,-17.5081015114,174.649047
-79.715907,122,-16.5821603672,194.970558
-80.542731,121,-17.0844421448,214.002031
-81.283162,125,-17.1921303539,234.845654
-79.496926,120,-16.2268847895,254.200997
-78.976124,120,-16.9656194604,275.196222
-80.68964,118,-17.1728262479,294.790233
-81.490726,122,-16.9132924582,313.752807
-81.602795,123,-17.3175398491,336.57274
-81.660348,119,-17.6481341853,355.536674
-82.05431,121,-17.4299925336,375.934039
-80.612771,119,-17.1845123659,394.102007
-78.21959,118,-16.0732095506,414.252506
-80.509226,123,-16.8410724516,434.358593
-80.406906,120,-16.8705955872,453.491803
-79.843267,121,-17.0806671974,472.781983
-80.910972,121,-17.0012276485,492.723351
-79.181691,118,-16.5472313908,512.996105
-81.703876,116,-18.1862030887,532.297399
-81.473837,121,-17.2759530977,554.149829
-79.965799,120,-16.6508667733,574.471585
-82.151396,121,-17.876477809,595.918861
-80.587906,120,-16.3054445826,615.108635
-80.053073,116,-16.6811624822,634.828895
-79.587839,122,-16.5498924327,654.763793
-81.060354,121,-17.2508757092,675.436094
-79.265665,117,-16.6314207605,697.055034
-78.727087,119,-16.0955235184,716.967475
-80.041531,119,-17.0969141577,736.772704
-80.865522,118,-17.1691594427,756.348872
-81.197172,120,-16.9193848149,776.849463
-79.1391,115,-17.3119504337,796.176101
-80.876776,129,-16.8764861456,818.626696
-81.931947,119,-17.8594456655,838.821755
-80.758532,122,-17.2224427158,859.425894
-79.439165,119,-16.842543897,879.993841
-79.542294,121,-17.0125511732,900.571834
-82.745003,119,-18.7635402206,921.43587
-80.557668,119,-17.068709884,941.885572
-80.128474,120,-16.3959496849,963.578402
-81.380624,120,-17.5263045636,984.033999
-81.555199,124,-17.7048935019,1006.000167
-80.054342,120,-16.4732962755,1026.867168
-79.633522,117,-17.1111336308,1048.55994
-81.609429,120,-17.3164541068,1068.513702
-80.540143,120,-16.8822579216,1090.003318
-81.164073,118,-17.7144599151,1110.724913
-80.925102,117,-17.969267071,1130.7544
-78.837193,118,-16.1637027472,1151.104241
-79.64539,118,-17.4356166831,1170.830442
-81.399755,123,-17.4576678354,1192.694382
-80.252285,119,-17.7067520764,1213.765821
-80.801181,120,-17.7006816469,1234.534318
-80.556939,118,-18.1365924423,1256.311625
-80.532978,122,-17.6793339854,1277.671964
-80.8824,121,-16.8788767259,1299.719261
-80.722829,122,-16.9687582208,1321.571859
-79.260526,121,-16.4467245271,1341.9147
-81.287152,122,-17.1616450913,1362.997275
-80.686015,119,-18.0275386298,1382.519043
-82.172086,120,-17.9710166525,1405.382893
-80.577547,119,-17.0112674462,1426.0361
-80.222968,117,-18.4002722546,1446.131105
-78.807669,119,-16.4408494931,1467.570705
-82.150001,121,-17.633380352,1489.056294
-80.138915,123,-16.5780058055,1510.203258
-81.040729,119,-18.0186781665,1531.609128
-80.067817,122,-16.5555826862,1554.171677
-79.767128,120,-16.4485541544,1574.594972
-79.885476,116,-17.6097016301,1594.617839
-77.262389,120,-16.6306555857,1615.229097
-81.576735,120,-17.5792758648,1635.727399
-80.278555,119,-16.6625947229,1656.302285
-80.788283,120,-17.1446711673,1678.238634
-81.206429,124,-16.9335955935,1701.034326
-80.88725,123,-16.9857917173,1724.08204
-80.031733,119,-16.7863392671,1745.723289
-79.402515,119,-16.6780619657,1768.875945
-79.578736,115,-17.3025055433,1789.794261
-79.206394,118,-16.4535722046,1811.729907
-82.12948,126,-17.3855063947,1835.689606
-80.677835,122,-17.0615843488,1857.358989
-81.088404,124,-16.9505570593,1880.399901
-81.63278,121,-17.5212333043,1903.987532
-81.143506,116,-17.3431758934,1925.438066
-80.489303,124,-16.6203966482,1948.652026
-79.454868,119,-16.6425776793,1968.989287
-80.90296,119,-18.0082054269,1991.127356
-80.027411,118,-16.8654596757,2012.617807
-81.892273,121,-17.7693406044,2034.561007
-82.087592,119,-18.4472575899,2056.080379
-78.029103,119,-16.3955518404,2076.466543
-81.033609,120,-17.5817624194,2098.541553
-81.492363,123,-16.9688033463,2120.956507
-79.084922,119,-16.4020186138,2144.94118
-81.011482,119,-17.1241068906,2166.918556
-79.98309,118,-16.821635225,2187.845805
-80.304385,120,-17.0222219742,2209.953113
-80.388741,122,-17.795694952,2231.921265
-79.994589,117,-17.497044905,2252.857341
-82.646822,125,-17.9392437405,2276.427367
-81.399131,122,-16.8528159847,2298.720193
-82.432394,122,-17.5554544592,2320.698983
-78.179462,118,-16.5142235527,2343.127317
-80.604074,121,-16.9664483916,2365.081623
-79.769556,118,-16.7703186032,2385.915234
-81.144647,121,-16.7885600984,2407.729293
-80.114481,119,-16.5875560057,2429.5226
-80.498966,118,-16.9886452817,2452.175479
-81.291156,124,-17.1127593954,2474.909702
-81.780869,119,-17.8924402206,2496.941262
-81.529672,123,-17.0624302347,2520.594505
-81.149432,118,-17.4620465274,2542.215332
-80.596594,118,-16.8916751782,2563.393426
-80.417436,120,-16.8761095704,2586.647664
-81.781453,128,-17.4990657933,2611.311328
-79.718676,122,-16.3676168297,2633.896881
-81.130452,121,-17.2955435256,2656.196712
-79.415889,119,-16.6555050862,2677.745794
-79.929213,119,-16.8171705711,2700.143457
-81.794445,118,-18.3220104283,2721.108673
-80.167566,119,-17.1676400734,2742.619876
-81.559296,121,-17.1036330693,2763.131147
-80.392869,118,-17.4029209591,2783.103675
-80.093276,117,-17.1190711641,2803.163671
-82.396063,124,-18.0321996735,2824.115489
-80.806685,121,-17.6676583907,2845.320656
-80.715212,120,-17.4492044621,2865.589188
-80.946562,120,-17.5257998751,2888.84554
-79.880544,117,-16.5675902283,2909.850938
-79.744151,116,-17.0701071177,2930.507788
-81.1379,122,-18.1046482669,2950.920512
-80.408361,119,-16.6430002978,2970.612042
-79.732039,121,-16.5068105581,2991.456354
-81.417291,122,-17.2744923926,3011.764381
-80.976498,120,-16.9246327883,3033.366272
-82.997732,123,-17.710720405,3055.970387
-80.93152,123,-16.4570900938,3078.296621
-82.397163,121,-18.2928631202,3099.440135
-80.583235,119,-17.0205758631,3119.319891
-79.017555,121,-16.3439647041,3139.27207
-80.3948,115,-17.0410101749,3159.010972
-79.940324,115,-18.0099739163,3178.441848
-82.509735,123,-18.9751855783,3200.107955
-79.819812,119,-17.015562116,3221.554701
-81.386441,121,-16.9866100404,3245.204257
-77.743422,119,-17.4408338286,3267.344374
-81.330751,122,-17.5315100091,3287.84873
-82.097555,120,-17.8879800608,3308.442576
-81.305483,116,-17.4461671918,3329.080474
