#{"t_start": 1512457165.6754384, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-80.912222,124,-16.9705348521,20.270329
-79.773965,119,-17.4110797718,38.32846
-80.010605,123,-16.7207161613,58.268647
-81.088478,123,-17.2844632542,78.435597
-80.134881,120,-16.6399895986,97.501789
-81.705966,122,-17.5114286792,117.600908
-81.042134,120,-17.3389285448,137.721128
-80.816048,116,-19.3740390353,156.817441
-81.769359,120,-17.7600627846,175.60728
-80.283059,119,-17.5796443264,195.467083
-80.515265,120,-16.8292196216,214.336321
-80.850803,119,-17.7510552684,233.800373
-79.905407,117,-17.3025956075,252.039534
-81.096748,122,-17.0220974717,273.868235
-79.705302,122,-16.6443212086,294.355152
-79.985015,119,-17.3676486519,312.72246
-82.638585,121,-17.8291816262,333.087454
-80.235767,120,-17.1173131923,354.62017
-80.064359,120,-17.1969198169,374.416872
-80.297116,119,-17.3672216594,392.74831
-81.329738,117,-18.8009740275,412.407523
-79.683208,117,-17.2411731392,431.600235
-80.930576,136,-16.9799769263,453.875796
-80.732075,119,-16.9254698832,472.708481
-80.371555,118,-17.454239768,491.951145
-81.157273,124,-16.9571366953,513.540459
-80.273486,117,-17.5500875012,533.257879
-79.33251,122,-17.4000548896,555.074198
-81.597393,121,-17.014445227,575.576748
-81.173375,122,-16.926552429,597.316566
-80.606201,122,-17.0171834078,617.11384
-81.295316,121,-17.399784472,637.543693
-81.494611,122,-17.532366406,657.809241
-81.210463,122,-17.4691219739,680.607093
-80.513978,119,-17.0394417507,700.764213
-81.499782,120,-17.4350320655,720.407523
-80.342321,118,-17.7741282006,740.296716
-79.46919,117,-16.8165219956,759.50131
-81.733541,125,-17.557080554,780.962319
-81.226876,123,-17.4608372046,801.736249
-79.201642,119,-16.6814032405,822.977594
-76.962075,119,-15.8455032806,842.800897
-80.259155,118,-17.5316964616,862.202298
-80.090228,119,-16.7685763101,882.819025
-82.733182,127,-17.7063593937,904.813406
-81.166291,119,-17.1468255992,925.784017
-79.518919,118,-17.7172137979,946.068934
-80.725711,121,-17.0344981673,968.258018
-80.255979,119,-16.712433987,987.977057
-81.025817,120,-17.2319263909,1009.438888
