#{"t_start": 1512510697.3572285, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-81.062635,184,-9.89937194898,34.000054
-79.432794,184,-7.17774123528,67.475152
-82.264118,158,-15.4574483191,97.277237
-78.086895,196,-4.44842767506,134.639742
-80.118736,167,-10.14696855,167.401258
-79.890783,144,-13.8630755381,195.172606
-81.51846,155,-13.9306412022,225.019058
-81.068202,163,-13.1437299341,256.745362
-79.674751,152,-12.467216317,286.867906
73.310697,213,46.9438344026,330.106704
-80.35167,166,-11.1015453229,362.827278
80.625199,252,62.0263538145,413.080557
-79.314452,189,-6.59475825287,451.196167
-81.098631,159,-12.5707873054,480.671162
-79.652904,140,-13.9840958487,507.206589
-82.729856,189,-9.33038246486,542.942923
-79.04715,157,-11.7365108202,573.007331
-81.191661,137,-15.0293410468,598.627736
-79.864138,179,-9.15853099332,633.849449
-79.738924,152,-12.4993505478,662.369818
-81.53042,154,-12.5642226215,693.204493
-80.017977,151,-12.7403859182,723.924455
-80.173732,164,-11.4570295977,756.455963
-82.221105,162,-14.0051632576,787.194495
-80.256122,188,-6.27820318584,826.310099
75.47265,232,58.3194948654,875.276067
-81.177265,151,-13.3333931096,904.668034
-80.545682,155,-12.5723870874,934.123595
-80.64368,149,-13.5543200609,963.33836
-81.014739,164,-11.0098402154,994.172119
-81.725189,171,-10.9103656738,1027.337172
-82.766998,136,-15.9296580624,1055.746308
-83.224155,198,-7.41732183608,1096.48577
-82.043234,162,-12.2310107184,1128.133688
-78.63331,187,-6.41908300699,1164.129409
-81.436855,169,-11.3019542296,1198.368605
-82.030953,213,-3.44065608037,1244.709781
83.584106,196,56.0114522104,1285.241975
-82.081078,180,-10.3493057886,1322.21374
79.968169,173,47.940848209,1358.882877
-81.712399,175,-9.69779611535,1393.700323
-81.987352,150,-13.196567998,1423.503302
-80.26019,157,-11.8016938896,1453.678967
-82.917295,183,-9.83941764208,1488.006377
-80.282689,176,-8.7388265455,1522.701119
75.306771,188,49.4026787472,1558.744119
-80.620466,176,-8.5642268246,1592.509937
-79.011384,154,-11.4022205844,1624.140319
-79.311091,177,-8.49007615368,1658.621109
-79.345395,194,-5.33117687573,1696.637302
-80.235528,168,-10.9754858684,1730.181184
-81.020566,201,-4.72164532189,1769.456124
-80.422782,143,-13.8919027843,1798.055392
-81.288565,172,-10.1400384723,1833.87841
-80.503271,187,-7.72212722324,1871.090895
-81.33456,183,-10.2483100089,1908.837494
-77.519798,159,-10.4087154508,1941.464822
-80.513808,223,-0.112158875086,1985.288715
-81.143534,221,-1.23100268166,2030.470024
-79.271198,155,-12.1251321092,2060.809165
82.427492,196,54.1542718257,2101.891763
-82.843941,161,-12.8109449764,2134.060741
-82.123924,443,35.5532104444,2228.478663
-81.822368,160,-12.3872082781,2261.396762
-80.267456,267,8.86630414774,2316.670128
-81.225154,214,-1.33284183097,2361.058973
-80.365157,180,-8.19144503901,2397.144364
-81.910524,217,-3.92479071295,2442.424726
79.159247,174,50.0060812366,2482.6838
78.558682,260,67.9741404577,2538.750562
81.072899,187,52.3765681091,2579.065926
72.394786,169,44.9415123687,2615.432545
-81.793766,199,-7.06497007896,2657.247141
-80.944891,245,2.18281937558,2712.036779
81.824879,198,53.6997727869,2755.612327
73.959756,165,45.8999430528,2791.911231
-80.830176,173,-11.0211968814,2828.791102
77.136698,220,57.6827386458,2876.255642
-81.739366,188,-8.02203896338,2916.131727
-80.306927,256,5.46769051272,2970.374912
-83.616223,212,-5.83353877831,3015.21862
77.751446,177,51.0263961299,3054.645148
72.59167,166,44.2829376839,3089.479596
79.146359,185,48.0212022782,3128.36419
-80.69461,164,-11.8018670696,3163.309681
77.480549,269,67.9181568553,3221.850963
81.210847,285,72.40762005,3282.995988
-80.538805,207,-5.18159258584,3328.233514
87.827308,174,51.7213832981,3366.912669
-79.135819,165,-11.5087796046,3404.276286
-80.020457,334,21.2026982803,3478.106869
-79.57308,309,17.7048422428,3547.357764
-80.528793,248,3.49393835547,3602.959206
-79.429989,207,-3.03192069547,3647.43258
81.282869,158,45.9169116984,3682.642617
55.242345,168,37.8468236007,3718.961304
77.626646,169,46.7556205255,3755.79936
83.213402,163,47.8504540747,3794.107274
81.042611,143,43.4992828637,3825.899582
80.68205,159,46.9508425749,3861.738957
-80.262181,174,-9.93471662933,3900.364852
83.139775,141,42.5713740655,3931.801183
76.861142,223,58.7653912929,3982.557633
76.766624,179,50.8695874073,4022.802737
-81.452807,277,9.13007813729,4084.34378
78.63169,170,49.2630326207,4121.982246
79.852853,150,45.08436379,4155.221392
80.808376,191,52.6295576249,4195.2599
76.252388,148,41.7083802088,4228.514328
79.605257,191,55.7131759644,4272.9516
-76.910925,235,4.13875889147,4324.513438
83.674185,148,45.1241215922,4357.512218
79.055711,182,51.8041096432,4398.442648
80.864703,138,40.8883041359,4429.693922
80.538067,146,44.4972490714,4462.099754
78.039627,146,43.0095444686,4493.902133
84.646922,164,50.3150411434,4529.923577
78.106595,161,42.9939360837,4566.424285
83.388266,139,41.3962190793,4597.190805
78.168057,215,58.0427015172,4646.139872
85.34228,141,42.4447888631,4676.769058
80.281346,181,50.1871818171,4718.067069
77.826768,148,43.3875682824,4749.923834
86.158742,190,56.3672651943,4791.337996
84.525067,133,41.9112130333,4820.193353
82.223724,143,43.4032401104,4851.177412
78.904326,202,53.9782570568,4895.063087
79.386883,143,42.309662815,4926.434134
86.516227,136,41.4816059893,4955.80969
77.936335,143,42.5305818688,4986.645394
83.449088,153,47.1216912725,5020.332732
82.299609,136,40.2498541583,5050.930282
78.33571,136,41.5003165799,5080.801136
85.432788,187,54.3847141242,5122.457439
79.027826,142,42.1028723016,5154.609773
86.977752,127,39.213359839,5181.503343
84.34559,131,39.4640774686,5209.44142
83.463355,130,38.9656609233,5237.172771
82.376431,139,42.2167368131,5266.750234
81.534619,152,44.3153609776,5299.423982
76.157067,125,34.4463227291,5325.758905
83.450757,138,42.2627357393,5355.427039
81.940246,134,39.8456608154,5383.635379
86.114571,160,48.6973793316,5417.51658
77.98097,144,42.0002989486,5447.133152
77.542963,155,45.3683052716,5478.976949
84.593949,134,41.2395073608,5505.986417
83.109116,128,37.5952982075,5533.510653
86.378059,139,42.2834002577,5562.601433
82.468492,142,43.1624985373,5593.720879
82.95016,132,39.2707755589,5621.313887
84.427057,118,34.3515475903,5645.564969
78.555945,141,41.7246108615,5673.298428
76.554206,118,32.2544320591,5696.708998
85.053872,130,40.4662147319,5723.510054
82.901935,157,46.744057193,5756.108863
85.427804,129,40.3874733705,5781.822795
84.073954,125,37.0327341081,5807.444535
81.34414,134,38.7680378732,5834.735926
80.067362,142,41.7251259023,5863.142781
82.719149,133,41.1363317951,5889.589863
