#{"t_start": 1512510697.419712, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-78.938042,163,-10.7475393484,30.116296
-80.927308,174,-9.54099819382,61.936543
-79.542216,142,-13.572489977,87.985362
-81.162172,156,-12.5631718224,118.39479
-80.629402,169,-9.83001567212,150.673277
-81.332575,147,-14.421939096,179.326045
-80.855876,169,-10.9650583903,212.263564
-83.370681,183,-10.7497986954,247.041858
-81.254166,163,-11.6137435807,279.769151
-80.35265,173,-9.59238748026,313.771258
-81.052732,158,-11.6651002794,346.004997
-79.506895,157,-11.9932733869,376.563681
-82.339998,164,-12.0347116705,410.020002
-81.179902,155,-13.4095516187,441.393055
-80.546341,181,-7.82568357444,475.693146
-81.159293,159,-11.8645641559,505.513879
-82.682719,196,-8.51609772462,542.398226
-82.092714,177,-10.8280793502,576.27716
-78.429731,196,-4.62432831678,613.643826
-79.182337,176,-8.17944990877,647.310204
-82.519889,151,-15.0585519738,677.124928
-81.935955,153,-13.4132235207,707.735837
-82.429751,183,-8.56012201461,744.673746
-79.565562,152,-11.6154893126,774.256231
-80.490461,164,-11.1030641413,807.36927
77.323857,173,47.4940542969,842.598572
-82.566621,177,-10.6917889025,880.102264
-80.728947,163,-11.4405892427,911.378964
-82.338873,160,-12.5103846703,942.315209
-81.62117,155,-13.2530661191,971.952569
-81.791581,159,-13.2950573466,1001.396425
77.695658,179,48.2164065825,1037.84604
-79.938649,171,-10.1797476911,1073.436976
-82.346695,150,-14.4945638473,1103.716335
-79.641231,208,-2.93543811418,1143.989694
-81.831996,196,-8.04982416208,1182.552572
-79.8274,194,-5.22426766788,1224.082439
-82.598384,188,-8.6736994801,1263.251258
-79.569162,209,-3.06784672213,1307.219272
82.210857,168,48.2266592167,1341.905596
-81.633239,185,-8.23204253894,1379.88894
-81.745452,211,-4.88956343033,1421.710203
-80.181042,175,-9.14533642089,1455.281533
-82.144028,184,-11.0500154221,1489.929994
-79.661924,160,-10.7314443369,1521.584095
-79.992991,184,-7.75286601967,1556.798394
-85.810937,151,-17.3210872657,1586.057452
-84.342413,215,-6.06618869955,1629.108922
-79.573743,162,-10.5674211917,1660.448562
-79.318681,206,-3.19061376535,1700.942945
-79.935569,185,-8.06170257616,1737.87179
-81.447483,178,-10.6540489943,1772.928829
-80.247836,179,-8.21166358523,1809.399021
-82.01273,164,-12.4435051564,1843.155478
-87.455145,185,-16.3291201402,1880.469984
-79.100324,167,-9.94071332021,1914.393353
80.903021,264,70.4987480011,1967.466325
-81.214967,198,-5.30606535475,2007.108463
-81.186423,160,-11.7289646811,2039.496126
84.027835,197,57.4145615189,2078.739516
67.249532,153,41.0581047941,2111.455857
78.598735,188,52.0512695485,2149.809666
-81.674305,223,-2.27416202719,2196.944692
-80.226853,163,-12.202242352,2231.511917
-81.235447,174,-8.94112280132,2267.324744
-83.924855,188,-12.2577477783,2307.443754
-79.323464,157,-11.7709109568,2338.411962
-81.984066,231,-1.88034856953,2386.38625
-81.160921,181,-8.71386720368,2423.421755
80.455568,181,47.1376948777,2464.114245
-80.678105,196,-6.13744338578,2505.587296
-81.179886,189,-7.38758816522,2546.994956
77.719156,182,50.0763806191,2586.798946
74.095915,250,63.1437079589,2640.754557
81.123089,283,70.0715011071,2702.168004
-78.126392,177,-8.95551268479,2741.646069
80.962199,212,59.6750340513,2787.498469
-79.911866,204,-4.12362411707,2831.39136
-79.624828,215,-1.2938539088,2877.689741
-82.020461,200,-5.7273699243,2919.882929
-81.365956,194,-6.44071856102,2960.83543
-80.673468,181,-9.24316587515,2999.527972
81.954747,193,54.6289549534,3041.020186
84.322886,216,61.4347708193,3087.512309
-83.292977,240,-0.232179592722,3137.834991
82.712466,194,55.0648235435,3180.047856
82.202086,168,47.6380348509,3216.081292
74.41673,163,44.4387218845,3250.512715
83.22663,204,58.4530778936,3295.133111
83.391923,157,45.6695629752,3329.998682
78.86925,156,44.8764793309,3364.54295
81.619846,148,43.9355005335,3398.405573
-80.080662,208,-3.46595114163,3445.029768
83.468524,163,47.4223598147,3480.44453
82.98822,185,51.8143931307,3521.933051
85.551618,189,53.6769495713,3564.453113
79.098813,157,45.5140448915,3599.183092
-80.384384,211,-1.74851606103,3644.735661
86.324908,230,62.7600298351,3695.865111
-79.844716,224,-0.841205994969,3744.012561
83.799033,152,45.9697315608,3778.569223
70.889404,152,39.8034637716,3813.564135
76.627061,185,48.8829662742,3855.425901
86.457616,179,53.2459667335,3895.518878
73.283584,150,41.860329842,3928.590244
83.548157,201,57.6287252373,3974.342944
83.845315,208,59.5920342801,4020.8566
-81.704907,302,13.9182859578,4088.204604
84.904137,138,42.3943936679,4118.472843
83.59003,227,63.986945319,4168.672579
86.322577,232,65.1275851442,4218.222334
85.292112,171,51.2240962538,4258.882467
77.810361,138,38.8994699485,4288.600246
76.415796,146,42.4971540072,4320.794015
83.124612,160,47.8636825683,4356.430567
78.779748,155,45.6213986964,4391.367352
85.458775,146,44.7677558501,4424.49559
80.639398,140,40.8463193032,4455.954628
-81.526894,187,-8.03662440924,4496.323944
-79.241995,233,2.62202345547,4548.116125
78.47884,149,43.9128572204,4581.927816
-79.361283,207,-2.37811897686,4627.393908
79.019307,139,40.7346416079,4658.980226
80.824088,198,56.6476156233,4703.749104
79.164355,149,45.2461922434,4736.344313
84.204425,147,45.6895895501,4767.862571
77.69119,140,40.5324755761,4798.83944
82.676592,138,41.4671989092,4828.325694
78.770904,147,43.7602612909,4860.608584
81.285395,160,47.1408300527,4895.441146
76.074285,185,49.170528923,4936.156512
82.439189,154,46.8769571442,4969.258121
77.589034,146,41.8156198369,5000.766416
80.591779,136,41.0489310299,5031.849743
83.855673,133,41.8825791078,5060.606452
74.683137,145,38.0211420936,5092.832591
83.924347,155,46.9181339852,5127.398681
85.572573,162,48.5476657068,5163.810809
81.692113,155,45.8457626033,5197.155686
79.058546,137,39.6822038514,5225.978748
85.034487,134,40.7355550638,5254.536812
80.940974,146,42.4862906301,5284.821393
81.608616,137,41.7917234586,5314.290807
83.791694,148,44.6089670359,5345.971923
78.302095,125,37.031387461,5372.40481
86.40739,130,39.6197001582,5400.001287
81.584057,144,41.9379174387,5430.21
79.259884,133,40.260658773,5457.897042
78.67672,126,33.2072007675,5483.468655
78.10581,143,41.3810215531,5512.72011
77.119855,154,45.2641566847,5545.886064
70.708948,138,39.2315664269,5574.199807
84.571482,165,49.7057602022,5610.94183
84.277636,131,38.3848803066,5637.555411
87.189983,140,41.9498486992,5665.265608
84.983229,131,40.7661291503,5691.235848
82.839444,160,47.4464919913,5723.814773
77.019534,148,41.9233362084,5754.543689
82.008298,123,33.602041317,5779.221641
