#{"t_start": 1512510697.4051876, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-83.771691,164,-13.0783606816,30.234362
-77.141161,144,-13.0386200513,57.055201
-82.921412,201,-7.75890845184,93.914228
-80.726426,158,-12.3103319427,124.180536
-82.264307,178,-10.5415254294,158.693137
-81.011342,136,-15.3495789831,185.082967
-80.31667,165,-10.5378238135,216.783602
-80.611193,166,-11.0512240505,249.012274
-80.897005,151,-12.5644421839,279.204381
-79.989634,155,-13.0036766922,309.518443
-82.817261,141,-15.5979419723,338.47136
-81.851641,181,-9.03613304593,374.107669
-82.749839,150,-14.3372661259,404.407158
-81.391659,156,-12.4847994477,435.81042
-82.156413,158,-13.7325808322,466.265324
-80.882234,139,-14.7113180894,492.347168
-82.160421,174,-11.5107773616,525.433024
-80.105628,211,-2.91300400733,565.197461
-83.982223,167,-13.1385256226,596.672605
-79.041716,245,4.97854167065,643.889854
-80.153482,147,-13.2645975733,672.62256
-79.965683,148,-13.2418125771,702.242163
-79.83751,141,-13.4564094383,730.801652
-79.673739,142,-13.9928064189,759.11479
-80.050537,155,-11.5791785155,788.259376
-81.250892,161,-11.6578532915,822.115268
-81.356121,169,-11.0542363266,857.320868
-81.624116,181,-9.21787549378,894.394823
-84.253696,183,-10.8427878883,929.177135
-79.937393,159,-10.9436486955,960.234766
-83.428468,161,-13.1560189511,990.475219
83.003222,306,79.5770221006,1051.647778
-79.75228,195,-5.35290309675,1091.598299
-80.640639,165,-11.3378493539,1124.096662
-79.735368,162,-10.4457662386,1155.442328
-80.325988,153,-13.6567964394,1185.894229
-81.211697,241,1.91983049,1237.514794
-79.580131,190,-5.59142411226,1276.924417
-81.156755,204,-4.78087436596,1319.124668
-80.392667,182,-9.01711312148,1357.70325
-81.445179,172,-10.6403888183,1391.831223
-79.543512,162,-10.4502541266,1424.102072
-79.861273,163,-10.4629041605,1455.346452
-84.637514,192,-11.1482677166,1491.458883
-81.602594,185,-8.4077079258,1527.57925
-80.251421,257,4.7980485044,1576.927292
-80.416885,209,-3.6271787601,1619.040053
-80.515661,177,-9.93538933278,1653.586346
-81.247221,167,-11.5165146577,1685.792734
-78.444939,162,-10.0239802832,1718.38194
-80.602117,229,-0.300003676181,1763.444917
-82.0597,194,-7.48309242999,1802.242718
74.92866,176,46.6350799128,1839.108402
84.675272,226,64.4586368734,1884.971252
85.540938,183,55.1899086463,1922.163955
-79.790883,161,-10.8971319193,1954.05847
-80.71867,187,-7.20518039274,1991.611881
-86.775596,196,-11.8643752427,2031.474409
-79.581803,184,-7.13765008717,2067.825365
81.699878,187,53.7875165854,2107.380823
83.030507,179,50.5302958405,2143.408454
-80.164753,238,2.9702765048,2194.139276
72.830874,204,48.3560106704,2237.144694
-78.293009,232,2.2240380563,2285.215595
-81.618762,173,-10.9871403745,2320.682923
-80.754289,208,-3.36248716992,2363.866278
-80.319504,192,-6.10017886881,2402.231523
-79.657961,154,-12.572521435,2434.805265
-80.37284,182,-8.02819762376,2476.356938
-81.078011,256,4.80813584375,2531.662954
-80.952381,179,-7.98992599262,2569.417813
