#{"t_start": 1512510697.4314928, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-80.427304,128,-15.0693478719,24.313823
-78.919661,142,-13.3113807699,49.637384
-81.8528,169,-12.4754260003,80.554797
-80.337399,179,-7.87602158283,114.873271
-79.250041,131,-14.8193161238,139.930725
-80.615832,148,-12.9746958701,169.040869
-81.453544,176,-9.82915687864,203.100018
-79.834296,149,-13.2233089736,231.342765
-81.34779,198,-6.25941405001,270.913076
-81.215292,213,-3.12287863101,312.44149
75.123977,294,59.4668913811,371.570409
-79.968008,138,-14.7679073822,399.419772
75.682494,212,50.1605266818,442.323946
-79.613062,146,-12.8133961501,469.643868
-81.526916,156,-12.5456022461,499.102066
-76.854817,145,-12.4698890796,526.719142
-80.564348,155,-12.6882544986,556.432533
-83.381934,139,-16.2591128052,582.12966
-79.749625,156,-11.2187072613,611.777739
-81.404998,164,-11.9438867854,643.423153
-81.406439,150,-13.975310635,672.810317
80.688065,193,51.0733187114,711.901561
72.849126,214,53.7165299145,754.589464
-81.125858,161,-11.5036721963,785.01878
-80.145948,182,-7.68762600355,823.012613
-81.224048,172,-10.9205853819,858.958585
-84.062154,246,-1.35115012446,908.045384
-81.999086,169,-10.7249936993,940.500596
-80.368363,169,-10.2203424821,972.922494
-79.301538,167,-9.6043052462,1003.944953
-79.534996,155,-11.6738026189,1035.377863
-81.290244,160,-12.5122762418,1068.67531
-79.16947,141,-13.5033416638,1097.704476
-81.090762,152,-12.5133075202,1127.205967
-80.664605,172,-9.67848180607,1160.114089
-81.695788,165,-11.352629156,1193.423068
-80.833837,184,-9.46653615792,1233.12893
-81.462542,229,-1.19072449975,1281.196198
-78.981869,145,-13.6641143044,1311.253301
-80.646168,169,-10.1063081511,1346.395455
-80.948911,176,-8.94727115902,1382.487741
72.961595,168,42.7982627773,1416.312282
-78.536824,208,-2.08486400963,1455.917702
-82.13019,179,-10.3251316273,1489.389949
-79.186106,221,0.15168576662,1532.545691
-79.99085,143,-14.0334102314,1560.098183
-79.840302,162,-10.6253128682,1591.353033
84.430805,174,51.5683695557,1626.736381
-80.337745,159,-11.9941635032,1657.56359
-80.063955,169,-10.2021231026,1690.332393
80.86688,169,46.6464541042,1724.752764
-80.490468,180,-8.96813408557,1759.691976
-79.512894,148,-12.4129493691,1789.264821
-83.18508,173,-11.9490818284,1825.112513
-80.336531,180,-7.72530755756,1861.423744
86.103677,195,57.4065008256,1901.247507
83.126209,186,52.611400491,1939.178447
-81.891102,156,-14.1092249987,1969.875685
-82.016862,197,-6.90526213003,2009.387951
-80.837872,171,-10.8683993461,2044.077916
-79.123695,175,-9.38853191111,2078.819578
-84.09802,382,21.1244709643,2158.486068
75.58779,210,53.7977613841,2203.413672
-81.870931,164,-12.3865463998,2237.697452
-78.244758,185,-6.03313850937,2275.676349
-81.064386,172,-10.5750990605,2311.708695
-78.914842,157,-11.6607225024,2343.825357
-81.117487,213,-4.00657418273,2387.726819
-80.001156,227,-1.50990767036,2434.239156
