#{"t_start": 1512510697.4126737, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-78.272938,147,-12.5066699687,27.109619
-90.765486,215,-15.6192597725,66.082097
-81.056686,144,-14.7308345352,93.358541
-83.9299,184,-11.7904426041,128.534667
-80.151906,193,-5.5063720395,166.15164
-82.359849,150,-13.8814133865,195.109184
-83.50636,146,-16.2728183506,223.212452
-81.298312,201,-5.5552821262,262.785601
-78.993531,150,-13.4434799156,291.952894
-80.210761,152,-12.6542202086,322.770544
-80.191605,151,-13.0635138467,352.984651
-79.328906,144,-13.6239704358,381.004859
-82.459746,161,-12.460667165,413.677533
-81.77906,233,2.32234772273,460.144213
-78.857896,147,-12.991365365,487.543659
-80.263632,155,-11.4415707686,517.130009
-80.012881,138,-14.7716486382,542.836911
-81.543131,149,-13.6966346339,571.209871
-80.087148,196,-6.87550918721,608.435036
-80.452356,169,-10.2128739726,641.1419
-82.771958,144,-15.3137102076,669.076392
-80.689271,150,-12.6287109211,698.823795
-80.58747,142,-14.2178951662,727.806993
-82.275382,174,-10.6558938632,762.366201
-85.415866,151,-17.2031671331,790.836832
-78.252224,160,-10.5101458976,824.535575
77.212421,214,59.0363610691,869.445475
-79.751002,176,-8.05539886208,904.200022
-80.290725,133,-14.7392238241,929.520362
-79.658929,155,-12.1823506711,959.800802
-79.785296,142,-13.8791555314,986.422391
-80.971049,143,-14.0686054471,1013.58373
-81.303719,145,-13.8387816936,1043.516392
-85.469113,190,-11.0006815035,1083.141408
-80.007365,225,0.378647235577,1127.22887
-81.343319,175,-10.2597453255,1160.796447
-80.011952,176,-8.74505834306,1196.301353
82.672862,203,53.6366374498,1240.570487
-82.900814,206,-6.79731911097,1283.254707
-81.454426,167,-11.2546965755,1317.550367
-79.156353,206,-2.67257153286,1361.278699
-81.417363,255,5.70863165707,1412.381364
-78.432772,199,-3.82774564541,1450.388107
-81.204261,180,-10.5925420888,1484.443191
79.669722,179,48.0014272358,1519.474417
-79.253436,153,-11.9011597072,1548.744856
-78.912618,181,-6.82813199602,1583.628032
-79.818375,145,-14.1245787108,1612.838123
-82.167801,231,-1.14250016145,1658.081725
-80.873417,177,-10.6204949717,1692.364496
-81.202206,219,-1.03455186443,1736.142251
-79.273811,228,0.308383575141,1781.475865
-80.101177,170,-9.54302049752,1816.592202
-78.915446,161,-11.2373257675,1849.266938
-81.325168,148,-14.6697843295,1878.968624
-80.043076,164,-12.5504784805,1912.203288
-82.418185,242,0.644388799836,1960.946547
-80.92163,147,-13.7608579524,1990.266693
-82.341946,228,-1.85520056789,2036.379216
-79.809329,133,-15.0909886879,2062.623236
-80.560018,173,-8.97219799024,2098.613961
-83.538449,235,-2.95060824004,2147.145221
-81.818914,191,-7.41854323278,2187.484659
-82.357657,186,-9.81068892393,2227.12879
-79.776053,155,-12.1293101547,2259.035493
77.338825,181,46.631144668,2297.671561
78.880809,212,57.6007189923,2340.129686
78.232496,211,57.6799180343,2384.202868
81.995079,249,61.5635317763,2434.981703
81.284311,179,51.2081548174,2475.867377
-79.787538,203,-4.83132931222,2519.227531
78.669163,175,49.4343091896,2556.863747
-81.868524,206,-4.66396785584,2601.395252
77.799963,164,46.2044734254,2637.381258
82.070208,192,48.625892671,2678.207374
78.555198,254,66.6651480827,2735.29803
-80.295914,187,-6.47069871147,2775.292999
-79.766348,146,-13.1217507999,2807.98632
-79.980752,163,-12.157296534,2842.037787
81.257017,177,50.3163749056,2880.636322
-81.471704,199,-6.48690389069,2922.421084
-81.12211,451,41.6125919451,3018.213232
86.500456,174,52.5295804597,3056.80232
71.192686,152,41.4615117566,3088.714799
71.343555,141,38.4854108449,3118.468618
76.047541,188,52.6435275088,3158.371332
83.269994,144,44.7208177276,3189.822389
-81.203452,192,-7.08419180224,3231.167552
76.796137,151,44.0808968057,3263.091517
73.424343,185,44.638546378,3302.998719
80.961322,245,66.0077411379,3357.499315
77.383026,162,46.0971540482,3394.483353
84.024154,210,59.0519487434,3441.736226
80.019332,142,39.6415142466,3472.432423
73.977679,151,42.4585491919,3505.715085
83.354723,177,51.2715170688,3545.781565
82.700318,167,49.3307578179,3583.513686
82.563628,205,56.2011709276,3628.762537
-78.914602,208,-2.6789747988,3673.772001
83.839675,166,49.0287423523,3710.598311
-78.021498,184,-6.95466659341,3749.79333
83.819339,232,62.3781114244,3803.126064
77.935103,174,50.5040782213,3842.25586
76.114602,158,44.5140370582,3878.116482
85.831733,167,50.2104291561,3915.296273
86.039396,141,43.0205442873,3946.679378
84.542247,146,43.9676335733,3979.672874
82.226282,175,51.7733313213,4018.991241
77.824226,146,42.4594010407,4051.546313
77.632599,167,47.9341563763,4088.978218
81.401138,179,52.4961742425,4128.009307
76.999018,144,41.7881762209,4160.294299
82.83788,173,51.9934574024,4196.262885
78.874657,149,43.1862505771,4230.033989
-78.887704,181,-9.23018683778,4271.964891
74.308969,150,42.3735360226,4304.858257
84.450621,156,46.4509195361,4339.079157
83.441654,169,49.8340436695,4376.648118
79.821291,151,44.3167710135,4411.356602
84.493005,157,47.9158248381,4446.638931
84.534553,162,48.0492972846,4482.596416
72.129849,141,40.0233995561,4513.807455
81.771496,137,41.839949808,4543.515381
75.768183,138,35.743641187,4574.784418
-79.6911,165,-10.8222868469,4611.075626
75.138534,147,41.4793348715,4644.910668
86.172024,176,51.5280930946,4683.211756
76.251608,154,43.9968528129,4718.753811
75.563225,154,41.3750241554,4751.832242
81.854492,166,48.9954639463,4788.033898
81.392208,156,45.2373851495,4821.793105
82.622693,142,43.8862708752,4852.595414
82.262862,129,39.0188629568,4880.352075
85.782119,189,55.0916018658,4921.749666
83.535107,139,40.8729056984,4952.159245
76.596694,134,37.4060787632,4981.00116
84.064271,159,47.708812834,5015.973383
80.799043,164,46.4651868104,5052.56506
82.153487,146,44.2611799469,5084.786145
82.3953,201,56.9748196946,5129.411165
84.700726,162,49.3323748853,5165.812989
78.495191,142,42.2938556223,5196.505089
79.576647,137,41.2486851608,5225.304567
83.562229,137,41.9468209694,5254.558447
84.705654,136,42.0237665385,5282.746728
81.972043,147,43.8309709265,5314.192292
77.276885,138,40.3330191896,5343.97948
82.820996,138,41.5792390647,5373.138358
84.441867,148,45.3963472788,5404.328591
80.338211,138,41.9019327392,5433.435577
83.615409,137,40.7043977954,5461.388978
79.299112,156,46.2511633537,5492.717935
75.246936,145,41.9745118413,5523.718041
82.765828,127,37.5334081243,5550.742441
86.354329,125,39.0384779143,5576.424699
80.228229,136,39.4176837017,5607.014778
81.084771,140,42.9230810999,5635.809946
85.80177,132,40.9355850464,5661.749576
83.957689,133,41.3111390532,5688.264108
85.707542,127,39.906722102,5713.655674
84.514873,130,36.9489161681,5741.244807
82.412636,143,43.2932988401,5770.722399
82.312017,137,41.4906275803,5797.965159
80.226264,144,43.0175073358,5827.310522
85.399669,130,39.3907046454,5852.797513
83.438582,140,42.346638427,5881.094387
84.64326,132,40.5048535625,5908.102216
82.426196,126,38.1124202899,5933.673815
84.510079,139,42.7045378476,5961.476238
79.050784,145,41.7773891938,5991.227184
77.107814,153,41.1627813801,6024.009805
80.38529,126,34.4217380406,6049.553951
77.398858,152,43.5893899845,6080.117608
82.790641,140,41.6843969098,6108.586689
70.214124,107,27.5469838561,6130.19747
81.803973,145,43.8082816084,6160.125773
88.348555,131,41.1895194293,6186.121039
86.153592,129,40.0032481463,6213.07039
81.774916,128,40.0482863464,6238.615915
85.168436,131,40.8561466702,6264.396799
86.211525,124,38.2806622837,6289.320281
85.067625,133,41.3047823251,6315.961045
84.401995,129,40.9087708132,6341.636585
81.67148,141,42.8622426621,6370.8631
78.291417,140,42.4980033189,6400.04807
84.072308,123,36.4473150879,6427.134972
86.502031,127,38.6455964528,6452.895994
83.552341,136,42.4149190847,6480.343683
87.757371,125,38.9307965955,6505.210244
83.640802,126,38.9374439097,6530.826059
86.085912,146,42.3513104505,6559.588964
85.736901,126,39.2136354715,6584.38682
86.566786,132,41.1730413902,6609.899991
81.232442,123,33.8391961733,6634.199598
81.507639,134,41.0619021202,6660.83644
83.774012,136,41.3997178041,6688.157334
88.612999,129,41.1652405015,6714.191229
86.782846,124,38.9473098891,6738.921428
88.40938,126,38.8323152103,6764.702441
90.794445,130,39.9964307983,6789.99682
83.712033,132,39.1050742137,6815.960672
88.187739,122,37.2768201824,6841.992204
80.588817,131,39.0831745022,6868.911196
87.389737,123,37.8366564653,6893.884631
85.061193,130,38.269412929,6919.987408
81.72654,134,41.152916745,6946.632921
80.479332,127,36.978246354,6972.42058
82.16967,134,40.3218087757,6998.16649
85.935871,123,37.234376099,7023.498259
87.451409,125,38.0922794847,7048.284321
83.195677,127,38.1030630092,7073.802119
85.012725,122,35.2142125345,7098.18867
88.789096,128,39.9129465644,7122.991369
82.186893,122,36.1887426022,7146.99569
78.487353,131,37.2611010873,7173.257409
84.122971,121,37.5214186939,7198.044455
87.061293,129,39.0302600588,7223.292614
78.993795,112,31.3624028888,7247.518258
85.347237,130,40.1317754869,7273.437891
85.107033,134,41.2598952777,7300.283028
61.652029,104,24.6780634959,7321.155415
74.585829,112,30.2152617556,7343.540313
81.340068,139,43.3358538413,7371.871676
87.662906,118,37.4249302033,7394.45198
83.903894,132,41.5588139935,7420.857009
84.381644,136,42.7970861622,7448.676089
77.930769,113,31.0699309169,7471.592587
86.225312,126,40.3093456061,7496.994257
90.024797,126,39.8026262979,7523.19673
88.454923,124,37.3366671846,7547.649622
83.386182,135,40.3597437316,7574.783768
89.998688,124,39.7705800549,7599.309088
87.654351,126,38.9310804356,7625.529443
90.117794,128,40.7314353552,7652.131325
89.436377,126,39.3862852776,7677.213425
84.282027,125,37.5832582656,7702.404445
62.584892,107,24.8640793679,7723.389647
87.037413,123,37.593638778,7747.611223
88.851646,125,38.3981877854,7772.06792
86.171219,128,39.7610663601,7797.523185
88.160136,129,41.6763986628,7823.193481
85.027216,137,42.1382561058,7850.802596
86.931968,124,38.6666198639,7875.637642
90.73197,120,37.6342789945,7899.455243
88.388443,124,40.0914507704,7924.071454
88.98741,127,38.0315888407,7949.88088
83.888862,114,32.2881971625,7972.895352
87.915743,128,40.2752407107,7998.209725
89.633612,118,37.5027474603,8021.768013
87.637396,127,38.9627028833,8046.793537
89.329201,133,41.6420626267,8075.271151
80.066239,112,31.8235776829,8098.191082
77.891854,113,30.7921607927,8121.073208
93.370997,122,38.8500727493,8145.730935
86.997526,120,36.4562231184,8169.157865
84.721263,116,34.9292231201,8192.041141
62.501335,103,23.9808832354,8212.75527
80.947439,114,32.0288101156,8235.770725
84.170139,116,34.4183807834,8259.432153
86.090904,129,38.6424896219,8285.360828
81.201058,114,32.5757400755,8308.094432
88.468662,117,35.5597661942,8331.071895
74.799833,111,29.9339261517,8353.207928
87.892014,122,38.1125204227,8377.576789
81.994372,137,41.6881883102,8404.36977
89.912204,120,38.155353282,8428.329025
89.476192,129,40.6517046707,8454.309123
82.812425,127,40.155263604,8481.916204
89.077162,120,36.9101610634,8505.292804
83.749678,118,33.9115217054,8528.971025
76.907987,114,31.1498136924,8552.177867
73.606146,112,28.3273287221,8575.100078
85.380423,125,39.468955149,8599.716644
80.789493,110,31.359714384,8622.006326
83.994106,119,34.0915961493,8645.042494
84.732707,122,38.6772942536,8669.760665
88.979816,131,41.4116174005,8695.462135
82.981202,135,41.9538913658,8722.890871
88.7101,122,38.4216233629,8747.374971
84.41766,119,34.3842658091,8771.651784
83.143299,126,39.5645067377,8797.179311
87.041739,123,38.0008535523,8821.864323
85.419986,118,35.5157146946,8845.618193
88.047458,119,36.4433817118,8870.072374
92.514744,124,40.9158692026,8896.83431
88.368904,125,40.2491201714,8921.928279
89.039026,116,35.2441514031,8945.157591
88.414659,122,38.4196970329,8969.62736
85.1573,117,36.3774279898,8993.610777
87.177073,119,35.9653954028,9017.53241
88.346567,118,35.7347729039,9040.673967
84.204106,116,34.0422140912,9064.029749
86.901474,118,36.7772396866,9088.041413
87.214012,119,36.8605431808,9112.11643
90.118842,125,40.4499263693,9136.973696
73.153876,110,29.0610288806,9159.100627
87.01756,132,41.3334621819,9185.342386
89.765747,120,37.266063264,9209.955259
90.461696,119,37.7310312923,9234.13322
88.738139,116,34.7337261536,9257.012849
90.242988,115,36.907820166,9280.049312
92.481623,127,40.610773523,9306.319446
90.468636,123,40.3875803513,9330.926154
83.604323,110,31.4773265626,9353.312298
93.215105,121,38.9322663642,9377.469549
85.645252,128,39.8407427288,9403.308028
89.432675,118,36.1718269848,9426.729187
90.367141,115,37.1990499528,9449.780874
81.945015,108,31.0268878947,9471.962391
88.256632,127,40.8013033717,9497.347367
87.176539,120,38.4121265641,9521.385759
85.942854,119,34.9246233414,9545.929055
84.401436,112,32.5260597259,9568.446821
89.879259,120,38.2413338336,9592.613433
92.206434,118,36.7774914751,9615.876418
84.466478,122,38.0439229272,9640.335856
91.196493,124,39.4074918559,9664.776699
87.966298,115,35.592356321,9687.990878
91.511683,121,38.7518671876,9713.595309
89.179171,117,36.8978459076,9738.149435
91.810837,117,38.0367723953,9762.570038
88.220232,116,36.1027719246,9785.516358
90.874036,115,36.3753823475,9809.131839
87.236695,127,40.9850138939,9834.523566
76.158375,109,29.5319531788,9856.668706
87.103109,125,39.9204241355,9881.408383
86.855341,113,34.2174049226,9903.508485
89.370415,118,37.6322713613,9927.632335
89.345628,116,37.4372062519,9950.507051
91.123772,120,38.4936232616,9975.371075
