#{"t_start": 1512532589.234459, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-17.272255,117,-17.2722548194,22.389941
-16.595211,122,-16.5952108501,47.72396
-16.301276,117,-16.3012761383,73.459696
-18.446661,121,-18.4466606747,95.471995
-16.489541,123,-16.4895409806,118.402491
-17.218761,121,-17.2187605565,140.75263
-16.925171,118,-16.9251711963,163.234459
-17.03582,119,-17.0358196656,185.354652
-17.789747,118,-17.7897474764,208.158617
-17.694115,123,-17.6941148197,231.665639
-16.436699,124,-16.4366990821,255.267937
-16.600484,119,-16.6004835063,280.942313
-17.634919,116,-17.6349186565,307.202801
-18.403595,119,-18.4035945521,334.081814
-17.672706,117,-17.6727055437,360.400026
-17.312393,120,-17.312393238,388.527087
-17.413794,122,-17.4137937622,417.557683
-16.720766,121,-16.7207664797,448.078022
-16.917495,119,-16.917495011,475.928851
-17.293723,120,-17.2937228186,504.357967
-16.883428,120,-16.8834279506,532.379526
-18.045435,124,-18.0454354929,562.190113
-17.400869,117,-17.4008691836,591.347247
-16.604399,122,-16.6043986221,620.177328
-17.098155,124,-17.0981548385,650.372709
-16.275374,118,-16.2753744986,678.389278
-17.336841,119,-17.3368408276,707.377946
-17.977324,118,-17.9773235521,737.584444
-17.74375,120,-17.7437500715,765.778541
-17.048438,121,-17.0484380836,794.747496
-16.792415,121,-16.7924150597,824.904801
-16.993335,119,-16.9933354659,853.644552
-16.053845,121,-16.0538450561,881.191564
-18.345788,122,-18.3457879853,909.211072
-17.354083,120,-17.3540827311,939.573343
-16.75177,123,-16.7517702074,968.573024
-17.827311,122,-17.8273105611,996.502296
-17.01839,119,-17.0183896152,1025.264885
-18.006387,120,-18.0063867059,1053.781331
-17.268142,119,-17.2681423346,1081.493825
-16.858866,120,-16.8588657136,1111.031552
-17.138019,122,-17.1380189959,1140.157718
-17.760265,122,-17.7602647564,1169.625063
-18.049257,125,-18.049257003,1200.361495
-17.001735,119,-17.0017345527,1229.775028
-16.859623,122,-16.8596229121,1258.000817
-16.805245,120,-16.8052446981,1285.831798
-17.732135,124,-17.7321349675,1316.179804
-17.006199,118,-17.0061991777,1344.591412
-16.517369,123,-16.517368812,1373.930281
-17.21776,118,-17.2177604825,1402.075705
-17.186512,117,-17.1865122204,1431.530129
-17.603473,119,-17.6034733958,1461.508012
-16.316586,119,-16.3165864289,1491.099559
-17.419391,121,-17.4193911548,1521.545725
-17.101386,124,-17.1013859467,1551.979391
-17.935439,116,-17.9354394819,1580.380388
-16.529012,119,-16.5290118238,1611.237703
-16.026498,121,-16.0264976693,1641.29601
-17.665159,123,-17.6651585135,1672.82794
-16.341499,121,-16.3414986477,1702.265624
-17.89379,125,-17.8937903746,1732.538599
-16.900675,121,-16.9006747542,1762.510389
-17.345787,118,-17.3457871261,1791.466897
-17.097407,117,-17.0974069484,1819.773116
-17.345592,124,-17.3455915107,1851.886164
-16.513404,118,-16.5134043328,1881.417304
-17.292523,120,-17.2925232272,1910.92558
-17.227603,120,-17.2276028756,1942.680183
-16.928995,119,-16.9289954071,1972.086902
-17.87217,127,-17.8721698496,2003.148281
-17.564963,124,-17.5649632986,2033.563854
-16.423326,119,-16.4233263644,2063.140653
-18.662844,124,-18.6628444013,2093.469051
-16.632743,119,-16.6327434457,2122.93737
-17.814753,118,-17.8147532609,2151.541996
-17.601264,120,-17.6012636606,2180.119105
-17.104549,119,-17.1045491269,2209.302005
-16.812929,121,-16.812929382,2238.324923
-17.132256,121,-17.1322560578,2266.780267
-17.092894,121,-17.0928944094,2297.175922
-17.020991,115,-17.0209912429,2325.516498
-17.521854,118,-17.5218542609,2354.232939
-16.695736,123,-16.6957363707,2384.303746
-17.239531,124,-17.2395306786,2413.694245
-17.373206,123,-17.3732058586,2444.692737
-17.461106,121,-17.4611060031,2474.065547
-18.22773,118,-18.2277296246,2503.800862
-17.953353,119,-17.9533531725,2533.655141
-17.182695,118,-17.1826952392,2562.180427
-17.401258,125,-17.4012583158,2592.592477
-17.799439,126,-17.7994394156,2623.75408
-16.294597,118,-16.2945969396,2653.045644
-16.97241,120,-16.9724103095,2682.335406
-19.177122,127,-19.1771216795,2713.115772
-17.078084,121,-17.0780844092,2743.228395
-17.09536,118,-17.0953600448,2772.776908
-16.397848,124,-16.39784849,2804.600405
-17.164277,122,-17.1642771674,2834.64194
-17.417496,119,-17.4174964252,2864.243621
-16.763166,118,-16.7631664356,2892.482988
-18.314937,122,-18.3149367013,2924.943475
-17.154205,119,-17.1542047962,2954.968036
-16.78067,122,-16.7806699555,2985.340677
-17.668917,118,-17.6689165674,3014.423985
-17.175612,121,-17.1756124732,3045.299318
-16.807518,122,-16.8075182567,3074.392536
-17.973209,118,-17.9732085319,3103.266015
-17.892211,120,-17.8922112882,3138.028543
-17.189656,118,-17.1896556388,3180.00559
-17.877262,123,-17.8772616768,3225.398566
-16.720557,122,-16.7205567491,3269.202418
-16.960326,118,-16.960325683,3310.455759
-16.474676,117,-16.4746755175,3351.684919
-17.167428,119,-17.1674279524,3394.193104
-18.122545,123,-18.1225448313,3438.539542
-16.652578,122,-16.6525775355,3481.134667
-17.317342,115,-17.3173423511,3522.352926
-16.592919,123,-16.5929185641,3568.415965
-17.023781,125,-17.0237806758,3616.264828
-17.124717,119,-17.1247174929,3660.557009
-16.596728,119,-16.5967276134,3703.519315
-18.053133,122,-18.0531326353,3749.395124
-16.780687,120,-16.7806874006,3792.532743
-17.334496,118,-17.3344959788,3833.696568
