#{"t_start": 1512532589.3224802, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-17.723913,117,-17.7239130241,22.244578
-18.448915,120,-18.4489147494,47.106285
-18.080958,116,-18.0809583191,72.834391
-17.528725,123,-17.5287246417,95.249981
-16.4757,117,-16.4757003883,117.144054
-17.153644,119,-17.1536435679,139.00684
-16.913153,120,-16.9131531863,161.679513
-17.741858,125,-17.7418578758,185.082412
-17.181806,124,-17.1818064581,209.173574
-17.263825,119,-17.2638245531,231.789857
-16.85907,123,-16.8590697274,255.182343
-17.361237,116,-17.3612374038,280.10422
-16.909811,117,-16.9098113077,306.554768
-18.658415,118,-18.6584145599,333.254503
-16.850379,119,-16.8503790623,359.988122
-19.205954,117,-19.2059540681,387.385372
-17.816431,122,-17.8164306317,416.492987
-16.2182,117,-16.2182000628,446.12381
-16.868031,122,-16.8680306626,474.602887
-17.25449,122,-17.2544904171,503.630905
-17.934334,123,-17.934334025,532.272183
-17.033766,118,-17.0337658328,560.762136
-18.173314,120,-18.1733136657,590.692557
-17.052542,121,-17.0525421815,619.300095
-17.296621,117,-17.296620884,647.637641
-17.356606,117,-17.3566057096,675.432794
-17.035967,117,-17.035966645,704.444433
-16.666609,121,-16.6666085046,735.240339
-17.059236,124,-17.059236374,764.102645
-17.335701,126,-17.3357012877,794.364897
-17.072035,121,-17.0720350817,824.287119
-17.566719,128,-17.5667186522,855.102563
-17.027051,116,-17.0270507529,881.704989
-17.45771,124,-17.4577100339,910.101772
-17.201479,120,-17.2014793763,940.737801
-16.223319,119,-16.2233187516,968.462929
-17.277691,121,-17.2776905326,996.11098
-17.351953,119,-17.3519525905,1025.038087
-17.082535,116,-17.0825350386,1052.479369
-15.744452,129,-15.7444516552,1082.473979
-16.452844,120,-16.452844243,1112.34015
-16.909861,120,-16.9098614064,1140.872056
-17.017293,118,-17.0172934338,1169.357016
-16.774243,121,-16.77424255,1198.84744
-17.101709,122,-17.1017088435,1229.197408
-18.131788,118,-18.1317878361,1256.60933
-16.698497,118,-16.6984966908,1283.673674
-17.212095,126,-17.2120953626,1314.506177
-16.99578,117,-16.9957799436,1342.807132
-16.125321,118,-16.1253206582,1371.149426
-16.561543,118,-16.5615425881,1399.422968
-17.939929,119,-17.9399294102,1428.992833
-17.97873,119,-17.9787295197,1459.002433
