#{"t_start": 1512532589.3123956, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-16.360885,122,-16.3608849374,23.609111
-17.172737,121,-17.1727369839,48.882556
-16.923736,118,-16.9237364678,74.256577
-17.318189,124,-17.3181893195,97.435558
-17.470698,122,-17.4706983246,119.967686
-16.924997,119,-16.9249968016,141.738912
-17.657461,119,-17.657460774,164.428436
-17.675726,120,-17.6757257054,186.827913
-16.35935,121,-16.3593499108,210.256476
-18.009057,122,-18.0090566102,233.655414
-16.558065,120,-16.5580651576,256.457009
-16.517142,119,-16.5171419429,282.434695
-17.47029,123,-17.4702900507,310.126482
-18.007375,126,-18.0073747449,338.766212
-17.877615,119,-17.877615316,366.323133
-16.951576,119,-16.9515760524,394.14845
-14.981849,114,-14.9818489294,420.766829
-17.381817,120,-17.381817181,450.952322
-17.489437,119,-17.4894372048,479.332705
-17.686464,119,-17.6864635588,506.77541
-16.477294,118,-16.4772935223,534.345119
-17.890554,124,-17.8905536958,564.282964
-17.571526,120,-17.5715255893,594.272322
-17.58832,117,-17.5883196882,621.790021
-16.806488,120,-16.8064877539,650.775219
-17.44221,120,-17.4422100871,679.209476
-17.386196,123,-17.3861957719,709.731389
-16.875038,124,-16.8750382092,741.275995
-17.366169,118,-17.3661688371,768.675079
-17.348557,122,-17.3485566467,798.049416
-17.287069,119,-17.2870694261,827.68713
-17.317999,122,-17.3179986841,856.849216
-17.523683,119,-17.5236829217,883.976864
-17.61158,119,-17.6115797149,911.540785
-17.262054,121,-17.2620536924,942.349477
-17.805411,118,-17.8054106447,969.635669
-16.191606,121,-16.1916062221,997.369055
-16.657108,121,-16.6571077591,1026.889812
-17.131726,125,-17.1317256549,1056.4048
-18.396508,123,-18.3965078669,1085.341073
-17.289675,122,-17.2896750181,1115.262018
-17.092796,118,-17.0927955974,1143.491649
-15.779578,118,-15.7795775218,1171.875204
-17.024718,122,-17.024718405,1202.568207
-16.867702,118,-16.8677023515,1230.913886
-17.326243,124,-17.3262434547,1259.37737
-16.391802,116,-16.3918018698,1286.323953
-17.529482,119,-17.5294819977,1315.446815
-16.958752,120,-16.9587519585,1344.589705
-17.341676,120,-17.3416762604,1373.137161
-17.523989,121,-17.5239893241,1402.00217
-16.890875,119,-16.8908745158,1432.128899
-16.838638,123,-16.8386382647,1462.8656
-16.489973,119,-16.4899734274,1492.414839
-17.258654,122,-17.2586543295,1523.000942
-16.434522,120,-16.4345224822,1552.841221
-17.107898,120,-17.1078979018,1582.209074
-18.034891,119,-18.0348905876,1612.875741
-16.725462,123,-16.7254616346,1644.05495
-16.893762,121,-16.8937617311,1674.458741
-17.446634,122,-17.4466337796,1704.032397
-17.164721,117,-17.1647207432,1732.440342
-17.048635,122,-17.0486350715,1762.610559
-17.028184,122,-17.0281842792,1792.553112
-17.372336,118,-17.3723362861,1821.210989
-16.811882,123,-16.8118815694,1852.844293
-17.010329,121,-17.0103294816,1883.983634
-17.089945,119,-17.0899447462,1912.884961
-17.962583,127,-17.9625827638,1946.476521
-16.661489,121,-16.6614886055,1976.125098
-17.028286,119,-17.0282861507,2004.964469
-16.905623,121,-16.9056225998,2034.561666
-17.24627,124,-17.2462698864,2066.132652
-16.822449,122,-16.8224489303,2095.304048
-17.630035,121,-17.6300348412,2125.450138
-16.939822,119,-16.9398216084,2154.577877
-17.153854,120,-17.1538544248,2182.980276
-17.281595,119,-17.2815947011,2211.373588
-16.930321,119,-16.930321491,2240.602801
-16.750935,123,-16.750934864,2269.395506
-18.047348,123,-18.0473482731,2299.964764
-16.441193,122,-16.4411925111,2331.293835
-17.135446,117,-17.1354458297,2359.687657
-17.358725,121,-17.3587249929,2388.503742
-17.072945,117,-17.0729454256,2417.961227
-16.982733,119,-16.9827334204,2446.038261
-17.358643,119,-17.3586431265,2475.076168
-16.864325,124,-16.8643251239,2506.340392
-16.965158,118,-16.9651578959,2536.065561
-16.08194,117,-16.0819404261,2564.122648
-16.580521,116,-16.580521122,2592.255625
-17.29028,123,-17.290279791,2622.159758
-17.187901,120,-17.1879011775,2652.252217
