#{"t_start": 1512532589.4224408, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-17.156603,122,-17.1566027658,23.516634
-18.802467,117,-18.8024668985,47.49245
-17.303175,117,-17.3031747458,73.242343
-16.681102,117,-16.6811018428,94.697748
-17.418254,119,-17.4182538354,116.913366
-17.750656,120,-17.7506562176,138.871038
-16.871268,119,-16.8712675267,161.513819
-17.986503,122,-17.9865033565,184.236221
-16.805269,120,-16.8052685319,207.373116
-17.757688,118,-17.7576878082,230.083598
-17.883335,122,-17.8833349518,252.80809
-17.84045,128,-17.8404504513,280.544641
-17.508825,125,-17.5088254564,309.017408
-17.292509,120,-17.292508749,336.02329
-16.780641,118,-16.780641418,363.231805
-17.111736,122,-17.111735993,391.853769
-18.032416,124,-18.0324156178,423.572833
-17.196968,120,-17.1969680029,451.389634
-17.771286,119,-17.7712859116,479.789824
-16.99988,120,-16.9998801989,507.618953
-17.173887,119,-17.1738869031,535.443134
-17.017759,123,-17.01775868,565.150331
-17.285532,125,-17.2855319515,596.324058
-18.276793,120,-18.2767931085,624.517158
-16.744707,125,-16.7447070123,654.753576
-17.027331,120,-17.0273305739,683.502058
-16.962507,123,-16.9625069298,714.222688
-17.122187,120,-17.1221865018,744.105421
-16.830351,119,-16.8303512603,771.755693
-16.917546,125,-16.9175463367,802.588923
-16.198858,120,-16.1988584452,832.312357
-17.268263,121,-17.2682634233,860.495067
-16.523469,121,-16.5234688256,888.34783
-17.613658,118,-17.6136583241,917.949007
-17.357707,118,-17.3577068213,945.527691
-19.203441,128,-19.2034405938,975.356177
-16.569074,117,-16.5690735482,1003.034091
-17.708965,117,-17.7089654413,1030.864395
-15.254158,118,-15.2541584488,1058.554171
-17.169633,123,-17.1696331551,1088.001595
-17.106707,120,-17.1067065303,1117.371512
-17.597859,124,-17.5978588058,1146.608083
-17.40959,122,-17.4095897025,1176.331702
-17.665771,120,-17.6657711182,1206.701175
-15.637814,116,-15.637814406,1234.061584
-17.938935,118,-17.9389348085,1260.927187
-17.559855,121,-17.5598553568,1289.522642
-16.704736,120,-16.7047358437,1318.952691
-16.846916,121,-16.8469158888,1348.313639
-17.277965,120,-17.2779645873,1376.8562
-17.226125,127,-17.2261251701,1408.314552
