#{"t_start": 1512532589.331205, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-17.872996,123,-17.87299561,23.867696
-19.361683,126,-19.3616828991,50.486793
-17.181092,123,-17.1810918618,77.077887
-18.247172,120,-18.2471718197,99.110571
-17.683257,119,-17.683257097,120.906501
-16.920977,122,-16.9209773185,143.776663
-17.212736,121,-17.2127355647,166.884138
-17.020012,117,-17.0200120943,188.621693
-17.539249,122,-17.5392492288,212.168522
-17.250087,118,-17.2500867,234.476112
-16.822756,117,-16.8227555779,256.416708
-17.016977,120,-17.0169771172,282.721812
-17.378185,127,-17.3781852436,311.632378
-17.932846,121,-17.9328461477,338.768037
-16.805333,117,-16.8053331718,365.861079
-17.429482,120,-17.4294817134,393.940113
-19.179443,122,-19.1794426834,424.928779
-18.304966,124,-18.3049655466,454.060035
-17.057949,119,-17.0579491438,482.479276
-17.945443,121,-17.9454431381,510.562884
-17.028042,120,-17.0280417051,538.321956
-17.936674,121,-17.9366739656,567.674037
-16.934873,119,-16.934873082,597.174572
-16.891305,118,-16.8913054941,624.770914
-17.946401,122,-17.946401439,654.17922
-16.32046,117,-16.3204604971,681.883847
-17.405656,120,-17.4056559558,711.931733
-17.167898,122,-17.167897514,742.75807
-16.979736,121,-16.9797356969,770.973703
-17.653371,122,-17.6533713948,800.571539
-17.754973,122,-17.7549725006,830.972657
-17.273013,120,-17.2730131103,859.038623
-17.551611,121,-17.5516106184,886.956027
-17.234053,121,-17.2340533999,917.098099
-16.570099,117,-16.5700987631,944.612811
-16.68861,124,-16.688610122,973.439026
-17.178665,116,-17.1786650234,1000.481825
-17.522125,121,-17.5221250892,1029.719537
-16.265931,120,-16.2659313356,1057.820118
-18.372008,119,-18.3720077818,1085.929691
-17.076787,120,-17.0767868833,1115.23866
-16.683811,116,-16.6838111016,1142.922393
-16.850426,125,-16.8504257773,1173.046228
-17.646248,124,-17.6462483125,1204.737148
-17.100685,119,-17.1006847085,1232.969562
-17.843945,121,-17.8439453634,1260.473002
-16.390722,121,-16.390721873,1289.109326
-16.873876,120,-16.8738755998,1318.3467
-16.009583,121,-16.0095825204,1347.850271
-16.906612,121,-16.9066118896,1376.741474
-17.316323,122,-17.3163233792,1407.069293
-17.224866,121,-17.2248659649,1435.977296
-16.540297,120,-16.5402966557,1466.326452
-17.272747,120,-17.2727466053,1496.122039
-16.278644,122,-16.2786439121,1526.183627
-17.0325,121,-17.0324999093,1556.412344
-17.401819,122,-17.4018190931,1586.835414
-18.21954,117,-18.2195403783,1616.927191
-17.542488,123,-17.5424877111,1647.93162
-17.610916,125,-17.6109156659,1679.342015
-18.125559,127,-18.1255593479,1709.628161
-16.791144,119,-16.7911437646,1738.617916
-17.253486,120,-17.2534860095,1768.946149
-16.964185,122,-16.9641846616,1798.533864
-18.456584,117,-18.4565842997,1827.024019
-16.148662,117,-16.1486622004,1857.501765
-17.077028,118,-17.0770279243,1887.296474
-16.9272,120,-16.9271999834,1919.064733
-16.860385,119,-16.8603847948,1948.233022
-17.102876,125,-17.1028761532,1979.01541
-16.932652,117,-16.9326521005,2007.187932
-16.584771,122,-16.5847707226,2037.0253
-17.510215,124,-17.5102148918,2068.894358
