#{"t_start": 1512532589.3276727, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-16.0707,120,-16.0707000214,23.050077
-17.368579,124,-17.3685791767,49.138393
-17.372523,118,-17.3725232851,74.573114
-17.038712,117,-17.0387119146,95.904738
-16.96908,121,-16.9690796954,118.2698
-17.361711,123,-17.3617106528,141.187318
-17.534114,123,-17.5341143687,164.546177
-17.487978,116,-17.4879781359,185.961195
-17.344973,119,-17.3449732472,209.175634
-16.140953,119,-16.1409528878,231.808754
-16.802114,118,-16.8021140899,254.02903
-17.173893,121,-17.1738931472,280.090449
-16.686425,119,-16.6864251226,307.085201
-18.224796,117,-18.2247956205,333.463854
-17.330158,121,-17.3301578634,361.070632
-16.488052,117,-16.4880523901,388.231916
-16.901179,121,-16.9011788649,416.909142
-16.763855,122,-16.7638550474,447.726119
-17.029963,125,-17.0299629208,477.495264
-16.906708,117,-16.9067081777,504.848316
-17.139603,123,-17.139602602,533.352917
-17.268701,118,-17.2687009569,561.992317
-17.045418,117,-17.0454181341,591.180054
-16.859106,122,-16.8591062355,619.869171
-16.668142,118,-16.6681419182,648.5747
-17.277696,123,-17.2776962203,677.658949
-17.259337,120,-17.2593374664,707.162816
-16.862165,120,-16.8621650872,737.722796
-17.623031,118,-17.6230309464,765.51231
-16.985959,117,-16.9859593745,793.698388
-16.467501,120,-16.4675007446,823.374835
-17.369499,121,-17.3694991226,852.582978
-17.43144,122,-17.4314401893,880.424566
-17.724,119,-17.7240000291,907.982523
-16.71786,119,-16.7178602384,938.25465
-17.464055,124,-17.4640546788,967.230271
-17.68175,123,-17.6817497922,995.291398
-17.646857,120,-17.646857094,1024.352546
-17.293131,118,-17.2931310108,1052.306135
-17.209275,117,-17.2092752054,1079.589877
-17.21113,123,-17.2111298459,1109.775876
-16.974402,120,-16.9744022514,1138.434457
-17.901261,124,-17.9012611465,1168.396199
-17.244156,118,-17.2441556603,1197.113184
-16.978552,120,-16.9785517279,1226.568967
-16.779612,119,-16.7796117381,1254.317282
-17.536313,127,-17.5363131204,1283.84332
-17.300165,125,-17.3001654832,1314.468987
-16.8247,120,-16.8247001271,1343.574736
-18.000216,127,-18.0002159355,1373.857095
-17.357926,118,-17.3579261267,1402.022614
-16.795946,116,-16.7959456083,1431.246194
-17.546013,120,-17.5460133842,1461.396169
-16.941718,120,-16.9417175972,1491.263148
-17.214751,123,-17.2147509347,1522.130346
-16.495843,119,-16.4958434447,1551.248968
-17.624524,121,-17.6245240547,1581.140494
-16.715091,120,-16.7150911489,1612.033148
-17.053601,120,-17.0536011244,1642.213212
-17.105299,119,-17.1052990485,1672.609112
-17.038302,120,-17.0383024243,1701.641117
-17.102367,118,-17.1023668733,1730.318985
-16.867246,119,-16.8672461035,1759.102278
-17.340447,120,-17.3404469689,1789.236506
-17.112749,121,-17.1127492219,1818.436031
-16.618012,121,-16.6180116625,1849.4841
-17.801322,120,-17.8013218046,1879.918141
-16.233986,119,-16.2339860921,1908.628236
-17.869206,120,-17.8692056169,1940.749063
-16.768781,120,-16.768780755,1970.446681
-16.734364,125,-16.7343637583,2001.363016
-16.915645,120,-16.9156451684,2030.29661
-17.136543,124,-17.1365431776,2061.304351
-17.056849,119,-17.0568493781,2090.295578
-16.902506,122,-16.9025058057,2120.478694
-16.045637,123,-16.0456371039,2150.386399
-16.513373,121,-16.5133728519,2179.262572
-17.679858,122,-17.679858008,2209.219607
-17.235056,119,-17.2350559237,2237.720184
-16.690914,123,-16.6909143486,2266.730468
-15.96369,117,-15.9636897717,2296.120716
-17.515149,122,-17.5151494348,2326.446713
-16.681263,116,-16.6812633451,2354.356531
-17.100344,119,-17.1003435428,2383.149989
-17.046901,118,-17.0469013969,2411.355751
-17.853857,119,-17.853857109,2441.008835
-18.11066,121,-18.1106595304,2470.863366
-17.0369,119,-17.0368996867,2500.576992
-16.924379,119,-16.9243789871,2530.498459
-16.560013,121,-16.5600132744,2560.066798
-16.947583,120,-16.9475833374,2588.810376
-17.590232,121,-17.5902318651,2618.21382
-16.85129,120,-16.8512899101,2647.893491
-16.654936,117,-16.6549357131,2676.449229
-17.110301,121,-17.1103011695,2705.695492
-17.009703,119,-17.0097034168,2735.008587
-17.429778,125,-17.4297777125,2766.309253
-17.397976,119,-17.3979756828,2797.390575
-16.843747,120,-16.8437465027,2826.810752
