#{"t_start": 1512532589.3580985, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-16.816872,123,-16.816872178,23.82404
-16.466859,120,-16.4668590329,48.819406
-17.282838,118,-17.2828375604,74.249434
-18.051559,117,-18.0515587056,95.662377
-17.474722,121,-17.4747220599,118.135494
-17.552627,118,-17.552627252,139.898117
-17.224696,118,-17.2246962828,162.298499
-17.0556,128,-17.0556002423,186.290223
-18.456782,121,-18.4567823081,209.874872
-16.710668,121,-16.7106679144,232.927047
-17.86729,119,-17.8672900891,255.364493
-16.659246,117,-16.6592461711,280.608942
-16.791136,121,-16.7911364973,307.957105
-17.156748,123,-17.1567484024,335.752218
-17.320868,117,-17.3208683722,362.624834
-17.593952,120,-17.593951891,390.523055
-16.976692,120,-16.9766915486,418.925933
-16.017789,121,-16.0177893051,449.555609
-17.969668,118,-17.9696676041,477.466649
-18.148843,120,-18.1488428519,505.608457
-17.478889,124,-17.4788889461,534.613427
-16.851722,119,-16.8517222677,563.19874
-17.47572,120,-17.4757198219,593.11283
-17.562217,121,-17.5622168722,621.789637
-17.767392,120,-17.7673923459,650.703928
-16.262659,123,-16.262658999,679.956052
-16.683077,120,-16.6830772121,709.731455
-16.903737,118,-16.9037369407,739.536921
-16.54338,120,-16.5433800186,767.703253
-16.785455,118,-16.7854549224,795.995922
-17.156805,125,-17.1568050949,827.232444
-17.470548,121,-17.4705478279,856.001225
-16.476141,118,-16.4761409002,883.016957
-16.53896,118,-16.5389600997,910.049358
-16.68442,120,-16.6844201719,940.714485
-16.768289,121,-16.7682894011,968.920074
-18.178675,123,-18.1786747856,997.18289
-16.752845,122,-16.7528453716,1026.908495
-16.984945,120,-16.9849445186,1055.177425
-17.358318,118,-17.3583179732,1082.433935
-17.07918,120,-17.0791802158,1112.280526
-16.738051,118,-16.7380511754,1140.229274
-16.92671,120,-16.926709819,1169.235364
-17.013887,116,-17.0138867224,1197.45693
-17.891087,119,-17.8910867957,1226.872073
-17.803173,120,-17.8031732114,1254.981484
-16.799804,125,-16.7998035937,1283.900687
-17.856187,118,-17.8561873688,1312.737506
-16.696661,119,-16.6966609543,1341.630609
-16.884752,120,-16.8847522719,1370.345759
-16.954496,118,-16.9544961712,1398.429116
-16.420475,120,-16.4204745818,1428.522371
-16.593352,119,-16.5933518441,1458.375639
-17.520311,126,-17.5203114457,1489.477955
-17.634335,121,-17.6343354877,1520.116019
-17.906889,122,-17.9068894493,1549.916512
-17.518321,118,-17.5183211757,1578.875785
-17.01728,118,-17.0172799322,1609.462496
-16.751391,124,-16.7513912676,1640.376995
-17.067426,119,-17.0674256988,1670.868848
-16.361981,121,-16.3619809931,1700.27187
-17.875399,121,-17.8753990357,1729.593123
-16.73193,119,-16.7319297024,1758.420584
-17.500055,120,-17.5000549185,1788.526347
-17.03644,117,-17.0364396195,1816.919
-16.595907,121,-16.5959074425,1847.923841
-15.360819,117,-15.3608193498,1877.469932
-17.631361,124,-17.6313609158,1907.614181
-17.374625,121,-17.3746253544,1939.924168
-17.723596,122,-17.723596189,1970.021231
-16.42455,121,-16.4245495241,1999.573094
-18.306887,118,-18.3068868128,2028.364517
-16.799595,117,-16.7995946292,2058.000442
-16.66389,121,-16.6638904699,2087.315955
-17.354086,121,-17.3540861244,2117.189319
-16.948506,120,-16.9485060224,2146.433784
-17.553291,123,-17.5532913446,2176.130681
-16.350655,120,-16.350654805,2205.874924
-17.574304,121,-17.574304054,2234.331556
-16.561689,120,-16.5616887664,2262.706399
-17.433761,120,-17.4337607549,2292.34344
-17.262128,120,-17.2621275903,2322.447636
-17.129709,120,-17.1297090262,2351.793797
-17.581517,123,-17.5815170551,2381.301498
-15.920773,118,-15.9207730852,2409.527131
-17.414006,120,-17.4140058507,2439.407002
-16.30562,123,-16.3056201367,2469.434786
-17.269297,120,-17.269297314,2499.369378
-16.641806,120,-16.6418061625,2529.516197
-17.466623,119,-17.4666229088,2559.032129
-17.489357,125,-17.4893566166,2588.839174
-16.500954,123,-16.5009535301,2618.957978
-16.271558,120,-16.2715582239,2648.327651
-17.518815,123,-17.5188150566,2678.72037
-16.910284,121,-16.9102835513,2707.730577
-16.891049,123,-16.8910487124,2738.061457
-16.80262,121,-16.8026203911,2768.753827
-16.782395,121,-16.782395327,2799.873121
-17.42738,121,-17.4273804618,2829.49493
-16.075369,121,-16.0753692031,2859.450887
-16.861764,120,-16.8617642292,2888.818637
-17.054059,121,-17.0540591362,2918.705338
-17.196673,121,-17.1966732696,2950.993592
-17.233431,119,-17.233430611,2980.953051
-17.91097,122,-17.9109703784,3011.62956
-16.513314,121,-16.5133141137,3042.039919
-16.438342,123,-16.4383420855,3071.656437
-17.786309,115,-17.7863091092,3100.117997
-16.692156,118,-16.6921561428,3132.715695
-16.310694,121,-16.31069403,3175.368446
-16.409951,122,-16.4099509773,3219.851655
-17.710273,117,-17.7102725869,3262.141611
-16.804828,119,-16.8048277114,3303.543027
-15.87818,119,-15.8781797318,3346.228595
-18.074387,123,-18.0743865583,3389.279506
-16.568908,120,-16.5689079408,3433.032003
-18.491233,123,-18.491233232,3476.150162
-16.550887,123,-16.5508874262,3520.224059
-16.71386,119,-16.7138596512,3565.085329
-16.831592,128,-16.8315923834,3613.564882
-17.300232,121,-17.3002321164,3658.335306
-17.050594,120,-17.050594205,3701.931895
-17.171288,121,-17.1712883638,3747.383726
-16.458215,118,-16.4582153922,3789.644701
-16.660863,129,-16.6608627074,3835.689934
-17.070217,122,-17.0702167917,3880.405522
-17.36477,125,-17.364770305,3925.607492
-17.012457,116,-17.0124572434,3969.381745
-16.861651,125,-16.8616512965,4014.233921
-16.494443,121,-16.4944427606,4055.390559
-16.744708,119,-16.7447083384,4095.014942
-16.492062,117,-16.4920615404,4135.981204
-17.384183,120,-17.3841825475,4176.857268
-16.319132,118,-16.3191319422,4216.340119
-16.356444,120,-16.3564435928,4256.205381
-16.944467,121,-16.9444667242,4297.435643
-16.905438,121,-16.9054383108,4343.163946
-17.142236,120,-17.1422356841,4383.376948
-17.778152,121,-17.7781522933,4426.811656
-17.10292,120,-17.1029199884,4468.027099
-17.074367,120,-17.0743669045,4508.039938
-17.544263,124,-17.544262948,4550.355581
-17.012602,120,-17.0126020865,4590.891823
-15.694558,117,-15.6945582783,4632.031004
-17.140429,117,-17.1404294373,4672.814052
