#{"t_start": 1512266870.737724, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-79.52877,118,-16.6095441332,19.282835
-77.753215,123,-15.7645209594,40.123529
-81.481564,122,-16.8068379198,60.988354
-81.844939,121,-17.8175038025,82.348865
-79.069421,117,-16.2341045096,103.404764
-80.17691,122,-16.505991598,124.183173
-80.368574,121,-16.8630226985,146.743122
-79.929978,120,-16.4295028403,168.890676
-80.078881,126,-15.8038179124,191.401711
-82.958656,130,-17.1045531756,215.554558
-81.058789,126,-16.4507346756,238.361194
-81.979159,122,-17.5516215498,260.544012
-81.643961,120,-17.4929674069,281.303233
-80.769447,120,-17.3234789572,303.641558
-81.143087,119,-17.0012002745,325.945317
-79.68539,122,-16.5785116612,347.792778
-80.948674,122,-16.697479903,372.56344
-82.399574,126,-17.0760161094,397.202449
-82.372504,124,-18.3169054537,419.069082
-81.192928,131,-16.2114573336,442.626098
-81.176238,122,-17.008739315,465.363235
-82.08795,125,-17.1283793683,488.535807
-78.928462,120,-15.9054181232,510.211335
-78.831118,124,-15.5710393411,532.807054
-81.124192,121,-16.7559185784,555.171669
-81.091054,118,-16.6763110083,576.963789
-79.356344,122,-15.9676785808,598.978768
-80.262815,122,-16.2118464977,621.442721
-80.846621,129,-16.7318209522,645.334784
-80.130917,122,-16.4907430458,668.370101
-81.548548,126,-16.5286375697,692.215319
-79.315969,120,-16.2512077059,713.729445
-82.832476,128,-18.2090468403,737.799272
-80.08557,121,-16.7288287331,761.612477
-81.326518,127,-15.9549573095,785.348134
-79.327647,119,-16.2454159727,806.787851
-80.107878,126,-15.9349238722,829.735309
-82.778174,125,-17.7634946795,853.242835
-82.828388,123,-17.9280909561,875.810045
-79.58499,129,-16.3914659482,899.272855
-78.282251,119,-16.7773406327,920.934788
-79.22357,120,-16.502427538,943.439595
-80.163303,121,-16.4250299477,966.253943
-81.691857,127,-17.0076527029,989.572971
-78.809937,123,-15.5739910012,1012.719014
-81.510179,126,-16.8511326237,1036.118826
-81.727772,122,-16.9308849353,1058.191529
-81.477929,122,-17.5165995362,1080.243936
-79.184647,123,-16.138205249,1103.305287
-80.63706,136,-15.7782798044,1129.954117
-80.607725,120,-16.8649958991,1151.949517
-81.813839,127,-16.8934445139,1175.302941
-81.800695,124,-16.7616305677,1198.700972
-80.255816,123,-16.5169277862,1221.679566
-80.35824,120,-17.1305578232,1243.578246
-77.713322,119,-16.2120243976,1266.166728
-80.048317,122,-16.7592646309,1289.13876
-78.010912,120,-16.0495547378,1311.427165
-79.023211,131,-16.9173170273,1336.120286
-80.639891,123,-16.639161547,1359.623693
-82.761096,127,-17.4324092204,1384.408385
-79.657898,119,-16.8811295653,1406.667626
-81.953271,123,-17.2057523389,1429.707499
-80.333358,127,-16.6507461452,1453.923189
-80.556135,124,-16.4852155207,1477.317834
-80.973673,130,-15.9775864414,1500.900332
-79.345166,121,-16.2171158466,1524.777165
-81.062689,121,-16.9726128104,1546.824965
-81.001134,127,-16.1944992942,1570.433424
-79.837791,124,-15.7749077635,1593.28151
-79.592687,121,-16.7643143368,1615.802455
-80.8862,123,-16.4742494813,1638.682407
-82.825908,129,-17.5695895912,1662.872239
-80.673641,130,-16.1774231584,1687.386596
-79.846613,122,-16.3741894661,1710.284767
-82.17337,130,-16.6562403944,1734.383471
-82.167365,123,-17.1237404672,1758.064557
-79.264201,120,-15.6264054268,1780.800277
-79.606378,120,-16.3588760255,1803.594827
-80.797258,119,-16.7699995806,1826.186481
-79.682079,119,-17.1095088929,1847.874392
-80.721612,118,-17.8201078286,1869.726263
-80.130825,122,-16.4720698336,1893.387692
-82.085676,123,-17.4428623204,1918.368794
-79.685578,130,-15.5565378169,1942.534149
-79.433757,125,-16.5131463135,1967.024192
-78.976913,133,-15.0893336268,1991.996773
-79.394011,120,-16.2631614063,2014.741946
-81.442264,125,-16.7806350361,2038.295067
-80.890946,122,-16.374952699,2061.751429
-82.039411,123,-17.3974426621,2085.455912
-81.940707,121,-17.4652831062,2108.444391
-77.735346,123,-15.390289526,2131.104993
-81.593105,128,-16.4343166862,2154.491059
-81.060527,123,-17.0564929521,2177.358124
-79.913836,125,-16.196381725,2201.298561
-78.767316,119,-16.5387197789,2223.911527
-77.763299,122,-15.7401914224,2247.048351
-79.506846,121,-16.5615411345,2270.134178
-80.354459,127,-16.4662058474,2295.853822
-78.728531,123,-16.3016625489,2319.800449
-79.448448,126,-16.1894396229,2343.140138
-81.282939,122,-16.8115390698,2365.980196
-79.285908,122,-16.4546214565,2389.606863
-80.794901,125,-16.5808187394,2412.372375
-79.585481,121,-16.9414284799,2435.020955
-80.200153,124,-17.1041072441,2457.614561
-81.03546,126,-16.6054604158,2481.170599
-78.966213,121,-16.0078871422,2504.049382
-80.641853,120,-16.9392652995,2526.767102
-79.583281,124,-16.063267176,2550.11933
-79.673912,124,-16.0970291629,2573.92125
-79.198649,124,-16.0557518333,2596.989228
-80.686724,125,-16.2436198739,2620.955822
-79.089921,122,-17.2685231067,2643.602401
-78.986825,119,-15.9327865017,2666.558115
-80.39676,121,-17.0754296135,2690.478107
-80.319385,120,-16.9718888433,2713.040115
-80.463199,123,-16.1803965073,2736.165332
-80.816332,124,-17.4875016937,2759.803768
-80.548643,129,-16.2613495137,2785.32754
-80.880606,123,-17.293986889,2809.42626
-81.260982,127,-16.5943907819,2834.192305
-79.770155,127,-16.7083479019,2857.776785
-81.416504,131,-16.2528463981,2882.300709
-79.831899,122,-15.9621458542,2905.143068
-80.522169,124,-17.136406138,2928.508797
-79.269885,129,-15.7691143759,2952.800384
-79.655332,124,-16.4210506526,2976.394396
-78.090076,120,-15.8584132372,2997.901558
-81.16177,128,-19.1535840909,3021.765348
-81.437064,122,-17.4151705069,3044.250718
-80.90612,124,-16.9502407555,3067.612041
-80.125576,129,-16.5660079623,3091.06948
-83.611152,136,-17.3204015961,3115.959879
-79.321,121,-17.1329447563,3137.668614
-79.719497,120,-16.3168356673,3159.554255
-80.883314,122,-17.4637227394,3181.667986
-78.661307,123,-16.4692336056,3204.2784
-81.555574,131,-16.5569731348,3228.384382
-81.146919,129,-16.6404384991,3251.675067
-80.332148,127,-17.0108892865,3275.271261
-79.925899,126,-17.2526102828,3298.160513
-78.689463,123,-16.0363559419,3320.261643
-79.523442,118,-16.6567592389,3341.659176
-79.669685,128,-16.7701376503,3365.283419
-80.62673,128,-15.9774900159,3387.935089
-77.408795,118,-15.8232923317,3409.676559
