#{"t_start": 1512266870.7607188, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-80.695912,125,-16.3773688124,20.885298
-80.679615,125,-16.9023945768,42.021585
-78.575656,119,-16.3190937512,62.281524
-80.122237,125,-16.2386556788,84.34786
-79.80594,120,-16.5962029687,105.82146
-79.945204,124,-17.1353100264,127.206437
-80.452129,120,-16.4685793741,149.392557
-80.12694,120,-16.5330461407,171.417033
-81.916092,126,-17.1668692989,194.244154
-79.425776,119,-16.2635693377,216.130401
-79.748176,125,-16.2979461816,238.801498
-80.110978,120,-16.7503685774,260.517652
-79.303166,127,-16.0759247905,282.849291
-80.569549,118,-17.0285408311,304.814459
-81.00574,124,-16.5871810824,328.07452
-79.751158,121,-16.8035779529,349.857037
-80.010887,119,-16.8872505199,373.925951
-83.86082,135,-17.8450742659,400.308813
-79.586263,123,-16.3229154544,422.206014
-80.119343,124,-16.9254499051,444.235861
-82.474337,124,-17.14986966,467.332181
-80.762757,121,-16.6753057296,489.421091
-80.275128,119,-16.5999640012,511.03639
-80.473928,122,-16.7075190156,533.227187
-81.823288,124,-17.4858118915,556.389097
-80.730981,125,-16.0416290176,579.368047
-81.369871,121,-17.0887558397,601.491112
-79.037076,118,-16.5346153174,622.76413
-78.461824,123,-15.2887227174,645.652919
-80.357349,121,-16.5692778727,668.335961
-81.251562,122,-17.7709821223,691.269341
-79.616323,121,-16.3265693897,712.90919
-80.702851,120,-17.1600807934,735.435026
-82.54794,124,-17.5033135946,759.8361
-79.640924,121,-16.2496240764,782.854086
-81.781815,126,-17.6099720966,805.466877
-80.933308,121,-16.3690245672,827.400796
-80.583046,119,-17.7845931669,849.586698
-82.542276,125,-17.5492316196,872.803596
-80.202611,123,-16.0408347671,894.834604
-80.65112,122,-16.529176283,916.94996
-80.957,120,-16.8180256181,939.89121
-79.850656,122,-16.6373574997,962.517156
-80.685122,125,-16.4481364355,985.518354
-83.374193,124,-18.0860787981,1008.605541
-78.642332,119,-16.3084425156,1030.557426
-80.302673,121,-17.0003037008,1052.81326
-79.624949,122,-16.6658519139,1074.749072
-79.033194,122,-16.1643422564,1097.058256
-78.965216,119,-16.2376943899,1119.392312
-82.084345,125,-17.0218058434,1143.785237
-80.148624,120,-16.9287203266,1165.72822
-79.923324,121,-17.3921356574,1188.473552
-81.33346,124,-17.1435575433,1211.907236
-81.505742,126,-16.9059045827,1235.392243
-80.2326,128,-15.2898124977,1258.830021
-79.689086,123,-15.6238015877,1282.231908
-81.189215,123,-17.1234239473,1305.333912
-79.5075,120,-16.9649809082,1328.095193
-79.894723,124,-16.7588615452,1351.531911
-82.366468,130,-16.7338270301,1376.883102
-80.979436,127,-16.5071941694,1400.624297
-78.365808,121,-17.0977303155,1423.751764
-79.049413,120,-16.0298017579,1445.807731
-80.749432,123,-16.8218779072,1469.645032
-81.122531,128,-16.8165352859,1492.853535
-80.983391,124,-16.4642357509,1516.750848
-81.716168,124,-16.679114399,1539.814726
-81.203373,122,-17.2737971555,1562.237167
-80.188139,124,-16.357355841,1585.450267
-81.437137,120,-17.4927717829,1607.610005
-81.839478,127,-16.745703619,1631.646515
-80.048168,122,-16.0626570065,1653.993723
-80.803406,122,-17.4779356077,1677.194603
-81.342103,127,-17.258006403,1701.224164
-80.951787,125,-16.4107747982,1724.546535
-82.430911,126,-16.9718215005,1748.438186
-81.569987,122,-17.117152531,1771.725932
-81.383401,120,-17.8778510304,1793.987618
-79.177388,126,-16.5236833691,1818.224856
-79.90932,124,-16.8645026719,1841.179998
-79.926655,122,-16.4907842083,1863.676228
-81.302044,126,-16.6749070794,1887.753497
-79.594112,122,-16.1023288268,1912.814556
-81.79753,126,-16.1194904642,1936.058132
-79.839288,120,-17.2355772228,1959.068824
-78.058844,123,-15.866850218,1982.760069
-78.310157,119,-16.1605783334,2005.417964
-81.477406,123,-17.0901963862,2028.232802
-81.419899,124,-17.2411247114,2052.327993
-80.102223,127,-16.6253479209,2076.655139
-79.761292,119,-16.7739388203,2099.551135
-79.43777,121,-16.1433414786,2121.908862
-80.186648,120,-17.1580622873,2144.075279
-80.63695,123,-16.9668511163,2166.80589
-79.886662,123,-16.2615520074,2189.718121
-79.447677,123,-16.0873808878,2213.276779
-80.318194,121,-17.0489219582,2236.251961
-79.022024,126,-16.1708031774,2260.210762
-80.694552,124,-16.5066347778,2284.109284
-79.815719,128,-15.9395423209,2310.055945
-81.169733,129,-16.8315621864,2334.639025
-79.278015,126,-15.9365944844,2358.183242
-78.895747,123,-16.9152387892,2381.269071
-80.010877,128,-16.7952693154,2405.301592
-82.037539,132,-16.6050461648,2430.008375
-83.035326,133,-17.3051023249,2454.699899
-80.375915,121,-17.319122144,2477.246787
-80.115523,125,-17.3442815474,2500.400895
-76.118766,120,-15.2242412032,2523.168427
-80.570432,133,-16.1065900587,2548.427692
-80.128203,136,-15.6302024702,2574.687917
-84.905284,144,-17.7787626217,2601.755982
-81.474799,123,-17.3704497337,2624.780779
-80.136726,122,-17.2819259389,2647.895238
-79.227177,122,-16.2941888769,2671.219365
-80.751597,126,-16.9343596443,2696.098166
-81.567146,124,-17.2156533387,2719.167798
-82.252477,123,-18.0722377769,2742.759243
-81.17255,124,-16.6549787437,2766.405958
-79.972036,125,-16.5269898803,2791.431914
-78.07556,120,-16.8411356123,2814.925114
-81.225388,131,-16.6794074353,2839.778082
-79.881011,125,-16.4502238794,2862.990206
-80.392909,128,-16.8130524613,2887.23201
-80.814858,124,-16.4166032538,2910.312877
-80.898355,132,-17.2849187426,2935.449484
-77.745568,130,-14.857508855,2960.058085
-82.892312,132,-17.2700089161,2984.413413
-81.048239,120,-16.7569368103,3006.358777
-80.958441,123,-17.5579786913,3028.7883
-80.254896,124,-16.2254969102,3051.115003
-79.699281,124,-16.758277354,3074.934533
-77.688746,122,-16.1948553707,3097.238601
-82.027259,128,-17.220881635,3120.444699
-79.657025,131,-16.6710199666,3144.133168
-81.531006,122,-18.0269723906,3166.365409
-79.955364,122,-16.4209650606,3188.731985
-80.65972,132,-16.3169068266,3213.192672
-80.840184,127,-16.3975546411,3236.065256
-80.658996,121,-17.0290068197,3258.169806
-79.129665,119,-17.1904749764,3280.232787
-80.315126,134,-15.9313774262,3304.573315
-78.428859,120,-17.2207082273,3326.046584
-80.642028,131,-16.5045660456,3349.940738
-81.480255,127,-18.206785135,3372.891269
-80.045938,136,-15.423198927,3397.400918
-79.536403,134,-15.5387356568,3421.83044
-80.263183,131,-15.732111032,3447.66978
-78.665605,126,-15.07976704,3470.912689
-79.251768,127,-15.5990003698,3494.594787
-81.476554,127,-16.3666060837,3517.528725
-81.491158,123,-18.0989904487,3539.85352
-80.263945,128,-17.0620094636,3563.452534
-80.093519,125,-16.6138904026,3585.688027
-80.296429,129,-16.6080244853,3609.101813
-79.541736,125,-17.1078071466,3631.149995
-76.670436,124,-15.7106866618,3653.738836
-81.416589,125,-16.2618619051,3676.991707
-80.721201,127,-16.371672824,3699.403184
-79.440637,120,-17.9049817824,3720.486188
-79.812915,125,-16.4767069142,3742.743084
-79.886441,128,-16.1361390559,3765.435545
-81.720778,125,-16.9443168636,3788.375895
-79.480508,125,-16.4009935176,3812.586333
-80.419998,127,-16.3236184295,3835.524205
-82.186706,121,-18.0254210846,3857.087581
-81.590845,132,-16.9065818313,3881.415335
-78.646929,128,-16.1494396969,3904.783609
-79.230131,119,-17.3695124149,3925.940911
-79.97202,131,-16.9024813701,3949.764452
