#{"t_start": 1512266870.8700454, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-81.031378,118,-17.0225354353,19.142987
-82.66987,124,-17.3021400524,40.23622
-80.192102,119,-17.3726727405,60.357682
-80.738834,122,-16.7004433881,81.982674
-79.704681,123,-16.2254407964,104.033786
-79.922149,121,-16.8330388009,124.653191
-81.138218,121,-17.2243621668,147.164823
-80.021055,120,-16.7792603963,169.412124
-80.739647,123,-16.3785828676,191.39154
-79.980081,121,-16.7930022422,213.813198
-80.189631,121,-16.3247221508,235.993243
-80.978178,124,-16.2160922557,258.187824
-79.556808,119,-16.8204896403,278.879563
-79.631385,121,-16.2468415356,301.601378
-81.396438,122,-16.9899199514,324.726103
-82.379177,132,-17.5311701001,348.222732
-79.944659,121,-16.0425374911,372.717157
-80.5193,124,-16.2005106591,396.870157
-80.549154,124,-17.3682307605,418.706983
-79.454728,123,-16.9472336877,440.648126
-81.214892,126,-16.5449652125,463.978789
-80.146629,119,-16.9723390387,486.264905
-79.698842,123,-16.3805843146,508.647067
-80.707445,125,-16.7711642737,531.265634
-81.049206,124,-16.7349741464,554.165628
-80.699445,118,-16.7169749629,576.008022
-81.728122,123,-16.9687724067,598.42064
-82.239068,122,-16.9806410478,620.749977
-82.347464,122,-17.1852959499,643.432119
-78.683591,121,-15.8560074247,666.16385
-78.922164,120,-16.205448458,688.582247
-80.780013,127,-16.6862620208,711.336049
-80.065984,123,-16.7820188179,734.673353
-81.910468,122,-17.5155429959,758.584017
-80.868414,121,-16.7059759995,781.538383
-79.493391,125,-16.202367614,804.092587
-80.913277,128,-16.503568306,827.249039
-79.616641,120,-16.268386075,849.637333
-79.693069,119,-16.4107030102,871.923096
-81.812161,123,-17.9486823165,893.732999
-79.662085,121,-16.3182535271,915.761045
-82.526123,131,-17.7822944549,940.731889
-77.285525,118,-15.4515284142,962.684062
-80.427317,122,-16.3690832582,985.06552
-80.511858,123,-16.6339509744,1007.800639
-81.646691,121,-16.8854497554,1030.367106
-80.613575,122,-17.013090509,1052.717237
-81.592667,123,-17.9508890686,1074.782193
-80.968091,120,-17.0367526476,1096.859525
-79.51156,119,-17.2168432492,1119.069316
-79.104822,122,-16.7780927648,1142.897311
-78.911333,126,-15.7939885323,1166.146466
-78.864992,125,-15.668712146,1189.64043
-81.021886,126,-17.3807163121,1213.392319
-80.927112,124,-16.5215305379,1236.309555
-80.695818,123,-16.7343133448,1258.983153
-81.316322,124,-16.8926526882,1282.564891
-83.572552,129,-17.2980798217,1306.897991
-79.70158,122,-17.1865255737,1329.973315
-81.233464,120,-17.3769528712,1352.510375
-79.614372,126,-16.8209996346,1377.208603
-80.399026,122,-17.37542868,1399.951948
-80.607941,125,-16.3715201272,1423.857992
-81.680661,134,-16.2380517329,1448.384636
