#{"t_start": 1512266870.767558, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-81.621271,119,-17.7130083095,19.322489
-80.258131,121,-16.5505738559,40.016443
-80.73955,120,-16.9314018181,60.197531
-80.37845,127,-16.1043677947,82.90695
-81.064414,123,-16.5525016255,104.816215
-80.905795,119,-16.8222489372,125.190514
-83.750339,128,-18.5321171841,149.210556
-81.308314,122,-17.4071224163,171.60911
-81.678635,120,-17.584063362,193.185939
-81.294953,123,-16.8268103975,215.874318
-81.001604,118,-16.9831514155,237.355974
-81.918807,124,-17.8669400631,259.603706
-77.746201,119,-16.1601250176,280.163343
-80.505583,124,-16.1796220089,303.455903
-80.809478,121,-16.4778576707,326.17792
-81.491886,120,-17.4188878215,347.661019
-79.203005,122,-16.8209403698,372.403615
-79.282786,122,-16.1293454575,396.044114
-81.245088,123,-17.5105775045,417.879935
-82.510127,121,-17.636125836,439.380878
-79.749263,120,-17.3881021336,461.577361
-81.757717,121,-16.8711455844,484.573608
-79.259569,120,-16.2382568761,506.213411
-79.14749,121,-16.3273397537,528.392012
-82.086246,124,-17.5105717253,551.332726
-81.465953,125,-16.9964474786,574.339072
-78.270645,120,-16.7273133171,596.357365
-82.090818,125,-17.7063055451,618.86219
-79.931846,122,-16.4876517961,641.808115
-81.368151,122,-17.0240449539,664.481468
-79.138906,120,-16.3008284104,686.944623
-80.74119,123,-16.53237418,709.412813
-78.716514,119,-16.1914951838,731.875485
-78.686671,122,-15.7555922253,755.554555
-80.823505,127,-16.6804960523,779.435371
-81.221564,129,-16.5761701276,802.521914
-80.789256,122,-16.6300877059,825.038515
-80.014611,125,-16.7906162818,848.307535
-80.571823,123,-16.6631131964,871.180328
-79.634808,120,-16.3430409472,892.430613
-77.259909,122,-15.6106145729,914.415027
-80.742874,122,-16.9127550618,937.792686
-81.820074,124,-17.2917902535,961.052902
-80.523941,122,-16.8569491506,983.270909
-82.977835,127,-17.2373786805,1006.772915
-80.105496,124,-16.4109076324,1029.825988
-82.559698,126,-17.1473812686,1052.963971
-79.316679,123,-16.0907578059,1075.208785
-81.040635,121,-17.0243395002,1097.276024
-81.808732,121,-17.6707568628,1119.992625
-80.686558,121,-17.214849942,1143.622561
-79.403144,120,-17.9608830842,1165.663847
-80.826556,125,-16.6252081208,1189.070547
-81.424905,119,-17.7798334625,1211.517288
