#{"t_start": 1512266870.9015045, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-81.191354,124,-16.8560677998,20.53466
-80.02847,118,-17.2380933954,40.169551
-80.60155,117,-17.256111383,59.929103
-79.727285,119,-16.6762573824,81.127672
-81.027401,121,-16.9160906438,102.90003
-81.159998,122,-16.7806377663,123.719188
-82.215998,126,-17.4821967299,147.014205
-81.732402,126,-16.7215361328,170.109439
-81.356364,124,-17.1148200755,192.598485
-80.43711,121,-16.4977326062,214.869929
-80.920803,123,-16.4107497025,237.338394
-81.830935,121,-16.977654884,259.120881
-80.914995,124,-16.5396469399,280.61437
-79.147407,123,-16.1235155028,303.720338
-79.486738,119,-16.5738012991,326.019328
-80.903898,120,-17.4641868297,347.504903
-81.249749,120,-17.3220544016,371.852424
-80.236991,121,-16.2590834764,395.222102
-79.695634,120,-16.808539493,416.839578
-79.205737,126,-16.3035944754,439.069402
-81.329458,123,-16.9801213611,461.822302
-80.694273,126,-16.1590460251,485.475407
-83.198563,129,-18.1685157345,508.983337
-78.256175,124,-16.0218914708,531.341945
-79.708443,122,-16.0946326087,554.016322
-78.598095,123,-15.7458300673,576.743896
-78.271479,123,-15.9065919804,599.025844
-80.39679,125,-16.6148331099,622.093125
-82.897628,127,-17.906251417,645.727888
-80.199998,121,-16.4516938577,668.304194
-80.609892,122,-17.0871854372,691.392349
-80.678129,121,-17.1164697997,713.013129
-80.237638,121,-17.365021855,735.757595
-81.630833,129,-16.5506052995,761.292291
-81.688605,126,-16.8880729056,784.782681
-80.739302,121,-16.4634264717,806.622419
-81.179811,124,-17.308445425,829.192373
-78.987222,118,-16.8191762642,851.151318
-81.67531,125,-17.2708009554,874.067701
-80.782146,127,-16.7997968303,897.079586
-79.045693,118,-16.9003202909,918.532403
-79.703241,123,-16.4471745503,942.083471
-81.605965,124,-16.7744407228,965.288512
-79.092227,122,-16.0642739418,987.648455
-80.087599,118,-17.1372326877,1009.567445
-81.130643,124,-17.1894817624,1032.468148
-81.601915,129,-17.157704269,1056.061872
-80.413065,118,-17.2313943739,1077.230923
-80.565412,127,-15.716488162,1100.896049
-80.496511,125,-16.2688589883,1124.339023
-80.327657,121,-16.9455075512,1148.092592
-80.559323,126,-16.6147732261,1171.009156
-81.568939,122,-17.342334867,1194.083439
-79.984287,125,-15.9556713046,1217.737269
-81.946513,128,-17.1701053255,1241.174912
-80.225798,120,-17.0274369497,1263.635304
-80.974374,121,-16.4002793619,1286.617152
-79.935727,120,-17.0007568694,1308.904594
-79.181876,125,-15.7180288257,1332.530585
-80.63961,123,-16.8465517366,1355.946693
-78.221318,120,-15.9641646513,1379.270333
-79.898502,125,-16.7666993081,1402.836369
-81.953115,128,-16.9400469299,1426.99963
-80.892669,123,-17.58464323,1449.738188
-80.617378,123,-16.8976579639,1473.440305
-80.840101,118,-17.2610201795,1494.778954
-79.555881,121,-16.4929256864,1518.221278
-80.411585,129,-16.2829807798,1542.054424
-80.547613,124,-16.3291500096,1565.011985
-80.440936,128,-17.0859337543,1588.675377
-80.077566,121,-16.9889001225,1611.298895
-81.969482,125,-17.293689241,1634.76776
-79.736148,125,-16.2026973062,1657.821687
-80.326879,121,-16.6579744337,1680.724805
-81.860148,124,-17.3123519111,1704.291621
-81.107172,125,-16.7153010439,1727.373417
-79.198133,123,-16.4847202881,1750.698878
-81.50496,121,-17.5573271281,1773.986132
-78.242141,121,-16.4528830776,1796.342453
-80.789245,124,-17.4796964355,1820.331004
-79.741181,122,-16.7595386709,1843.117846
-80.368104,120,-16.8850378166,1865.002228
-78.304835,121,-15.8403450593,1887.98445
-82.017033,127,-17.0870350561,1913.949477
-81.195787,126,-16.4219075721,1937.428404
-81.373926,127,-16.7041636216,1961.620418
-80.228361,120,-16.3616373421,1984.724611
