#{"t_start": 1512266870.824238, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-78.103114,121,-16.4364753949,19.805579
-80.97658,120,-16.8374710865,40.039429
-81.111203,123,-16.9497671911,61.073128
-81.553666,119,-16.9892701198,82.052809
-82.206725,129,-16.9067928648,105.146853
-79.975084,118,-16.8113105285,125.349076
-79.837644,121,-16.1940787729,147.809775
-82.470724,130,-17.1891356658,172.12307
-81.465807,119,-16.946463922,193.248044
-80.887951,121,-16.6828047736,215.57733
-80.29256,125,-16.2256804012,238.353655
-80.8459,119,-17.063517618,259.706601
-79.31914,122,-16.0657540822,280.936363
-82.021974,125,-17.342583535,304.489959
-79.232547,122,-16.4281585695,327.295026
-80.994174,123,-17.2913366471,349.688935
-81.118469,125,-16.3451883397,374.838909
-81.006581,122,-17.0374247646,398.538928
-81.216615,125,-17.0615230368,420.801017
-80.442273,122,-16.4690913926,442.34364
-80.0366,121,-16.528982668,464.685788
-81.080855,122,-17.3598338224,487.553018
-80.818893,123,-16.9479336762,509.763717
-82.347925,129,-17.3528864848,533.402093
-80.322656,122,-16.8214210062,556.086006
-80.441278,124,-16.4655496869,578.790156
-80.505255,121,-16.9609070322,600.864504
-81.739787,125,-16.7771829101,623.801718
-80.59237,123,-16.1436008361,646.720671
-81.772803,123,-17.0933476053,669.752639
-81.466039,122,-16.9677475875,692.790827
-80.580628,124,-16.5299471682,714.94032
-80.657676,125,-16.4816931855,738.517447
-82.595941,129,-18.1106196587,764.449969
-80.3987,124,-16.404282805,787.086381
-78.935613,118,-16.0294367173,808.528342
-82.019432,125,-16.7078756126,831.19886
-80.494951,123,-16.698202809,854.511687
-80.235451,122,-16.2575511136,876.765839
-79.928703,124,-16.1909545106,898.917311
-82.817235,124,-18.0171641512,921.735483
-79.761267,124,-16.1229530577,945.325611
-80.6344,120,-17.2604540523,967.725787
-79.175245,119,-16.0911731014,989.328676
-79.293302,121,-16.3610566496,1011.969207
-78.591916,121,-15.6090076698,1034.063841
-79.724641,124,-16.2807594356,1056.805555
-81.008627,131,-16.2746332977,1080.733001
-82.418477,126,-16.7279034332,1104.489315
-78.392335,123,-15.9264503393,1128.457765
-80.915919,125,-16.7394344996,1151.396256
-79.194644,124,-16.1341473192,1174.076225
-82.868116,131,-17.4304000351,1198.964173
-81.527571,130,-17.2669772828,1223.448141
-79.328727,120,-16.2855534431,1245.178597
-79.982085,120,-17.395089905,1268.236619
-77.928722,120,-15.7272228842,1290.493417
-82.071723,124,-17.1614040865,1314.149596
-80.677436,120,-17.4372834394,1336.165967
-80.564249,125,-16.7316523939,1360.145556
-79.237906,125,-16.4345656004,1384.519322
-79.462812,119,-16.4745021781,1406.805555
-81.542138,125,-17.6214370541,1430.320182
-81.349115,122,-16.2883468552,1453.223648
-79.10037,120,-16.1572755313,1476.008046
-81.307452,126,-16.9543350013,1498.854049
-81.370608,125,-17.2660995996,1523.461208
-81.305887,122,-16.9712633053,1545.768975
-79.9942,124,-16.6545297508,1568.840917
-81.54586,121,-17.1383291007,1591.130004
-82.431008,126,-18.1594081445,1614.541049
-81.609514,126,-16.8620505233,1637.985281
-81.842544,129,-16.742400973,1662.088474
-79.479992,120,-16.4743810398,1684.67782
-80.371502,121,-16.8343746389,1707.422345
-80.141564,124,-15.5988370751,1730.267907
-81.570881,125,-17.3963357024,1754.196684
-80.861123,119,-16.5752129459,1776.976151
-79.55931,124,-16.8999959586,1800.42941
-78.569412,122,-16.7954330305,1823.649164
-77.785441,122,-16.2730296207,1846.247787
-81.783673,124,-17.16160643,1868.990682
-80.506006,119,-17.2419950389,1891.972016
-78.701479,122,-16.4499531623,1916.968256
-81.831112,125,-16.8974927856,1940.185029
-79.586036,120,-16.4350628815,1963.04741
-82.431235,124,-17.1478852947,1986.700936
-79.053696,129,-15.4924837853,2011.21722
-78.883324,126,-15.8261914829,2035.064209
-80.00405,124,-16.0476002779,2058.983002
-77.120286,128,-14.7130289585,2083.533684
-80.646076,133,-15.7292227964,2109.060561
