#{"t_start": 1512779069.3646252, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-911.760539,125,-0.928676469195,34.509018
-940.718859,128,-0.946800754239,70.150382
-913.043494,125,-0.92876611607,105.093915
-946.641474,132,-0.953683152225,141.929154
-908.625907,129,-0.926434861424,177.721807
-922.484008,126,-0.939223059092,212.604762
-928.53116,130,-0.9474231868,249.774187
-917.84767,127,-0.934706279767,286.388866
-912.527888,126,-0.928629447213,321.312284
-952.565009,129,-0.959270496047,357.598686
-922.378731,125,-0.938781926785,392.934736
-920.658386,126,-0.938313323521,428.826076
-924.323533,125,-0.94071877862,465.21884
-914.850306,126,-0.931504647793,502.005131
-936.049307,128,-0.943688761711,538.697965
-927.471709,128,-0.943902634715,576.272321
-910.599588,126,-0.927316684621,613.563472
-946.486519,131,-0.954788204544,650.490396
-948.324998,129,-0.955089906536,687.356833
-923.005644,129,-0.940654949314,725.096268
-936.222446,126,-0.942120774852,761.34417
-933.114125,133,-0.952031618513,800.049889
-949.296923,131,-0.956297913614,838.728641
-932.98003,127,-0.949449846282,876.024195
-901.907186,129,-0.919266119021,912.993088
-929.531783,126,-0.935699466781,949.022576
-914.628485,123,-0.930552519585,983.806718
-951.83235,128,-0.958206288252,1021.239173
-923.27635,125,-0.93992145514,1057.394103
-954.533743,129,-0.9614822023,1095.10996
-932.863758,128,-0.93994240734,1132.350832
-927.014606,130,-0.945303706718,1169.794199
-934.435599,131,-0.952852282017,1209.640488
-909.774534,131,-0.928639982273,1247.724189
-929.546426,129,-0.946890053346,1284.509364
-916.525837,127,-0.933995746617,1321.554362
-937.472902,128,-0.954822194921,1358.736664
-910.53464,122,-0.91644788393,1393.516348
-887.813274,124,-0.904802223645,1428.849911
-922.500214,128,-0.940150819292,1466.599708
-938.918435,128,-0.945430785101,1503.586802
-919.047568,128,-0.936260805,1540.622802
-918.273445,125,-0.934843365523,1576.370102
-921.776026,125,-0.938110241361,1612.382611
-931.316071,130,-0.949041283437,1650.308515
-954.612139,142,-0.976823366429,1692.91722
-919.418545,126,-0.93624717511,1729.189219
-918.384174,123,-0.93324869522,1765.108782
-948.012748,126,-0.95372024913,1803.739406
-931.644567,127,-0.938083991962,1841.043501
-934.94448,128,-0.95139231655,1879.31523
-942.87285,130,-0.960273162863,1918.018518
-937.742925,128,-0.944529601511,1955.578226
-942.521091,130,-0.950275696548,1994.505687
-957.487168,134,-0.966195478533,2036.330307
