#{"t_start": 1512779069.6019106, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-929.143336,126,-0.935179256301,34.658357
-945.820347,126,-0.951748696068,69.599671
-932.265022,125,-0.948015143089,104.74694
-927.876535,130,-0.945510121004,140.753091
-937.794161,126,-0.943478498707,175.645041
-912.871695,134,-0.932880621461,213.161947
-923.401587,129,-0.940960807943,249.803541
-921.806716,128,-0.93908707975,286.84023
-926.701426,125,-0.932135541109,321.497093
-904.902917,127,-0.922908734804,357.006873
-920.73437,127,-0.937311146501,393.078797
-936.347452,126,-0.942720819801,429.122663
-947.358362,129,-0.95518609344,466.738923
-915.279901,133,-0.934906154183,505.720314
-923.881703,125,-0.929244592827,541.499579
-944.908181,128,-0.951987405532,578.882187
-926.53001,129,-0.94464945125,617.046434
-904.212282,125,-0.921560705295,652.545378
-941.584955,127,-0.948798543393,688.310685
-939.11437,126,-0.945755840711,725.162471
-950.204606,132,-0.967814741098,763.373127
-933.646701,126,-0.940031542607,799.765482
-917.095008,126,-0.934122574804,836.872509
-927.51405,129,-0.945322036841,874.850749
-939.294332,127,-0.955105350867,911.20622
-927.468505,125,-0.93384559398,946.598671
-949.703852,126,-0.955511950351,982.774295
-940.518044,125,-0.946386936584,1019.091244
-936.353126,128,-0.943576920217,1056.322933
-917.440048,122,-0.93237581352,1091.363572
-916.547535,127,-0.933761911005,1128.557295
-927.158691,127,-0.943725057962,1165.1907
-939.783886,134,-0.959088549201,1206.068393
-918.281139,124,-0.934359328663,1241.28867
-938.399515,130,-0.956326200914,1278.780243
-930.6371,127,-0.93757721779,1315.733349
-921.274824,124,-0.937284361552,1351.636504
-934.627987,128,-0.941352930709,1388.641165
-936.447211,126,-0.942849515008,1424.666023
-927.359089,130,-0.944785673681,1462.536566
-903.647341,126,-0.920412727873,1499.014621
-918.329443,126,-0.935182414912,1535.579072
-930.091296,125,-0.946318987211,1571.221648
-916.750901,124,-0.932302300201,1607.176245
-931.331818,131,-0.950164371036,1645.308843
-933.454847,128,-0.949985696014,1682.960901
-908.306457,128,-0.925921318004,1720.126248
-911.96534,124,-0.928514431253,1756.413305
-924.15823,128,-0.94174913371,1795.89182
-938.914959,124,-0.944298023587,1832.031342
-923.501037,125,-0.939182858409,1869.643039
-924.289703,126,-0.940897707097,1907.438577
-933.63123,126,-0.948811975009,1944.103664
-930.299143,130,-0.948573728015,1982.441463
-935.40497,126,-0.951888783903,2021.311533
-927.073516,132,-0.945349009038,2061.209937
-946.989177,127,-0.953534078535,2100.667932
-912.509234,128,-0.929780764281,2139.24522
-936.544199,126,-0.942678578456,2176.840899
-926.584141,126,-0.932132171445,2214.892411
-927.606143,131,-0.945649945516,2254.568116
-909.305246,124,-0.925440606606,2290.989786
-931.130137,127,-0.948118864354,2328.701972
-920.483551,126,-0.937240387362,2364.761992
-920.361851,126,-0.937153665746,2402.355531
-919.6017,125,-0.935525915789,2438.715701
-922.307586,124,-0.93800765084,2475.289243
-920.512148,124,-0.936071327668,2511.262814
-927.358718,127,-0.93403594555,2547.9498
-937.389254,124,-0.94280287271,2583.95281
-916.970356,126,-0.933880797372,2620.675173
-914.046809,126,-0.920547906503,2657.995819
-919.547307,127,-0.936249581752,2694.570185
-928.588712,127,-0.935458715652,2731.317955
-901.860902,125,-0.918358220143,2768.624332
-918.211845,128,-0.93513317009,2806.190978
-935.810511,127,-0.942408350046,2845.21068
-936.317077,126,-0.952077041824,2882.008556
-904.025783,126,-0.921458445092,2919.560784
-915.332014,125,-0.931471774063,2956.920789
-931.571102,129,-0.948991730864,2995.604861
-919.058396,127,-0.935801231092,3032.911878
-965.681803,126,-0.971044157261,3070.487567
-916.321273,128,-0.93302635538,3108.799902
-914.275241,124,-0.930447670527,3147.001675
-952.318053,127,-0.957803601943,3184.541256
-899.725017,123,-0.915995511571,3221.759093
-927.084292,126,-0.943348788481,3258.850861
-929.915683,126,-0.94686909646,3296.830597
-925.668454,127,-0.942847464444,3335.829595
-911.181296,131,-0.929312631921,3375.030224
-916.615942,127,-0.933844853639,3413.522677
-920.278281,126,-0.937402587595,3451.26948
-924.157036,131,-0.942278804788,3490.745635
-946.791948,128,-0.954120587378,3530.477371
-932.656075,125,-0.938020767043,3568.65272
-945.858498,129,-0.953547318186,3610.001543
-927.641509,125,-0.93438651742,3648.27337
-907.244879,126,-0.924082657377,3687.094286
-927.391031,128,-0.934161091955,3726.097808
-937.156348,129,-0.944385988179,3764.662392
-924.9483,125,-0.941379499427,3801.569811
-920.077947,128,-0.937086204844,3840.77151
-919.968227,126,-0.937063412678,3879.85954
-953.349321,130,-0.961048998557,3920.33807
-915.661236,130,-0.93475752127,3960.632735
-927.363214,131,-0.946038254939,3999.491242
-928.49758,129,-0.947052730404,4039.182629
-939.080512,127,-0.955689718476,4077.946735
-913.763184,127,-0.930976618006,4117.007342
-907.926479,124,-0.924663000587,4154.750476
-964.916928,131,-0.97204421868,4194.120745
-924.096666,125,-0.940208886588,4233.406471
-898.823745,124,-0.915746632873,4271.232355
-920.130605,126,-0.93667598734,4309.283978
-958.039588,132,-0.965478569128,4349.924367
-932.138517,125,-0.937633958501,4388.916
-910.558011,130,-0.929539648896,4429.045782
-950.215223,132,-0.968654834496,4469.416884
-923.44802,128,-0.940907984412,4508.436923
-957.515991,132,-0.965077826982,4549.404573
-943.022817,127,-0.959413522297,4587.926116
-939.425577,128,-0.955989458342,4627.164478
-935.197886,125,-0.941673105604,4665.216043
-941.437734,128,-0.948225375254,4704.357583
-934.818077,126,-0.940949578366,4740.159584
-924.821354,124,-0.940258135386,4775.451476
-919.657413,125,-0.925174186709,4810.998223
-952.116106,135,-0.971065237028,4850.988872
-941.83284,127,-0.948156134464,4887.832593
-940.163086,125,-0.945952849152,4923.255211
-925.076164,129,-0.942565770838,4959.494628
-932.285283,125,-0.938050038612,4995.815703
-936.471119,127,-0.953056593036,5032.20086
-913.284458,124,-0.929369171614,5067.028299
-920.422778,125,-0.936304792189,5102.63792
-922.727701,128,-0.939384954455,5139.20213
-943.096811,134,-0.951691433656,5177.353432
-925.786731,128,-0.933634130167,5213.118653
-910.578716,129,-0.92725160948,5250.257576
-924.625815,128,-0.941959874565,5286.179698
-935.296394,131,-0.943224403282,5324.381414
-925.077494,126,-0.940607865873,5360.490499
-922.5501,126,-0.938977802294,5396.857152
-940.78722,126,-0.947467829208,5435.795097
-922.522995,124,-0.938300228058,5472.127905
-936.323008,129,-0.952892693663,5509.142142
-917.542383,127,-0.923763727486,5546.257811
-940.663327,129,-0.9475842093,5584.960531
-937.380744,126,-0.944101241135,5621.575696
-934.856668,128,-0.941924043901,5659.428183
-925.044093,126,-0.9416890635,5696.570195
-912.757713,125,-0.929078615229,5734.145112
-935.788673,126,-0.941945911064,5770.682003
-922.82158,131,-0.94131640592,5809.045829
-953.79645,128,-0.959860447657,5845.883135
-904.487128,125,-0.910168612282,5883.165
-909.694453,126,-0.926087042055,5921.222724
-918.576084,128,-0.935280055907,5959.468441
-921.966839,129,-0.940093837059,5997.887696
-913.770648,128,-0.931355321018,6036.130451
-932.318578,126,-0.948185965613,6074.478363
-924.99461,127,-0.941328543115,6112.085654
-913.668416,129,-0.931755868059,6150.495019
-905.444903,124,-0.921436960544,6186.804667
-948.469203,129,-0.955901293389,6225.511405
-939.067785,126,-0.945072770356,6261.840653
-927.271515,125,-0.932766957478,6299.505991
-946.361601,131,-0.964124347125,6339.132954
-923.4984,131,-0.941477769885,6378.079303
-927.442389,129,-0.944064298627,6417.269482
-926.400218,127,-0.932766196209,6456.276856
-915.376634,130,-0.934786644722,6496.066535
-924.828971,127,-0.931870429562,6533.55673
-905.182169,128,-0.922472405554,6571.957749
-919.302418,129,-0.936336425408,6610.397529
-919.567119,127,-0.936283470929,6647.789885
-915.742005,128,-0.933266235519,6687.844231
-916.09259,130,-0.934157877657,6726.899913
-914.074095,127,-0.93081947235,6765.167613
-931.041961,126,-0.947852808381,6803.133329
-922.00181,129,-0.939556079598,6841.452778
-903.620358,124,-0.919455386146,6877.745861
-909.917101,128,-0.927542252477,6916.111768
-904.251782,128,-0.921693628265,6953.637659
-921.630358,124,-0.937324552586,6989.682268
-944.854588,128,-0.9412452315,7026.710953
-922.864931,129,-0.940009116483,7064.652349
-925.033801,126,-0.941446863314,7101.90723
-904.127955,125,-0.921155081174,7139.107382
-928.641181,128,-0.946118930929,7177.364031
-920.475026,127,-0.937038858039,7215.483465
-930.498776,128,-0.93715119036,7253.501341
-940.33145,125,-0.946023630145,7292.464688
-930.513186,126,-0.937044746483,7329.255751
-908.74392,127,-0.926440353295,7367.099705
-917.45808,124,-0.933061332985,7402.929331
-936.73983,125,-0.951914406174,7440.575088
-942.164736,129,-0.949554099406,7478.433408
-925.356715,127,-0.941448907923,7516.067172
-904.75143,128,-0.921937963537,7554.130075
-922.271865,127,-0.939670803608,7591.39812
-929.083142,127,-0.945062090103,7628.810208
-946.811309,128,-0.954325400671,7666.745144
-922.715858,128,-0.929804136024,7705.160767
-920.20134,128,-0.93715981376,7743.377413
-921.401555,124,-0.927279122961,7780.578878
-943.349219,128,-0.949460005383,7818.678303
-936.3297,127,-0.942766448145,7856.447751
-922.759713,126,-0.939183423861,7896.482449
-923.594424,125,-0.930067700047,7933.609636
-920.230757,130,-0.937611127023,7972.462533
-921.007181,126,-0.938157401457,8010.044574
-927.871465,125,-0.943887646199,8047.823684
-924.128377,131,-0.942478792572,8086.911466
