#{"t_start": 1512779069.2878382, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-903.004789,128,-0.921525106176,35.579928
-931.798182,132,-0.949846879261,72.68726
-927.05702,129,-0.944679292805,108.851515
-938.720448,126,-0.945205637701,143.851477
-939.768819,127,-0.947350343854,178.79745
-908.809168,126,-0.925118708775,213.787599
-936.153565,125,-0.942586667717,249.214544
-931.900609,128,-0.949014151819,286.130684
-907.273365,124,-0.923522237449,320.358556
-957.072927,131,-0.95499393048,357.440178
-915.753201,127,-0.93266426581,393.307328
-962.395463,132,-0.971017971725,431.607782
-915.153587,126,-0.932010951556,467.913942
-935.534207,123,-0.941134905133,503.629173
-922.750647,126,-0.940016107403,539.770507
-923.359223,126,-0.929679768052,576.576006
-917.05546,126,-0.934775515045,613.965467
-908.612812,128,-0.926663806371,649.843987
-934.168226,128,-0.951098701042,686.445959
-919.519969,125,-0.935834879417,723.162858
-913.000757,125,-0.92960917956,758.945763
-930.15898,127,-0.936360369723,795.431291
-907.139539,124,-0.92352963191,832.27011
-929.808154,128,-0.936785747517,869.706308
-939.692131,132,-0.947566003847,907.976888
-900.690362,124,-0.917687717444,942.750101
-947.205766,129,-0.954427043342,980.020333
-910.343151,126,-0.927339638828,1016.812809
-966.391538,135,-0.974941631345,1055.877539
-906.900254,126,-0.924031536782,1092.183119
-936.264473,125,-0.942290687608,1128.908428
-921.499962,126,-0.93828672179,1165.270108
-935.588307,128,-0.953537973554,1203.917264
-943.253301,129,-0.950633050404,1240.90291
-937.418053,129,-0.94422267472,1278.136537
-929.035364,128,-0.945810893719,1315.373726
-921.62227,128,-0.939023728281,1352.576601
-910.208532,126,-0.927233084495,1388.878203
-921.542118,131,-0.940415028956,1426.36552
-930.017895,127,-0.93657037211,1463.431447
-929.141857,125,-0.934896816873,1499.649089
-910.140604,125,-0.927381406547,1535.837482
-884.144539,124,-0.900941920164,1571.205219
-900.450344,126,-0.917245132217,1607.680221
-952.116626,130,-0.959757003556,1645.656887
-922.361893,124,-0.938500803128,1682.114171
-932.30704,131,-0.949927156859,1719.987102
-923.636533,130,-0.930756007764,1758.178555
-930.535704,126,-0.936780729411,1797.033442
-916.40027,126,-0.932970453754,1833.808014
-906.440907,125,-0.923034661075,1871.277305
-938.201297,130,-0.945831304339,1910.472062
-911.925585,128,-0.929801204956,1947.559038
-949.098481,128,-0.956125410072,1985.384463
-951.949362,130,-0.959438408037,2025.420942
-925.427146,126,-0.942014972756,2063.672884
-925.388481,127,-0.941630066409,2103.083277
-925.401276,129,-0.942891264345,2142.122283
-915.000832,127,-0.931797789682,2180.002725
-908.924054,128,-0.925972502857,2218.756008
-932.795914,125,-0.938426374828,2256.45415
-939.426739,127,-0.945238903776,2294.107938
-919.356878,129,-0.936245133473,2331.950538
-914.154992,128,-0.931738954215,2368.499764
-932.444403,131,-0.940170893878,2407.447889
-949.227283,129,-0.956092730173,2445.312877
-922.280505,126,-0.938751503763,2482.152422
-933.334016,124,-0.9392296782,2518.212535
-913.323084,125,-0.92923600848,2554.31681
-908.422629,126,-0.925833113564,2591.024136
-901.80962,126,-0.919258844415,2627.204446
-925.46412,128,-0.933279180851,2665.60542
-924.432905,127,-0.940939644218,2701.78303
-917.857551,127,-0.924339990956,2738.842654
-937.240348,131,-0.944841056662,2777.932032
-945.764047,128,-0.952543333772,2815.715113
-930.963181,126,-0.937481276277,2853.780897
-932.164105,129,-0.949430523495,2892.060351
-912.932067,126,-0.92923955774,2929.484224
-914.525735,127,-0.931647463992,2967.025158
-929.040749,126,-0.935249432668,3004.903943
-972.078761,136,-0.980972129445,3045.414258
-946.030736,128,-0.952733893813,3083.570299
-927.336748,125,-0.944022682983,3120.785282
-917.884479,128,-0.935719350642,3159.921227
-925.901215,128,-0.932682403931,3198.322403
-907.765842,126,-0.925323397679,3235.749726
-930.261822,125,-0.935862962163,3272.46268
-934.39911,128,-0.94166438003,3312.035239
-939.991997,129,-0.957067475387,3350.505621
-922.584718,126,-0.939597279011,3388.74303
-926.76886,130,-0.944822321624,3428.476798
-931.687803,125,-0.937911014174,3465.62087
-910.551401,126,-0.927590253449,3503.899079
-928.840444,128,-0.945316401477,3543.518584
-910.997759,125,-0.927549568538,3581.650603
-941.338785,131,-0.959908577965,3624.168806
-930.176749,128,-0.937455513905,3663.122519
-918.902491,128,-0.935617984308,3702.699946
-928.317233,130,-0.945604777293,3741.876137
-917.92946,125,-0.93503475948,3779.219562
-910.050604,128,-0.927011887413,3817.404862
-928.744052,127,-0.945449097769,3856.336451
-929.178431,127,-0.945715370146,3895.820133
-901.367025,123,-0.917525707642,3933.89174
-915.344488,125,-0.931446977555,3972.273452
-936.967238,126,-0.942818120504,4010.02443
-923.623273,128,-0.941171130021,4049.524259
-908.315012,129,-0.926437208478,4089.015474
-929.238555,131,-0.936439320695,4129.53262
-913.198417,126,-0.929814332385,4167.138426
-922.238636,129,-0.929115871374,4206.233969
-936.918441,123,-0.942349566795,4245.110706
-924.113673,126,-0.939960378215,4282.985103
-889.688655,124,-0.90642642029,4320.692084
-919.07393,127,-0.936186913006,4359.661791
-908.972847,124,-0.926028540978,4398.934685
-942.440802,124,-0.948351550979,4436.617318
-941.120805,125,-0.946670224207,4475.123214
-909.365346,125,-0.925640572614,4513.157473
-924.677162,128,-0.94121483035,4552.850905
-927.639053,126,-0.944069693378,4591.186821
-928.893828,128,-0.945862216725,4630.405548
-948.384978,129,-0.955565732454,4669.607414
-942.55825,126,-0.948015450677,4708.024514
-945.650375,125,-0.951711307357,4743.546736
-926.207331,127,-0.94345075562,4779.328488
-922.117224,127,-0.938819061627,4815.798565
-913.932999,127,-0.931031159055,4853.598634
-946.932724,126,-0.952840244124,4890.144587
-929.007869,132,-0.947275706881,4927.382216
-915.728411,126,-0.932582898639,4963.076242
-954.848443,133,-0.963016858302,5001.512484
-923.496851,125,-0.929459951834,5037.275831
-922.158882,129,-0.939861590301,5073.645512
-918.873385,129,-0.937438360128,5110.527966
-920.667996,123,-0.936645137662,5145.470137
-906.981633,125,-0.923500528788,5181.361369
-923.321388,126,-0.940285558443,5216.24288
-916.011032,130,-0.934513444314,5253.507794
-943.530734,126,-0.948631554099,5289.125744
-962.92854,129,-0.959829518244,5326.695877
-908.050666,127,-0.92483711711,5362.975749
-913.26711,123,-0.929033168472,5398.627164
-941.837361,125,-0.947622134237,5437.090473
-958.98546,133,-0.9669128418,5476.074655
-948.628328,131,-0.956851242994,5513.934819
-946.078022,129,-0.963145641485,5551.638444
-937.202138,129,-0.944103409105,5590.07146
-915.557316,124,-0.931543004955,5626.379267
-915.477608,126,-0.932744413381,5663.533514
-934.834258,127,-0.952115969189,5700.888678
-939.043833,128,-0.946002094972,5739.109146
-911.105451,128,-0.929180226955,5776.307501
-920.880387,128,-0.938699090359,5813.830935
-931.08799,127,-0.938351914506,5850.071682
-921.313316,126,-0.937587100613,5888.111767
-929.838886,125,-0.935504332255,5925.922879
-921.435974,125,-0.937723484596,5963.106211
-923.175243,126,-0.939646008377,6000.852247
-916.625336,125,-0.932659295655,6038.093801
-919.322391,125,-0.936150938554,6076.386865
-907.033016,123,-0.922636554814,6112.707472
-918.957196,125,-0.935142108085,6149.795215
-944.686186,128,-0.951968685159,6187.375493
-941.432837,125,-0.946893011317,6224.91461
-935.093305,128,-0.941607532848,6261.77611
-940.720651,123,-0.945777477745,6298.862588
-941.312824,133,-0.950210005096,6339.006931
-929.942595,125,-0.93630559944,6376.367309
-906.107112,127,-0.923193048085,6414.624098
-944.616772,132,-0.952329403494,6455.44444
-909.240612,126,-0.926245177128,6493.475194
-949.400248,130,-0.95675658878,6532.258859
-925.127115,126,-0.941045058508,6569.938522
-915.580055,128,-0.932885979789,6608.358688
-938.658979,125,-0.945013874987,6645.038737
-922.447297,126,-0.939007518314,6684.320364
-933.841002,129,-0.951261244236,6723.382121
-934.31443,128,-0.950638529179,6761.692606
-914.895947,126,-0.931059444568,6800.005598
-919.047904,128,-0.93651692678,6837.957782
-902.057058,124,-0.9187827977,6874.393019
-917.826153,126,-0.933251782116,6912.041514
-914.808344,125,-0.93123039123,6948.782919
-947.731796,128,-0.954931413368,6986.129851
-919.876054,132,-0.938749598549,7024.030323
-931.302405,131,-0.949700449996,7062.687496
-918.915296,125,-0.925004634344,7099.460794
-939.442323,128,-0.946087544193,7137.662388
-935.070109,129,-0.952026809926,7176.089604
-908.916291,125,-0.925808760799,7213.585854
-917.902107,124,-0.93360658251,7250.706452
-904.795754,124,-0.921225690634,7289.041456
-907.434265,129,-0.924677299396,7327.053618
-926.013658,131,-0.944316762832,7366.07632
-923.292281,128,-0.940583328041,7402.980103
-906.408022,126,-0.923203354279,7440.815747
-932.625159,130,-0.9500606212,7478.927603
-936.213144,126,-0.952429914139,7516.389479
-942.892134,127,-0.949210921586,7554.094262
