#{"t_start": 1512501408.9345183, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-80.962431,136,-16.4180565389,21.011991
-80.63512,129,-16.9941287216,40.192882
-78.530244,129,-15.6349689931,58.903393
-82.170794,132,-16.7530781243,79.329426
-78.182805,126,-15.6020143885,98.44441
-80.749315,133,-17.1735799578,120.15411
-79.822984,128,-16.5351867994,140.029378
-78.310754,131,-15.440490071,161.218655
-81.471088,129,-17.1318373196,181.339455
-79.436516,133,-15.2523570464,203.04554
-80.464743,135,-15.3220658774,225.833971
-81.307507,130,-16.3976357803,246.251152
-80.211857,136,-16.1533853283,267.723895
-77.562979,128,-14.824711298,288.923259
-81.398095,135,-16.1060329495,311.048571
-80.874434,128,-15.9935362274,333.868629
-80.541885,130,-17.1225103742,353.781569
-80.53251,137,-16.1136124439,375.375945
-82.67546,124,-19.699346361,395.117697
-81.482227,150,-15.2739854299,417.662243
-79.236732,127,-16.5979032901,438.179775
-76.232307,132,-15.0836554181,459.446979
-79.546806,129,-15.3018292369,481.144207
-81.63931,143,-16.3051026068,504.988105
-79.249502,131,-16.1345459809,526.106797
-79.779516,126,-16.1325243579,545.196367
-79.291243,124,-16.6930974242,564.151929
-78.91132,138,-15.3556284827,587.218889
-80.17579,131,-16.2616737149,608.297542
-81.324897,128,-16.7724334632,629.581753
-78.800017,127,-15.2435047317,650.329114
-84.434224,137,-18.4920268593,674.54412
-82.451816,142,-16.0544395144,697.888753
-82.046091,129,-18.2301236596,718.426502
-80.593119,130,-16.6603571055,739.076132
-80.981713,128,-16.6111692553,759.162646
-81.552368,141,-17.0669573478,782.675429
-81.239337,128,-17.0680057244,803.838109
-79.221262,139,-15.6187320538,826.583447
-87.331001,179,-19.3016083535,856.209583
-80.080279,154,-13.8931090819,880.863942
-79.127653,137,-14.9982367114,903.500773
-80.379707,132,-15.8931218641,925.357045
-80.285974,123,-17.7778472939,945.214259
-80.146752,143,-15.0100694021,967.703441
-80.804507,126,-17.2051194785,987.002871
-78.469996,135,-14.6944594727,1010.562001
-78.472903,138,-15.2672162564,1032.259173
-80.594996,134,-16.3146122165,1054.386079
-81.046599,144,-15.7462757213,1076.801466
-81.837393,135,-16.3541004237,1099.18226
-80.76346,128,-16.7717816749,1120.040053
-81.383209,136,-16.0674489312,1141.371021
-79.571518,129,-15.9542971327,1161.929594
-79.774904,140,-15.2903056317,1185.632658
-80.757859,130,-17.6451452994,1205.774163
-80.191569,124,-16.2572588638,1225.601634
-81.802946,132,-16.4955737212,1246.838421
-81.916032,150,-16.2421541996,1270.657818
-79.529072,127,-15.7492587704,1290.309417
-80.546654,134,-15.9901945534,1310.938463
-81.504848,135,-16.9518102253,1334.137471
-79.785999,127,-16.1325265205,1353.976608
-80.64637,135,-16.5011675365,1374.217423
-82.624334,159,-14.5340895916,1399.914781
-77.458399,135,-15.9148993289,1421.874622
-80.499013,139,-15.3407321962,1444.004969
-80.318409,133,-15.8283837285,1465.795995
-80.954399,151,-13.8245967411,1490.283404
-79.527404,125,-16.462973691,1510.741086
-80.270804,137,-15.6783467297,1533.16438
-78.822074,127,-15.7214372652,1554.068429
-79.100497,130,-16.399471033,1575.43017
-79.429038,127,-16.2237118718,1595.532765
-79.757028,130,-17.4152269057,1616.781165
-80.61358,143,-17.7621667897,1640.009762
-81.262516,130,-17.2992756189,1662.828492
-79.798984,144,-16.016664722,1685.96817
-78.089512,128,-16.9688854938,1707.026895
-82.161407,129,-18.6762059178,1729.185099
-82.158715,138,-16.0976377005,1752.908714
-80.802258,150,-14.5539143064,1778.631433
-79.831023,143,-15.8361446068,1801.241203
-79.10819,134,-15.2430348813,1822.40063
-80.069661,145,-15.288496791,1846.200127
-81.20243,148,-15.5939880775,1870.27347
-78.518604,132,-15.7327220626,1892.638137
-79.429757,144,-15.3180443515,1916.260818
-79.418455,136,-15.2397461061,1937.758716
-78.360692,141,-15.1442688942,1960.290085
-79.977222,136,-15.904337003,1983.643637
-80.20534,130,-16.1572506373,2008.193061
-78.576044,123,-16.6331955749,2028.198499
-80.596282,133,-15.9183084679,2050.83092
-79.936117,130,-16.838567088,2072.627633
-80.327316,129,-16.9879255709,2094.092716
-77.572296,154,-16.5539268559,2119.983983
-81.41986,138,-15.5273585412,2143.640693
-81.682163,128,-16.6167007058,2165.244582
-80.218728,130,-15.7760874869,2185.262639
-79.879332,133,-16.1048460274,2207.067146
-79.154334,125,-15.2713002735,2227.565029
-77.442153,134,-16.7706480002,2249.975401
-77.229049,146,-14.6490797321,2274.091105
-79.346649,144,-16.5577504185,2299.156216
-80.034456,150,-16.3935552537,2323.836483
-79.901557,158,-13.9750022505,2351.567182
-78.403381,154,-15.2341953213,2376.717844
-79.241058,131,-17.5880612102,2397.972541
-77.377025,132,-15.3940132541,2419.526578
-79.402794,137,-14.9068151177,2442.640401
-81.514396,138,-16.7900113435,2465.401256
-80.090913,131,-15.8520694181,2485.18674
-79.511809,144,-17.278437298,2508.832114
-83.129651,168,-14.4572664184,2537.766134
-79.332782,136,-16.5475501754,2560.266481
