#{"t_start": 1512501409.0535862, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-77.314434,135,-15.1345977586,20.637889
-80.705419,134,-16.348243294,40.853286
-81.216746,137,-16.0701498033,60.969524
-80.213023,130,-16.4528872388,81.265039
-80.074794,132,-15.9379558772,101.03266
-79.155781,131,-16.7939018813,122.439679
-80.526408,129,-16.7145515264,142.397504
-81.070243,128,-16.8345280502,163.444889
-80.036606,127,-15.6650415325,183.14827
-80.367544,124,-16.1277249154,203.165394
-80.84,143,-15.8063999176,227.421814
-80.885693,143,-14.8975237441,249.927223
-80.471887,134,-17.599506366,271.090278
-78.903734,125,-15.9463303354,291.724989
-81.741538,125,-18.2203833516,312.382452
-80.407087,125,-16.4951698902,334.424142
-80.031325,132,-15.061198334,354.695123
-83.056492,136,-18.021046096,376.145865
-79.543186,137,-15.2619416254,397.953888
-79.348404,133,-15.9577388401,417.794588
-81.123166,135,-17.0168159818,439.469931
-80.664422,124,-17.0643382805,459.545693
-79.999423,127,-16.8553457673,480.906605
-81.016265,129,-16.3243978378,502.195434
-80.758556,129,-17.3259138757,523.066106
-82.265707,128,-17.2859617677,542.934899
-80.147355,127,-16.7363527836,562.24621
-80.096835,139,-15.9193391136,585.06113
-78.297196,127,-15.403630466,605.626188
-80.962318,131,-16.5740883413,627.526977
-80.90212,128,-18.3857411899,648.375024
-80.954267,123,-17.3462502042,670.356796
-79.848889,129,-16.3048527198,691.110652
-80.742511,127,-16.8511758484,711.888187
-80.141775,130,-17.3969959525,733.096944
-75.8186,134,-14.7621483043,753.56909
-79.64767,128,-16.5468974259,774.551987
-80.273559,128,-17.5660864443,795.684458
-81.767604,125,-17.4223226508,815.956773
-80.676561,145,-14.7382179333,839.903913
-80.828128,127,-17.0281740235,861.339567
-80.644956,125,-17.4729745004,881.211926
-80.708914,134,-16.0921215926,903.401749
-80.526013,130,-16.3335867169,924.922026
-82.38847,131,-19.6967429251,946.102059
-82.726487,133,-17.8346401076,966.979317
-80.979882,133,-18.7461996823,988.831219
-79.227663,143,-17.5205464912,1012.119839
-82.10635,132,-17.3643227322,1033.291543
-80.351398,138,-15.608244407,1055.74297
-78.053404,128,-15.0426385263,1075.761265
-80.578866,130,-16.0493008971,1097.267382
-82.17151,125,-17.6185277591,1117.278179
-80.442573,130,-16.7231819725,1137.576779
-79.510311,123,-18.1653219695,1157.199656
-79.088517,133,-15.984428063,1179.353082
-81.234807,136,-17.1268898362,1200.961527
-80.448365,132,-16.4801805607,1222.105111
-81.80028,133,-16.8924506105,1243.606956
-81.497253,126,-17.7137728422,1263.724789
-80.466156,132,-15.7010107682,1284.20046
-80.142608,140,-16.1587619633,1305.856744
-79.164162,134,-16.2227732384,1328.73897
-79.812161,131,-16.4691048787,1349.28333
-79.60324,126,-15.5962467857,1368.232594
-80.216049,124,-17.3560174866,1388.280172
-81.604062,126,-17.4340549457,1408.665714
-80.38377,145,-15.5765126511,1431.382254
-78.653819,134,-14.4626330716,1453.908511
-80.510068,137,-15.3240027825,1475.697581
-79.739873,138,-15.3371729129,1498.434014
-80.287797,137,-16.5046651724,1520.464892
-79.383917,138,-17.0107268051,1542.924493
-79.981433,149,-14.9917416281,1567.641526
-80.039258,131,-16.2822296041,1589.042663
-78.80603,131,-16.3085869434,1609.718019
-76.160539,140,-16.1039723532,1632.763011
-80.786765,134,-16.437457418,1656.16271
-78.292852,132,-15.4060256583,1677.076373
-79.072122,131,-15.9426812423,1698.867391
-81.396299,139,-16.2044850138,1722.333032
-82.658252,147,-15.5534359989,1747.654801
-81.745885,155,-14.5298221331,1773.933342
-79.844829,140,-15.5181534658,1796.795802
-78.025592,126,-17.3579268651,1816.636125
-81.931712,161,-13.2627775386,1842.690007
-80.241499,127,-18.018995552,1863.128354
-77.81049,131,-16.3462406214,1885.792248
-80.700374,123,-16.7191346223,1905.981438
-80.577658,139,-16.0440636933,1927.824093
-79.819077,147,-14.8753224099,1951.282173
-78.99891,130,-16.6348964236,1972.978021
-81.722526,133,-16.4278726222,1997.575697
-81.240879,128,-16.0641347139,2019.638251
-81.09629,134,-15.8276974278,2042.024353
-81.780116,145,-15.1624533054,2066.734035
-81.073443,146,-15.5525269383,2091.257035
-81.903903,143,-17.0841692966,2115.023839
-80.531715,132,-19.066112419,2136.814604
-78.858355,131,-15.0042182924,2159.9924
-79.994062,137,-15.4707915469,2181.066486
-79.266554,126,-16.2690268388,2201.685438
-84.281173,182,-13.2855036131,2231.65532
-78.268126,148,-14.1898588517,2256.232749
-80.040784,129,-17.1801821479,2277.810606
-80.193919,131,-16.2604672307,2300.533476
-81.96688,142,-17.1686479555,2323.695395
-79.785596,150,-15.3081696813,2350.169683
-80.457264,137,-16.1654855925,2371.993753
-78.602799,142,-14.5507495672,2395.938283
-81.155881,138,-16.6545267605,2418.150309
-80.74069,138,-16.4883722826,2441.487871
-80.750199,145,-17.6865375674,2465.308199
-78.800595,135,-16.018706221,2485.95491
-81.142191,146,-16.937321194,2509.86551
-81.123299,138,-16.1331801187,2533.473292
-78.93436,137,-15.8921641079,2556.440578
