#{"t_start": 1512501408.9398599, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-77.985257,134,-16.3310351869,20.469207
-80.940866,125,-16.898480218,38.834185
-78.63537,126,-15.9566110297,57.326955
-79.973234,126,-16.3183627492,76.913731
-80.057612,136,-16.4192640508,97.439601
-77.894559,125,-15.3919939346,118.014226
-80.54161,131,-16.9249115007,138.585971
-79.642103,126,-16.9644970277,158.869387
-79.759148,123,-16.7487935396,178.441033
-80.397219,137,-15.448480145,200.460985
-80.527004,133,-15.9357954897,222.456537
-77.568267,128,-16.4489010596,242.799011
-79.420565,131,-16.0773607679,262.893478
-80.584312,128,-16.755954134,284.856067
-80.11761,122,-16.5463399916,304.685202
-80.074498,129,-15.6447147051,327.890983
-80.28745,139,-16.636451115,349.778569
-79.543291,128,-15.7314169163,369.45324
-80.871783,132,-17.2997094222,390.316003
-79.843192,130,-16.2826696242,410.344548
-80.48575,138,-15.7954331281,432.001138
-79.731478,134,-15.4201466129,453.520535
-78.510271,134,-16.3185197786,475.69389
-78.855906,133,-15.1467294193,497.694647
-80.740936,139,-15.1643303665,520.33548
-82.424838,129,-17.8106264751,540.370408
-80.206022,136,-15.0633541906,561.407109
-79.874411,127,-17.1383957089,581.83808
-80.937542,127,-17.1002670322,602.560033
-79.67481,125,-16.4713243685,623.436928
-80.007223,128,-16.6981520746,644.620167
-79.661364,125,-16.0941065559,667.061462
-80.578934,129,-17.2767516807,687.466674
-80.149114,132,-15.965892406,709.310598
-79.842367,148,-15.4632841464,733.22375
-80.64739,130,-16.4114341686,753.070252
-78.45132,141,-14.1726425846,776.555818
-81.792278,135,-17.4052684467,798.706358
-80.580806,133,-16.0683041949,820.277069
-78.999897,127,-16.4965897308,841.056537
-80.255296,133,-15.9234549451,863.786238
-78.244505,127,-15.4181051826,883.571163
-81.319271,128,-16.628298519,904.829552
-81.045268,131,-15.8796276265,926.461718
-79.485797,143,-15.629570222,949.978688
-82.032453,134,-16.0476236333,971.061192
-77.879567,129,-15.4972227296,992.294335
-82.205365,138,-16.9929997637,1014.460003
-81.554357,135,-16.6891926061,1035.885803
-80.588232,125,-16.1985344934,1056.346441
-79.751199,133,-15.7401192881,1076.940741
-79.324505,132,-16.8079745302,1098.764036
-80.122959,126,-16.1305108684,1119.331756
-78.789913,135,-15.2731688298,1140.598547
-80.216179,133,-15.8871361416,1161.78185
-79.241864,127,-16.2872159693,1183.415307
-79.417627,132,-15.7575010291,1203.967257
-81.045947,145,-14.673311376,1227.035721
-81.573505,130,-18.789107766,1247.882774
-82.8932,127,-17.8840878781,1268.221982
-81.331393,132,-17.2904999373,1288.624108
-78.026411,128,-15.427474833,1308.422401
-81.548635,138,-17.4034759505,1331.919571
-78.626517,133,-14.8727669017,1352.605435
-83.438635,146,-16.7081439239,1374.80864
-80.04435,129,-16.5668763536,1395.611971
-81.503685,149,-15.4639994949,1419.896492
-81.313573,137,-16.4407708198,1441.331497
-83.944422,137,-18.4474039758,1463.912076
-79.496861,124,-16.3475381042,1484.456336
-81.268309,129,-16.1569804259,1505.072402
-79.395972,131,-15.6590057054,1526.397888
-80.134363,122,-16.1734020528,1546.433354
-81.633235,140,-15.6759452351,1569.636362
-80.043147,125,-17.164939896,1589.90317
-80.701252,134,-16.426688242,1611.252197
-81.302861,141,-16.3861459901,1634.415956
-81.302073,131,-18.2908346069,1657.152171
-80.500469,134,-16.1365803247,1678.457567
-81.898821,143,-15.1815540879,1701.816686
-79.369001,135,-16.9084275933,1725.196846
-79.103937,131,-16.1311387252,1747.747764
-78.599038,139,-13.9725109356,1771.134205
-81.489411,141,-16.5109066043,1794.458734
-78.238131,131,-18.6961979949,1814.953129
-79.750125,124,-16.6469081483,1835.700631
-80.936199,124,-18.686196968,1855.297005
-79.02091,141,-14.422248561,1878.817605
-81.120269,133,-18.7006293854,1901.288218
-79.437112,140,-16.141848688,1923.374161
-80.69399,131,-17.4756383441,1944.387618
-78.811817,130,-16.0666487919,1965.244796
-81.367874,133,-15.8715257017,1989.825254
-79.037834,142,-15.6631582608,2015.006174
-79.737273,136,-16.0906149393,2036.904575
-78.280329,137,-16.5746239097,2060.511421
-80.659704,149,-20.311752581,2085.630481
-82.138886,141,-16.8527958676,2108.991997
-78.279488,135,-14.785545517,2131.277272
-90.508956,186,-21.192670126,2163.559126
-79.221821,138,-16.7395629119,2184.724067
-81.546521,134,-17.009024969,2206.677405
-79.092319,150,-15.3434006639,2231.538012
-79.482905,144,-15.176977891,2255.326839
-79.387002,142,-17.7884382229,2279.495563
-79.249754,132,-15.8582284028,2302.190839
-79.433379,137,-15.5186848458,2324.648926
-78.543489,161,-13.9967051041,2352.915498
-80.764178,139,-15.8180581282,2375.18418
-80.012468,167,-19.2788405866,2402.646458
-78.555738,137,-15.2437800795,2425.146411
-79.445229,142,-18.5645341201,2448.917365
-78.632621,137,-14.8917979584,2470.80589
-81.158097,134,-17.2923432647,2491.679162
-81.252656,142,-17.4289002122,2515.287119
-81.43739,133,-16.6824860392,2538.337801
-77.248575,141,-14.9309196311,2561.638965
-79.151087,143,-16.1598203892,2584.932712
-80.396441,139,-14.5393048069,2608.806015
-86.644351,147,-19.7541098981,2632.935119
-80.347902,156,-13.8750320384,2657.643832
-82.504827,140,-16.5605961308,2682.79396
-78.728288,148,-14.4170247665,2707.833554
-80.81792,141,-16.8122634005,2730.046352
-79.563786,129,-18.3244748616,2750.806967
-80.617014,131,-17.890553364,2770.767249
-80.897729,159,-15.9334777541,2795.777402
-80.02488,151,-14.7886865577,2820.323965
-79.964975,142,-20.3359021378,2842.802068
-80.973846,135,-16.4875719169,2864.759427
-80.646287,143,-14.2664855866,2887.382057
-78.289407,147,-14.2584288104,2911.268782
-82.661595,152,-16.6368470416,2934.525811
-80.428776,134,-16.4634505432,2955.799191
-78.714078,133,-15.5085872292,2975.822854
-80.021642,148,-15.7601106699,2999.806463
-81.439315,170,-14.5126037383,3024.364207
-80.573555,142,-17.1961871988,3046.556063
-81.252807,152,-16.7111210259,3070.548888
-78.175141,128,-15.1285266875,3092.171243
-82.330674,144,-15.8195017323,3114.79377
-82.172965,337,15.4896662864,3168.569583
-78.280757,135,-15.4318564927,3191.007195
-79.959511,131,-15.9733509537,3211.35194
-83.007529,157,-14.8359059503,3238.075591
-82.606809,255,-1.99828558413,3279.856966
-80.572319,130,-16.6782303894,3301.038017
-79.591563,138,-16.1620805832,3323.589513
-81.593195,164,-15.7896507327,3351.112127
-79.552908,155,-14.7906962527,3377.043972
-81.144231,166,-13.0708745776,3402.657458
-80.967766,135,-17.2256537408,3424.704784
-81.710858,146,-15.630895125,3448.276639
-81.089786,141,-17.5875651536,3470.891667
-81.311015,155,-15.2255658031,3495.898173
-79.210702,139,-15.5917986169,3518.293951
-79.586195,136,-14.8348912836,3539.04079
-78.090897,139,-14.8495969165,3561.391936
-81.516451,153,-16.8452868957,3585.833256
-81.179515,147,-14.9094553871,3608.175127
-79.073524,150,-18.6307301481,3631.244276
-80.666368,157,-13.4583526334,3658.127154
-80.105534,148,-17.1205999501,3681.414101
-78.99496,141,-14.2632233557,3703.160786
-82.604627,335,15.7642437787,3756.339991
-80.429985,130,-17.6362056394,3777.294248
-79.434986,172,-12.6584011953,3803.557577
-80.458156,214,-15.9769085541,3835.971309
-79.977816,159,-14.6556995599,3860.910299
-81.042032,146,-17.4506578259,3884.422018
-81.003213,168,-12.988643225,3911.507192
-79.606101,148,-16.7374187648,3935.514303
-79.921954,139,-15.3870277071,3957.278122
-79.678659,144,-17.857290013,3981.165911
-81.538809,146,-15.6341078576,4003.83575
-82.333667,140,-17.8273465005,4026.269204
-78.876074,157,-13.9602629101,4051.12382
-80.891752,156,-15.5902794065,4074.135267
-78.154098,133,-17.2491267144,4097.669281
-80.355712,129,-15.6229472696,4117.980005
-83.157265,172,-15.7316418658,4144.384885
-81.45096,161,-16.6502745668,4169.31529
-79.273899,163,-12.5375496181,4195.07829
-77.807192,153,-14.7009265578,4218.993064
-80.183269,175,-12.4026004998,4248.264748
-80.098607,144,-15.1121398237,4270.647877
-79.540206,138,-16.0567895348,4292.00069
69.704534,205,45.6914046924,4326.011159
-77.966167,139,-14.4001683843,4347.636111
72.233144,188,36.6727214319,4377.770941
-81.431533,191,-11.8005011738,4407.763346
-79.518208,153,-12.7709548477,4430.007466
-80.205592,195,-9.92102268871,4459.992474
-76.96329,159,-15.1145004262,4484.563262
-77.12726,141,-13.7405613836,4506.45038
-77.69638,184,-6.89675022209,4533.504405
-79.502434,195,-9.09213750956,4562.579547
-79.761547,144,-16.285768088,4585.753064
-79.316342,144,-14.3390678089,4607.126286
-80.641687,201,-8.04263154777,4638.811734
-79.692763,176,-10.0261257314,4665.668647
-81.895977,213,-7.13667170975,4696.18191
-80.717091,202,-10.4785273833,4726.795054
-78.170879,210,-7.28574015338,4759.621237
-77.701849,131,-14.1770764076,4781.875199
-81.094206,172,-12.2245339165,4807.819594
-80.308617,188,-12.4938167157,4837.96721
-78.889393,317,19.0145050745,4894.117803
-81.541901,158,-15.078682517,4923.628079
-81.51403,201,-9.53575679762,4957.508132
-80.617691,236,-6.68375249492,4997.415015
-79.563672,142,-14.8552854583,5023.218654
69.674569,212,52.2769472638,5058.043271
-78.809151,233,-18.4853035335,5097.314628
-80.88469,208,-8.9460179625,5132.242369
-79.83411,160,-15.3522790752,5158.131242
-80.868576,156,-16.9266006015,5182.978232
-80.543826,155,-13.7772264795,5208.392378
-79.539243,213,-4.61880993223,5243.325707
-79.860147,145,-14.8260603769,5265.707699
-78.51382,139,-15.0924943375,5289.136002
-81.639909,201,-8.40039096809,5320.324912
-79.767612,149,-14.0436971913,5344.901757
-79.477248,155,-15.6573221719,5369.260487
-80.871346,174,-26.6011126733,5396.783243
69.751423,180,39.783322977,5425.480342
-79.995797,184,-10.1679440466,5453.803682
-81.540435,145,-14.9527441896,5478.00695
-79.974273,160,-13.3794907255,5502.919355
-79.348288,202,-8.11445873616,5534.877139
-79.968388,168,-11.432190023,5562.999323
65.584959,185,40.9726751537,5592.0877
69.813773,210,50.7553627941,5627.886809
-80.795691,204,-9.49617359065,5660.88972
74.837094,291,11.3709354847,5708.167844
-81.165599,145,-19.4693438933,5731.210781
-79.919825,179,-11.4938734262,5760.24748
71.721913,251,58.0100984444,5806.752344
-79.680093,351,21.7667304545,5864.509584
-79.620128,153,-14.1190856758,5890.119667
-76.65234,210,-43.2307502403,5924.709899
-80.847417,174,-11.5511657244,5954.533549
-79.82187,185,-9.29454996723,5985.616736
65.255364,132,24.6809107724,6007.61238
-80.910248,158,-14.5825465318,6032.966679
-79.055409,211,-19.4026572034,6068.11608
-79.693743,170,-11.7770410771,6095.201149
-79.38621,146,-14.3085667539,6118.078124
-80.411942,195,-12.1242364077,6151.621503
74.539449,239,56.6129525873,6193.419981
55.113561,136,26.1646406045,6216.063648
-76.819511,153,-12.7399766946,6243.783472
-81.043244,139,-15.8696093712,6267.273344
-80.561614,178,-22.4114475425,6298.783379
-80.744459,168,-12.4936031034,6327.127974
-80.239815,199,-11.6147547204,6359.151764
75.92003,223,56.7487442475,6396.406172
-79.775038,158,-11.7544901075,6423.41581
58.207562,121,24.4556790619,6444.795096
-80.872914,203,-8.51706516529,6478.286244
58.118002,128,24.7486429363,6498.586747
60.398645,134,22.1714869558,6519.504058
56.541351,152,22.3460556299,6542.681669
70.770911,152,35.4123304289,6568.115417
60.431237,185,32.7035128958,6598.372859
-82.377714,258,1.94779900958,6642.564818
57.810305,190,37.9246775359,6674.152306
60.221058,205,45.374172797,6709.658854
-80.895806,154,-14.8637520028,6733.895029
-80.651065,153,-15.4687757708,6759.81862
-78.7116,183,-10.8515212482,6794.556881
-80.993747,201,-7.39371340207,6827.877944
-81.942066,186,-18.8889140509,6858.878953
74.815899,153,25.2162155782,6885.152438
77.306539,165,25.8734370603,6912.141127
-80.793076,169,-14.4751405099,6941.291546
57.918716,168,29.6068733524,6971.34395
76.74646,211,20.222158681,7009.943257
56.851865,156,29.8223104481,7036.630767
-80.815191,288,-0.539847094965,7082.870645
-82.315383,188,-11.1083368111,7113.480281
62.967905,170,30.6271907348,7141.518713
58.149866,140,15.039253046,7162.455925
57.948194,144,19.8419282704,7186.066686
59.393417,166,33.5920732261,7212.5802
-79.793414,207,-13.1081763817,7246.098006
68.90163,142,11.8241181014,7267.899373
61.875844,141,16.4199341326,7290.352611
66.585909,247,55.2214838976,7332.902728
59.419696,134,25.3457579321,7355.964752
60.137211,131,21.8935674788,7376.863687
73.435696,135,16.2067824366,7400.22435
-73.888148,214,-41.1007841981,7435.33541
56.613447,131,25.1249088883,7457.999268
69.823887,154,35.1929744,7482.262207
59.685636,147,30.0622714714,7505.57577
58.500336,141,24.7594527202,7528.686172
52.23856,134,8.94939135375,7550.78059
-81.283364,202,-8.91018890053,7586.091789
-81.231312,174,-11.7499776792,7615.559679
66.198313,157,30.4948571061,7642.049829
58.622083,147,27.2802980021,7666.854213
62.193241,133,26.6653617768,7691.509999
69.666397,163,23.0531842788,7718.172138
62.763175,144,21.4803636021,7739.87406
62.988701,209,47.8592351584,7776.307666
65.290635,128,23.288686487,7795.710587
59.033585,145,29.2011895779,7818.703679
60.124343,125,20.4745006602,7837.534001
63.866568,134,25.1521212602,7860.147512
67.345861,157,17.2154186987,7888.321178
64.111043,138,23.0106995182,7911.882263
-82.188693,222,-6.24832625329,7950.934702
58.475281,125,20.8964092315,7972.883492
77.496987,243,60.6459114385,8017.900998
56.043439,185,41.5988484146,8049.977088
58.049792,138,31.0493136145,8072.787837
57.766455,126,20.5313421666,8094.577711
-78.598857,183,-11.7497563695,8125.17836
72.782664,145,21.4528153136,8149.899532
62.208944,145,28.876354815,8176.382773
59.773782,130,22.637636809,8197.729718
57.836586,127,20.8002073206,8218.199464
66.962866,147,27.1141741009,8243.939221
58.804371,156,25.3139160264,8269.274983
69.831407,219,47.2824937063,8306.639467
66.746111,135,25.3194407721,8330.323256
58.945465,147,28.4304900281,8355.411448
60.2539,143,23.3100110009,8382.445493
71.186848,205,51.0973120315,8419.592692
55.388237,129,17.0821670605,8443.142178
-78.222258,212,-4.28582153831,8478.552345
-80.020319,219,-5.55054100564,8514.402694
-81.427456,279,1.73668189253,8561.552179
67.851782,131,19.4633652192,8584.812249
69.745627,169,20.2891186069,8613.06784
62.993582,139,16.7474703923,8635.828225
61.954215,137,15.4134356372,8657.191925
60.889609,122,16.4019322657,8677.036022
68.299242,309,37.5851955159,8730.016927
58.788927,125,18.6748142003,8750.54624
55.762594,120,15.6486309357,8772.537462
59.239955,136,19.5687792795,8794.656354
58.190838,133,17.8055121772,8816.512899
61.693818,117,23.1323235539,8835.081424
69.225588,148,24.5333524487,8859.351589
58.6251,135,20.4956411972,8880.031138
71.991005,176,44.3965185878,8910.362137
70.482156,160,38.6230480909,8937.474821
62.101786,176,39.3271956172,8965.737587
57.592727,122,21.3356339407,8985.709112
63.47144,133,16.7493942592,9008.085679
60.212294,144,31.9930800083,9034.013167
69.840407,132,21.7085520618,9056.139828
60.217889,121,14.4806977123,9075.848369
71.400129,137,17.7156225861,9096.969258
65.255062,124,24.1896335072,9117.128522
60.096487,132,18.0765397012,9138.559488
57.969258,131,26.0369209406,9159.601775
55.894551,122,22.4218813302,9180.348803
66.363718,131,23.6860429436,9204.019426
70.11096,213,51.2126523903,9244.01616
70.06783,138,17.5322250159,9267.73564
70.590953,143,27.3941614594,9292.976458
62.446232,154,23.8917393976,9320.855225
61.304945,125,21.5206050771,9343.885128
57.316217,127,23.3218756688,9366.816648
77.257365,180,19.8482714111,9400.466861
63.948016,126,22.9351912922,9425.826674
62.939388,135,21.1424487737,9451.000923
58.630105,134,26.0321886292,9475.475649
62.437672,135,23.6069921312,9499.503663
58.922975,132,25.3451394897,9523.081133
60.164479,130,24.6368476603,9546.47054
58.7565,120,25.34743824,9568.638768
63.81705,125,21.2693874122,9591.000595
56.997933,168,27.4321233898,9621.962722
71.45522,147,18.1066818694,9649.165859
60.965652,133,17.1301182187,9673.601634
65.91438,235,54.5546838912,9717.464656
60.710908,124,23.6214213336,9741.257003
63.517246,119,24.0137019945,9763.28333
58.450895,131,25.2589905518,9786.584894
55.698826,115,16.4818791731,9807.455167
63.29488,141,27.8945725009,9835.253015
75.722451,136,27.493584375,9861.214765
-80.410525,214,-6.54128100448,9900.753666
62.516416,129,16.9022815047,9924.789882
71.275105,142,22.0122183379,9950.596221
66.151481,155,26.8166991996,9978.6195
58.581989,128,20.1858804695,10003.308001
68.275427,143,18.4542094749,10029.530638
59.059904,123,18.978218488,10051.528586
69.104455,144,18.7507443404,10079.950395
61.641735,144,26.3110863156,10109.460371
73.376656,135,18.1721989446,10132.586476
65.804054,132,23.2509175901,10156.421191
66.872236,128,21.1517628156,10181.491393
59.26038,117,18.8196237429,10203.995535
75.667335,145,20.649115386,10231.088326
66.212529,151,18.3511584007,10259.972584
75.499768,159,27.7434433406,10290.470114
61.703568,119,15.8268836041,10312.084065
73.297726,141,23.9096351546,10337.954538
62.337375,120,11.840934947,10360.357492
59.282474,119,18.2082292647,10381.833798
62.818429,127,21.6204577507,10405.748951
60.102242,123,24.9753432896,10427.560042
68.988326,136,20.8542740064,10452.40617
60.414933,129,24.3101455331,10475.748749
64.813274,121,21.4184081384,10497.057503
66.977715,133,18.2569676864,10521.670645
56.625858,127,16.9947501872,10544.933836
75.660121,187,46.8051785376,10581.060026
69.880754,130,20.2826718538,10604.582005
58.316004,117,18.5722433672,10625.393896
59.220938,127,22.1868747949,10648.595545
63.179016,128,26.5036252747,10671.33847
76.079626,139,22.2689354034,10697.249491
60.99028,120,20.1293737357,10719.647286
63.56026,124,18.719222404,10741.853837
81.359378,157,23.0485408216,10771.372718
65.222085,128,15.8098548039,10793.676141
58.007896,116,14.6214729672,10813.684397
57.178334,114,20.8399143248,10834.398572
68.873563,138,22.7376862199,10859.372046
75.60817,139,17.7303507689,10884.70886
59.765958,131,17.3522425945,10908.254205
68.655647,120,26.4465819129,10931.240248
57.907601,116,17.324276978,10952.622336
56.91243,117,24.7305781666,10974.03786
67.92624,133,17.5759123555,10998.127574
63.125659,134,24.3677635524,11022.10434
58.703161,119,15.7898614077,11043.407079
57.248324,122,23.9341633686,11066.247837
59.018587,118,23.1383026373,11087.75214
61.268051,134,28.5266288004,11111.223611
61.960939,130,25.0305568632,11135.121693
58.78721,120,22.7927094057,11157.367308
58.633038,132,22.2658684053,11180.519061
69.342542,121,23.0750761062,11201.863115
65.774504,131,19.6772412966,11224.396975
60.750611,118,17.6800852927,11245.009497
65.86416,117,18.4215103146,11266.161915
66.873517,124,24.7525049038,11287.565213
63.438305,120,20.6887955337,11310.067988
57.594295,117,22.5215386102,11330.766695
70.135089,157,22.0935450572,11359.1619
63.181808,119,20.062517745,11380.211194
64.39274,129,20.913580293,11401.890964
76.048177,153,21.4481419625,11427.43876
59.161571,129,24.0916653439,11449.499947
63.258236,126,24.6353072379,11471.264331
58.196631,122,17.6879689026,11491.781434
63.802508,118,17.7000072709,11512.675358
59.292692,111,15.4731664551,11531.91462
67.464358,126,16.4054495818,11553.220987
68.569448,136,13.3523671336,11577.353066
61.854414,122,25.0077039596,11598.300216
59.19334,133,23.120988499,11620.560256
61.733093,123,25.5930587646,11641.411301
58.968567,128,26.8335851922,11664.689497
63.72803,116,18.5362875995,11685.080059
57.429725,113,21.4277251103,11704.251973
65.67659,127,24.9441042722,11726.956966
59.095343,125,17.1148858129,11748.897585
64.988882,120,21.2754867114,11769.546937
59.148081,125,25.237100241,11791.60071
74.135748,137,24.5173235354,11815.261714
58.672701,137,25.5452304411,11839.4065
70.479946,132,24.549377916,11862.056244
61.226509,116,19.465099752,11882.910529
57.496445,120,17.0087575472,11903.24144
67.374361,125,21.7878426591,11925.150576
64.13778,119,22.3737099666,11946.705337
62.192849,126,20.61170465,11968.361215
60.952934,112,20.0440421684,11987.399291
65.689595,128,25.1498152162,12011.758471
61.794607,122,18.5374953166,12032.792633
60.172555,129,19.2280773726,12054.18605
61.96726,118,20.4138585852,12074.764804
59.298415,116,23.6610642885,12094.218955
62.732196,120,16.8146776309,12114.868095
64.972902,122,22.2624237763,12135.902045
58.975,118,15.5940327707,12156.724266
71.960421,127,18.5747971469,12177.891043
65.861497,150,33.9426324944,12204.763665
61.408885,126,28.6713409994,12226.698776
60.985873,128,21.0710291865,12249.137213
63.963458,123,20.6666590063,12271.071115
74.729141,155,24.3855802592,12299.122546
57.959555,116,17.7829238041,12318.160103
62.0929,119,21.2554307122,12338.869557
64.756136,120,21.2203688268,12360.431895
66.020806,121,20.9487429769,12382.271505
61.556738,116,21.7133224589,12401.650632
57.849378,111,17.8438724005,12421.521504
60.149335,115,22.5786389193,12442.511045
61.523026,124,18.548775422,12464.001426
59.074953,118,13.2285947472,12484.669644
68.520329,125,19.9253810392,12506.72692
55.731863,108,19.1808649111,12525.922528
61.876851,119,21.85790284,12547.400992
67.494776,127,22.9449258059,12570.183307
58.576819,116,21.9085564521,12590.679621
59.843054,115,19.3981560816,12610.498255
64.527762,127,20.7821641732,12632.180776
64.884841,116,25.5075686935,12652.915408
64.452239,122,22.1041692678,12674.783207
64.31591,117,26.0430737365,12696.116843
73.074375,132,24.8829132353,12720.12402
59.572763,113,23.0647004682,12741.922757
65.329427,115,20.8906945465,12762.295618
57.452061,125,24.2604173467,12784.803422
61.733595,119,25.6665098206,12805.957282
63.809173,119,23.7028389476,12827.170696
62.3518,116,23.9908293768,12847.946157
65.766203,131,24.6094642355,12871.897931
63.517568,116,22.7052282735,12891.894753
63.221212,112,23.694544931,12911.652137
59.889039,123,25.0059828401,12933.462164
60.481363,125,13.8563137035,12955.128603
64.938374,122,16.9460240665,12976.83201
70.324207,130,21.1515762762,13000.258437
59.230288,118,23.3825259493,13022.041154
64.925884,121,23.7136523399,13043.571344
59.442182,112,20.8055085098,13062.973113
58.195145,110,23.4271338443,13082.157942
61.691947,115,18.5845372397,13104.504074
57.812564,133,25.6759705724,13128.890396
57.730602,123,24.0784303646,13151.397937
60.685938,119,20.7488236871,13172.795244
61.581589,113,20.8092643621,13193.161877
60.246898,128,27.0907388759,13215.567268
62.157064,121,26.3163526396,13238.001341
62.018981,112,23.4274134272,13257.797922
58.18763,117,22.2463847986,13278.706048
59.608504,121,24.3426520791,13300.47114
58.34889,113,22.4808274173,13320.64172
60.918212,117,19.6498416244,13341.436604
68.595835,122,26.6248441798,13362.765809
58.957288,117,20.4344676913,13383.934845
62.391419,111,18.430100407,13404.384048
58.60415,114,23.2029640082,13424.70295
60.68134,115,21.1271720542,13445.397211
66.593178,122,22.4131982533,13468.490329
65.203855,120,24.0635818988,13489.331992
67.246385,120,19.2944425523,13510.853145
63.812684,136,27.7609432659,13535.010448
64.464389,121,20.5459529984,13556.77341
74.798106,132,23.6515480829,13580.008012
74.09445,129,23.9644518955,13602.428818
63.990497,112,22.9402378219,13622.45474
56.865615,107,21.2103864766,13641.710094
63.364975,117,25.0275587148,13663.002852
61.027368,133,23.5952113516,13686.582171
58.315097,119,22.5691704807,13707.814374
69.506446,120,26.2717701509,13729.880018
62.539748,127,27.4078056938,13752.79235
65.751467,128,25.1712208002,13775.021114
63.280035,113,23.5255908488,13795.714741
71.616745,123,23.6107371032,13818.745091
70.009152,126,30.0987458304,13842.419806
63.902597,123,28.3936573347,13864.096612
67.083725,125,23.5934875446,13885.769554
63.378779,128,25.3081600734,13908.544855
71.431033,124,28.8702950593,13931.484429
64.230405,119,23.0099357834,13953.408833
64.574136,119,26.1834872736,13974.905178
62.676242,122,23.9541003185,13996.059573
61.636705,121,23.0369513149,14017.700245
78.286766,129,27.3698416284,14041.589467
66.34479,126,24.6120512142,14064.371161
64.501712,125,24.8352295175,14087.458181
69.689153,126,22.1982342973,14109.979772
63.253255,115,21.9811262077,14131.883431
60.097862,110,21.4079000756,14151.72477
68.659819,123,23.0254570714,14173.309437
68.207935,125,22.2971087405,14195.783435
63.243594,137,30.772602008,14221.634313
64.335138,114,21.7229476686,14242.781405
58.662648,121,24.077290451,14263.972938
72.016977,129,27.1674211906,14287.370861
62.449791,114,22.0414980412,14307.555604
66.615344,122,24.4042530406,14329.685592
60.709181,135,29.6632568623,14354.285167
72.188549,133,28.9794415781,14379.773991
63.504382,114,24.3233640975,14401.369178
73.122284,138,29.1521143885,14427.342747
63.870992,118,24.6225348262,14449.949552
