#{"t_start": 1512501409.0567386, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-79.700716,139,-16.2130915634,21.702516
-80.24722,138,-15.7827123288,42.318712
-81.621169,132,-18.193121057,61.42537
-80.253127,125,-16.976439861,80.853077
-80.724517,149,-16.1986142514,103.683701
-79.346683,131,-15.3682895952,125.12292
-82.207724,134,-17.0234999324,145.79117
-81.566342,136,-16.5492046181,168.281848
-79.828417,125,-16.9605739195,187.457302
-81.251781,135,-16.0582209401,210.058279
-81.846116,132,-16.9155151366,232.079069
-82.25461,131,-17.2369477196,252.319946
-78.127396,127,-15.950451296,272.236722
-81.964039,122,-18.5805490545,292.507726
-79.509641,132,-16.9377137524,314.568334
-81.403697,134,-15.7118276749,338.238332
-75.670416,125,-15.1989361123,356.880882
-78.753652,125,-17.1877164363,376.472842
-81.023045,140,-15.4588099189,398.92048
-79.290522,130,-16.688451978,418.344935
-79.555316,138,-14.6824432497,440.399367
-81.325342,132,-16.3731387866,461.809096
-80.790076,129,-17.1600194011,483.456836
-80.199012,125,-16.4201178655,504.018265
-79.982092,126,-16.6443395544,524.278511
-81.68956,133,-17.0419295633,544.784609
-80.159477,128,-16.7709488419,564.374429
-80.302271,129,-16.3461800017,585.684777
-79.810375,126,-16.6089751229,606.225639
-78.82209,123,-15.8209061642,626.527568
-79.860585,128,-17.6951594969,647.373375
-81.06625,133,-16.7118078728,671.192054
-80.079922,132,-16.0534780891,692.55448
-79.869715,131,-15.7903221823,714.256986
-80.900032,129,-17.6795941589,734.666872
-78.509477,137,-14.3921408858,755.850774
-82.092045,127,-17.1698109058,777.066202
-80.425792,136,-16.2468445702,799.464621
-80.495493,127,-17.546404581,820.055188
-80.681899,141,-14.7087488934,843.286329
-82.112614,128,-17.2829211756,865.002225
-79.994057,134,-17.4279401071,886.223916
-80.561417,126,-16.9944275965,906.927232
-81.127581,130,-16.5777682202,928.367844
-81.533113,124,-18.9848967367,948.676167
-79.165863,139,-13.8751768152,970.426657
-80.797697,139,-15.7809491965,993.690728
-78.368639,145,-14.3276086548,1016.771745
-80.567648,129,-16.9113941454,1037.24563
-78.916346,131,-16.1911708627,1058.60285
-81.325363,171,-12.4537358224,1085.29265
-80.437069,135,-15.4824575338,1108.189445
-79.165133,126,-16.2037902035,1128.144728
-82.117462,132,-18.6795199652,1148.755924
-80.09684,133,-16.0560840017,1170.325663
-81.261707,125,-16.6567370376,1191.388232
-80.354745,133,-16.1821158141,1212.269355
-79.274149,135,-15.1279895995,1233.232168
-80.532475,145,-15.724914073,1256.517726
-75.52693,127,-15.4264379538,1276.755975
-81.745522,130,-16.8613924688,1296.588829
-80.94223,141,-18.3049512305,1320.775592
-80.697604,136,-15.8942348027,1342.154001
-80.590831,147,-14.6215891525,1364.472261
-81.570067,134,-16.5317159097,1385.437183
-77.619344,140,-14.0620406879,1408.561147
-81.244421,147,-15.5013031012,1431.540915
-80.498769,129,-16.1722504838,1453.232578
-76.77824,127,-14.9162752468,1473.257174
-79.04781,127,-15.7043408393,1494.297576
-77.005468,122,-15.212635355,1513.846516
-80.139111,138,-15.0504590954,1536.463408
-79.859113,134,-15.8442907908,1558.53548
-81.421266,133,-16.5538041797,1580.63064
-81.314004,128,-16.9918642409,1600.231296
-79.265314,138,-16.4174688368,1623.451224
-81.314912,138,-15.8787364904,1645.747855
-80.143836,165,-12.4127397256,1673.575115
-83.335521,128,-19.1969351132,1694.801905
-81.319703,163,-13.40395976,1722.317921
-79.173042,145,-18.1461813695,1747.23191
-81.376587,148,-15.0670585163,1772.346469
-79.645238,130,-15.9697044878,1793.727539
-78.459872,128,-16.7957273977,1813.585738
-81.128713,143,-15.6457847057,1837.518821
-82.091787,142,-16.1864575212,1859.775032
-79.126143,131,-16.8340352259,1882.254873
-80.482968,142,-15.3482380172,1905.815993
-79.666522,132,-15.6560674809,1926.571164
-80.82853,135,-17.4280689074,1947.979371
-82.186174,161,-14.1471989919,1975.101883
-83.197099,139,-16.6959198362,2000.931057
-83.857443,131,-20.1519788175,2022.837236
-77.794851,130,-16.0197813755,2044.743829
-77.122865,129,-15.4767370222,2066.716251
-79.860625,135,-15.4309961779,2089.345724
-81.704714,150,-14.9141524777,2114.288628
-82.442662,146,-15.2840126191,2138.5597
-79.488202,130,-16.4059728238,2161.31076
-79.36703,129,-15.2460656326,2181.23552
