#{"t_start": 1512501409.0840683, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-82.661782,138,-16.6987871449,21.381354
-81.766635,148,-17.2333039353,43.567492
-78.392345,134,-18.042003957,63.169272
-80.607312,123,-17.0023511572,82.517863
-81.779363,127,-18.8567708271,101.262805
-81.899906,131,-16.6996159059,122.864393
-78.729177,125,-16.6243927014,141.985723
-80.141392,121,-16.9836939032,161.705176
-80.885198,125,-16.4743510418,181.079422
-77.190723,128,-15.1969739779,201.749841
-80.688073,125,-16.6785607743,222.804648
-82.394014,135,-17.1588797981,244.070542
-79.658713,134,-15.1520204109,265.284112
-80.097482,121,-16.7608783983,285.818207
-81.87095,134,-17.1016155028,307.593213
-79.810094,128,-16.0061628831,330.574305
-80.624543,126,-16.6792310514,350.351549
-79.465141,127,-16.2051532481,369.768657
-81.492745,134,-16.8463995591,391.065349
-80.375458,132,-16.1114320101,411.383612
-80.888766,145,-15.4197846456,434.040009
-79.978765,128,-15.5867232667,454.650192
-81.976311,135,-16.5562443122,477.205363
-80.152825,129,-16.7624057824,498.429687
-80.201854,133,-16.518150852,520.092203
-79.519989,130,-15.9305358959,540.224472
-78.492449,127,-16.6925368575,559.841897
-83.233561,137,-16.9587690388,581.784086
-78.162006,128,-15.7515293948,602.800457
-81.61757,128,-17.4372819762,624.244864
-80.866624,128,-16.8508325807,645.18617
-79.704532,123,-16.5373753127,667.537604
-79.986351,129,-16.7345549294,688.037084
-83.522742,133,-17.5616456166,709.762426
-80.763419,135,-15.6296040574,731.43916
-78.481319,127,-16.4638602618,751.055915
-79.316716,133,-15.5777161346,772.722562
-80.449768,136,-16.4805549314,794.989074
-78.645266,128,-15.3949358491,815.967677
-81.686155,132,-15.9252750251,837.747102
-79.060425,130,-15.5190231785,859.565256
-80.189199,125,-16.7804917574,879.517515
-80.059501,128,-16.3601538923,900.981441
-80.053215,123,-17.066570906,921.309638
-78.432243,127,-16.1136407546,941.70134
-80.280596,127,-16.0901260201,962.034844
-79.119919,137,-15.4532474831,983.389222
-78.340098,123,-16.4075005072,1004.82035
-81.049945,126,-17.275966933,1024.451001
-79.205352,142,-15.8181300017,1047.623893
-80.324931,132,-16.3038042993,1068.43163
-78.90659,130,-15.6732772618,1088.477848
-79.828892,130,-15.9934101651,1110.81402
-80.633874,129,-16.9826377138,1131.218166
-79.772886,127,-17.1755510169,1151.283296
-80.369625,131,-16.4447076788,1172.771575
-80.33859,124,-16.3675357907,1193.027026
-81.0683,132,-16.3616510456,1214.08755
-79.05838,133,-15.3200015191,1234.853884
-80.078143,137,-15.1728743466,1256.691066
-78.792387,126,-17.0722769748,1276.739408
-80.373985,129,-16.1021216203,1296.401679
-79.629015,134,-15.6610842203,1319.379621
-80.336806,126,-17.300344693,1339.422539
-80.001607,135,-15.1838887058,1359.99373
-79.348299,136,-15.2858047277,1381.10183
-78.801505,137,-14.7363576712,1403.598589
-83.876823,146,-17.286658249,1426.687968
-81.025111,142,-15.6106482701,1449.71901
-80.331045,130,-16.2721783518,1470.499151
-78.583102,133,-16.3991467398,1492.600071
-80.818642,141,-15.5451487968,1515.452733
-82.518678,137,-16.300203217,1537.873835
-79.716149,148,-15.0729798652,1562.293972
-82.71922,126,-19.5213047825,1582.711554
-81.398507,131,-16.7568502408,1603.141524
-78.238773,137,-15.4028467066,1626.138238
-80.580509,134,-17.5556955445,1649.523932
-80.881645,152,-15.3777543462,1673.537512
-82.036998,127,-16.7417075383,1694.512528
-82.067657,153,-14.4745522316,1720.28205
-80.24028,150,-14.3164110463,1746.362907
-79.453263,129,-15.9274838967,1768.253202
-79.719096,140,-14.7274428714,1791.234003
-78.875094,135,-15.8006108509,1812.433724
-82.038702,148,-17.0357603537,1836.966122
-79.66168,144,-14.3412601887,1859.665552
-79.726232,129,-16.3011964742,1881.582234
-80.644817,136,-15.608690273,1904.370163
-79.897655,132,-16.0024095941,1924.998445
-82.250784,145,-16.0354545181,1948.1572
-76.022208,133,-13.7516522531,1970.100425
-82.710853,142,-16.1230399542,1996.292955
-78.1269,135,-15.3984821139,2019.584629
-79.798584,131,-17.5438399253,2041.491151
-78.767536,135,-15.8406199097,2064.167905
-79.055319,130,-16.0918543347,2086.369286
-80.39598,134,-16.9415004912,2108.578823
-79.74789,129,-15.9793287132,2129.641872
-79.542397,147,-13.237202602,2156.04036
-80.279206,147,-14.8816405265,2178.392946
-78.829274,128,-17.7607445372,2199.184214
-82.145128,134,-16.4930159036,2222.176161
-81.085955,162,-13.9870504358,2248.250961
-82.012642,147,-15.3444509637,2272.72096
-80.167893,150,-15.2267938306,2298.567768
-83.856728,167,-16.1858678422,2326.618931
-80.397766,132,-16.3932506706,2349.462216
-79.506635,131,-16.5466935658,2370.439883
-80.648641,138,-15.8958236717,2393.57145
-79.742923,125,-16.660661307,2414.08527
-81.881784,154,-14.4192603227,2439.840866
-80.625924,140,-15.7653614398,2462.266313
-80.579671,139,-16.279649504,2483.867876
-81.020003,127,-16.8471982343,2504.701735
-79.358284,131,-15.8050026414,2526.912096
-82.839175,157,-14.819965671,2553.449799
-81.008199,142,-15.6935482298,2577.225479
-81.733473,151,-17.7794881032,2601.996304
-80.275981,130,-15.728669823,2624.221371
-83.08481,148,-15.9576525668,2647.855565
-79.887236,137,-16.9932988482,2671.773482
-80.245641,324,13.523693934,2725.219594
-80.999813,134,-17.0727534605,2746.926704
-80.592241,129,-17.4873404306,2766.436219
-80.737182,131,-16.718261928,2786.831965
-79.860092,143,-14.7225951437,2810.273584
-78.067709,140,-15.4283477603,2832.577615
-79.423979,137,-15.4693143802,2853.894961
-79.74379,137,-15.4250996001,2876.586498
-80.033217,140,-15.3512722229,2899.017694
-80.135537,139,-16.2242587245,2921.190444
-78.640568,130,-16.5067300217,2940.407726
-79.496634,133,-17.6643706418,2961.134886
-78.877816,132,-16.2674136251,2981.786731
-77.554035,151,-17.4002403028,3005.146582
-78.129348,144,-15.4371780723,3026.665151
-79.315843,129,-15.7467727213,3046.920867
-80.30494,161,-12.5471456725,3072.576692
