#{"t_start": 1512501408.9011827, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-79.280759,134,-15.1075971788,20.470444
-80.890464,138,-16.8115565932,41.537974
-78.831942,137,-14.6754848227,61.547699
-78.763025,128,-16.2723224536,81.509875
-82.548522,145,-16.5974090469,103.653228
-79.957311,128,-15.8835725018,124.574913
-80.471496,128,-17.2542335278,144.183592
-80.108968,130,-16.2960705959,165.564829
-78.757806,138,-14.5799754519,187.133874
-81.075349,126,-16.4390881993,207.885045
-80.798811,133,-15.6243869457,230.353439
-78.949909,126,-15.7136646085,249.609066
-80.925172,128,-16.4302046935,269.71458
-80.454423,138,-15.9808759767,292.812563
-78.792368,127,-15.8431958814,313.977978
-78.362798,123,-14.8435812774,335.813111
-79.21465,136,-17.4362085621,356.387037
-80.53721,136,-16.7760063516,377.798197
-80.756511,126,-16.7941123547,397.779045
-81.651299,133,-17.4069143866,417.496276
-81.994464,137,-18.0624176454,439.698065
-80.842652,165,-13.6453398998,466.782836
-78.847577,131,-15.5868882279,488.754156
-83.186227,142,-16.8278778382,512.128766
-83.441896,138,-17.3567519554,533.680981
-81.291478,128,-16.4797877342,553.319313
-80.092379,130,-17.299271415,573.903908
-80.951003,123,-16.3057136256,594.350659
-80.435481,123,-16.3508038893,614.366948
-78.612705,136,-15.5921546239,636.700115
-79.259524,135,-15.6197845106,661.521607
-80.952354,127,-16.5807301432,681.41249
-80.98809,125,-16.4437261039,702.174015
-80.819876,128,-16.8449008705,722.39169
-81.781584,127,-17.1823893033,742.653306
-80.391424,123,-16.5648982238,762.089768
-79.371515,129,-17.091438397,783.274498
-80.949255,134,-16.8599462731,805.283542
-77.800828,132,-16.3416523973,827.008242
-80.793347,127,-16.9106710947,847.729845
-79.018128,132,-15.6498971068,869.918695
-79.652643,132,-16.5261916897,890.992362
-79.683469,146,-14.5398762122,915.776482
-78.324052,125,-15.7277773608,935.241955
-79.457003,135,-15.7162101653,957.511964
-77.238139,129,-15.1973980433,977.459213
-78.593783,133,-16.4353928003,999.951521
-79.696694,136,-16.887650953,1021.579507
-79.746711,123,-16.431518508,1041.328102
-80.373302,125,-16.1293634812,1061.619808
-78.924028,129,-15.8182698493,1081.637658
-78.666486,129,-15.9801654605,1103.047214
-78.844984,131,-16.0612450921,1124.222994
-81.419433,151,-14.9705620475,1147.615491
-80.667692,128,-17.0989790642,1168.307345
-79.025798,127,-16.1703436086,1189.797531
-79.390689,141,-14.6232239071,1212.086946
-81.054601,141,-15.3342824867,1233.957675
-80.936571,148,-14.6951100785,1258.060907
-81.26518,124,-17.1045466446,1277.522979
-80.635701,134,-16.3336194454,1298.179963
-80.258939,133,-15.8782044609,1320.932858
-81.244145,129,-16.8376457843,1341.125733
-81.277076,135,-15.7527796519,1361.744804
