#{"t_start": 1512108121.3527846, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-763.548568,121,0,21.624646
-746.671261,119,0,43.125573
-739.685064,123,0,65.52046
-751.36868,122,0,88.699381
-741.685411,117,0,110.583137
-771.661684,124,0,134.726378
-742.891816,119,0,157.05089
-749.158771,117,0,179.091908
-742.657393,118,0,200.714591
-772.379893,121,0,223.239188
-748.531299,119,0,245.186016
-752.558021,121,0,267.252983
-761.553872,123,0,290.728238
-741.249601,120,0,312.847403
-755.641019,122,0,335.252442
-743.408984,120,0,358.60726
-761.560407,125,0,384.007177
-761.054735,122,0,406.885491
-740.833825,121,0,430.161507
-739.708407,122,0,453.203892
-749.123056,118,0,475.235534
-786.060961,131,0,499.835466
-745.528232,116,0,521.949324
-723.137714,120,0,544.813963
-749.377594,123,0,568.898486
-761.313429,119,0,591.508695
-765.143513,120,0,613.324672
-746.578392,117,0,635.412473
-747.147935,121,0,657.753839
-741.408443,118,0,679.000272
-755.749553,127,0,702.995747
-741.30884,119,0,725.674531
-755.788042,121,0,748.155894
-722.002919,120,0,772.102944
-766.386521,128,0,796.394018
-739.885497,119,0,819.764793
-749.26183,120,0,843.63518
-750.212932,119,0,866.976773
-746.984805,118,0,889.987682
-737.849042,117,0,912.218765
-732.915334,119,0,934.811835
-772.458373,127,0,959.893542
-744.519291,122,0,982.836685
-767.12829,124,0,1006.340376
-734.460934,120,0,1029.98875
-758.008807,117,0,1052.559981
-754.689709,120,0,1075.475379
-752.272318,119,0,1098.764857
-766.130748,120,0,1121.775928
-741.354374,123,0,1145.325609
-746.030715,115,0,1167.926128
-745.769315,119,0,1190.649189
-758.759874,122,0,1213.051666
-747.14789,120,0,1235.910988
-729.595824,119,0,1257.491293
-741.126122,122,0,1281.707944
-742.139716,118,0,1303.236233
-766.714698,121,0,1326.774384
-760.640966,122,0,1350.617552
-737.004314,120,0,1374.574286
-752.808426,117,0,1396.55613
-754.593875,120,0,1420.054864
-755.94848,118,0,1443.235589
-763.72371,124,0,1467.444791
-756.629874,122,0,1490.333212
-739.352833,124,0,1514.102901
-742.171977,115,0,1536.729762
-740.808703,117,0,1560.978594
-737.171615,121,0,1583.209793
-762.703046,120,0,1606.986367
-744.035904,119,0,1630.692465
-752.830947,126,0,1656.481431
-738.552887,125,0,1681.441383
-757.463117,121,0,1705.504576
-746.007237,120,0,1728.499509
-747.497672,123,0,1752.036031
-749.616289,119,0,1774.330446
-740.192478,119,0,1795.832073
-747.796534,121,0,1818.845712
-766.212949,126,0,1842.406256
-748.451311,120,0,1864.672065
-763.181905,126,0,1888.886897
-757.328364,123,0,1913.878602
-743.693521,125,0,1939.693095
-739.201312,123,0,1965.025119
-762.53882,121,0,1988.152467
-769.16322,124,0,2012.376049
-749.453634,125,0,2035.5376
-765.097722,120,0,2059.189111
-749.941373,118,0,2082.259039
-758.021848,122,0,2105.843204
-745.372496,120,0,2129.028322
-757.118933,122,0,2153.138713
-732.70304,119,0,2177.051456
-731.074493,115,0,2199.41647
-757.52993,120,0,2222.272306
-729.539036,117,0,2245.715928
-747.569844,120,0,2269.362433
-758.932341,121,0,2293.869704
-755.994877,118,0,2317.693541
-749.690218,120,0,2342.0191
-758.181457,119,0,2367.788252
-738.363407,119,0,2391.035209
-735.151501,119,0,2414.840965
-762.104663,121,0,2439.684066
-747.15698,118,0,2462.35026
-755.143653,119,0,2485.56303
-747.64472,120,0,2508.974156
-763.592655,120,0,2532.595229
-750.324025,121,0,2556.851074
-754.794815,124,0,2580.224669
-763.517675,121,0,2603.66947
-771.952483,122,0,2627.113247
-756.552145,121,0,2650.234994
-749.407385,120,0,2672.561328
-773.9635,123,0,2696.538545
-753.827858,119,0,2719.431497
-744.604177,120,0,2743.340999
-753.661151,127,0,2769.238906
-750.282788,117,0,2792.560144
-739.402642,121,0,2816.766456
-742.156122,118,0,2840.712672
-719.460594,120,0,2864.996719
-745.470749,120,0,2889.755883
-734.638086,119,0,2914.660357
-751.585386,121,0,2938.718416
-746.089189,122,0,2961.986151
-767.258979,121,0,2984.945836
-759.377286,123,0,3010.857651
-736.077227,120,0,3035.055658
-746.135048,121,0,3059.516937
-767.730044,121,0,3083.112936
-763.873723,121,0,3105.944963
-781.625785,121,0,3129.263823
-755.846496,117,0,3153.657176
-750.235828,120,0,3179.124501
-756.154625,118,0,3202.583272
-737.882498,119,0,3225.848544
-739.730862,117,0,3250.155506
-748.465935,123,0,3275.218092
-743.639818,120,0,3298.950711
-743.209222,122,0,3322.889142
-749.758963,124,0,3347.52981
-742.043199,123,0,3370.57091
-747.97195,119,0,3394.154613
-727.73378,120,0,3417.159294
-750.500205,122,0,3440.958727
-752.578544,119,0,3463.273912
-720.750914,116,0,3484.296451
-749.503531,118,0,3506.38949
-745.419964,117,0,3529.465672
-743.874692,118,0,3552.291246
-752.772529,121,0,3577.220246
-736.006107,119,0,3600.154263
-741.964878,120,0,3623.358696
-737.551945,119,0,3646.358
-756.518002,118,0,3668.972455
-747.911639,122,0,3693.895622
-747.761924,121,0,3717.847371
-770.599055,130,0,3741.313726
-803.802146,145,0,3768.889605
-735.027609,120,0,3791.45239
-758.254907,120,0,3813.634232
-740.341793,120,0,3836.915298
-732.538116,122,0,3860.013652
-738.042274,121,0,3884.339295
-749.354425,123,0,3907.983401
-756.345195,119,0,3930.800257
-743.976128,118,0,3953.542085
-749.196518,119,0,3978.465775
-743.111314,118,0,4001.985958
-743.733699,116,0,4025.467606
-747.302753,117,0,4048.182639
-743.360433,118,0,4071.411748
-742.508122,123,0,4095.61985
-739.08353,119,0,4118.656763
-754.656506,128,0,4141.877273
-751.48172,121,0,4163.8153
-757.181424,118,0,4186.256962
-744.864725,118,0,4210.122535
-747.213601,117,0,4232.217102
-742.659431,119,0,4255.426816
-743.48121,120,0,4279.549439
-766.018734,122,0,4303.005266
-756.730603,123,0,4326.852284
-737.484672,117,0,4350.049086
-759.871586,121,0,4374.896293
-761.573622,122,0,4398.844268
-738.486751,120,0,4423.692407
-746.208612,119,0,4448.222652
-758.435855,126,0,4473.388121
-722.216634,116,0,4496.485847
-732.832331,122,0,4520.848764
-776.379786,124,0,4544.978961
-758.072362,123,0,4569.05108
-726.575077,119,0,4592.558076
-729.87764,118,0,4616.732014
-744.103673,120,0,4640.144146
-736.942398,122,0,4665.273278
-749.217293,121,0,4689.561541
-746.533076,119,0,4712.960062
-756.471792,121,0,4737.122283
-759.548587,124,0,4761.181189
-748.994221,121,0,4787.364457
-755.460242,120,0,4811.341216
-746.690606,118,0,4834.83225
-758.796991,124,0,4860.453565
-739.559415,118,0,4884.256782
-756.430262,127,0,4910.096151
-754.984036,122,0,4935.509691
-749.203885,121,0,4960.401751
-755.616091,119,0,4985.5755
-744.192247,120,0,5009.358534
-760.361331,123,0,5034.018497
-755.959671,118,0,5058.817554
-746.663612,120,0,5083.261341
-748.139462,118,0,5107.889448
-746.784696,120,0,5132.624544
-757.540601,123,0,5156.784839
-748.880822,119,0,5181.302235
-748.055032,119,0,5207.678035
-737.369494,116,0,5231.214117
-741.056162,121,0,5254.780349
-748.088562,119,0,5279.703391
-740.841722,120,0,5304.777111
-733.700902,122,0,5329.086882
-756.667902,121,0,5353.258226
-747.449103,118,0,5377.071137
-728.535439,118,0,5401.286736
-754.77573,120,0,5426.41486
-755.95087,118,0,5450.967583
-752.996765,125,0,5478.200982
-756.034556,121,0,5503.426327
-755.557255,121,0,5529.345651
-748.201571,122,0,5554.281034
-736.902323,116,0,5578.872806
-751.308917,119,0,5602.837786
-766.540859,120,0,5629.096673
-729.971053,120,0,5653.459387
-748.830032,122,0,5677.599999
-726.990348,120,0,5701.989657
-760.327849,121,0,5726.913225
-744.862094,119,0,5750.702681
-752.543643,121,0,5775.031205
-755.659679,122,0,5801.940897
-751.228919,123,0,5827.378617
-758.547249,121,0,5853.684053
-751.311471,122,0,5878.624593
-741.777013,120,0,5903.35955
-735.197137,117,0,5927.116644
-745.818199,123,0,5951.349943
-729.866406,119,0,5975.265536
-741.007582,120,0,6000.663919
-735.914252,126,0,6025.683162
-753.244717,121,0,6051.654686
-751.776494,121,0,6076.021537
-748.698969,121,0,6101.94038
-753.013876,119,0,6126.049901
-736.582836,116,0,6148.717568
-737.823587,119,0,6172.093753
-761.401025,124,0,6196.913038
-753.143095,122,0,6222.060507
-736.542315,117,0,6245.658726
-749.600824,124,0,6269.436833
-731.502924,118,0,6293.285416
-731.040945,117,0,6316.720639
-731.375101,121,0,6341.021282
-753.914257,120,0,6364.993949
-723.323046,118,0,6388.485461
-741.211295,121,0,6412.261309
-750.553381,121,0,6435.821222
-733.071601,118,0,6460.172293
-752.347872,121,0,6484.224867
-737.48816,119,0,6509.113629
-755.539812,120,0,6533.064384
-735.442288,122,0,6557.746408
-753.483257,120,0,6582.350197
-755.33251,120,0,6606.866749
-761.44941,123,0,6632.445579
-764.058347,121,0,6657.259044
-760.467345,128,0,6684.153918
-737.638649,117,0,6708.675627
-701.905187,120,0,6733.804867
-758.007798,120,0,6758.789582
-746.799503,120,0,6783.574483
-769.90146,126,0,6808.268123
-723.038171,118,0,6831.962397
-758.428444,119,0,6856.602593
-751.814997,120,0,6881.904378
-746.435958,120,0,6905.301669
-758.6172,119,0,6929.685236
-732.943443,118,0,6952.833236
-759.378494,121,0,6977.219239
-724.037984,117,0,7000.409985
-725.532054,121,0,7024.612716
-749.371409,119,0,7048.867067
-750.755569,120,0,7072.20938
-718.212668,120,0,7095.238188
-736.320565,117,0,7117.055199
-743.436674,119,0,7140.512803
-731.888445,119,0,7164.424119
-763.466435,122,0,7188.92327
-759.009072,122,0,7213.819264
-739.685433,118,0,7236.532866
-743.253206,120,0,7259.820903
-754.203231,121,0,7284.730707
-745.272298,119,0,7309.402225
-730.893857,117,0,7334.185141
-742.736138,120,0,7358.237345
-749.168347,122,0,7383.269354
-741.217616,118,0,7406.615032
-754.027715,120,0,7431.372917
-744.232678,123,0,7455.481267
-726.790383,121,0,7479.803947
-742.72785,124,0,7504.941008
-747.011747,119,0,7529.16178
-754.745698,120,0,7552.900717
-730.212229,120,0,7575.97507
-724.685087,124,0,7601.186446
-767.326099,126,0,7626.486518
-751.540184,120,0,7651.402267
-739.596105,122,0,7677.761167
-750.409168,126,0,7705.370389
-743.19017,121,0,7730.688235
-756.955419,122,0,7756.35034
-749.042107,119,0,7781.479557
-744.602002,119,0,7806.448898
-761.98598,125,0,7832.73363
-770.702776,127,0,7859.050054
-775.386861,123,0,7886.325241
-751.928205,121,0,7911.462425
-752.277546,120,0,7937.418242
-735.778794,118,0,7962.582617
-744.184477,120,0,7988.01581
-733.688337,117,0,8012.374714
-749.39341,123,0,8037.930468
-748.971625,120,0,8062.777754
-751.332716,119,0,8086.794128
-748.285611,118,0,8111.846497
-757.325478,121,0,8138.158522
-754.768691,120,0,8163.986389
-745.910791,118,0,8187.5773
-744.508952,117,0,8211.479585
-760.434458,121,0,8238.150208
-719.422331,120,0,8263.451912
-743.185598,121,0,8289.478427
-737.600975,118,0,8313.620418
-754.122093,120,0,8338.470051
-737.259922,122,0,8364.100887
-757.857604,125,0,8390.297122
-746.169497,121,0,8417.148407
-758.632626,121,0,8443.281139
-740.272207,124,0,8468.977431
-756.634257,124,0,8495.842804
-741.143377,118,0,8520.787611
-748.639165,125,0,8547.125687
-757.774518,122,0,8574.746263
-742.836988,121,0,8599.918935
-708.487802,118,0,8625.506859
-740.426155,119,0,8650.145604
-738.992446,117,0,8674.107744
-732.924885,120,0,8700.250648
-735.273382,117,0,8725.48033
-740.484635,122,0,8751.172868
-766.066395,123,0,8776.927972
-748.057724,118,0,8802.202621
-745.293689,121,0,8827.07374
-757.244417,123,0,8854.472064
-713.952655,116,0,8878.387976
-764.605497,122,0,8904.589668
-747.104368,118,0,8929.341334
-753.444442,120,0,8954.416002
-740.943251,119,0,8979.746339
-747.639566,118,0,9007.124028
-750.63594,120,0,9033.011233
-757.696395,122,0,9059.443727
-761.546646,122,0,9084.66492
-762.741226,121,0,9109.92082
-733.784428,120,0,9137.538713
-749.69196,120,0,9163.522894
-745.900382,126,0,9190.349077
-746.597939,119,0,9215.55959
-730.315404,120,0,9239.781681
-735.361565,117,0,9265.40296
-747.59493,123,0,9291.0998
-753.450339,120,0,9315.411588
-761.726758,120,0,9339.504483
-751.865754,122,0,9363.741811
-746.608939,120,0,9387.277387
-734.649851,121,0,9410.424724
-755.86641,124,0,9436.879189
-733.744504,119,0,9460.641868
-749.451864,120,0,9485.784473
-746.690384,122,0,9511.090435
-744.352813,120,0,9537.911287
-741.091066,122,0,9563.909696
-745.052344,120,0,9589.972747
-748.351272,120,0,9614.552924
-743.458373,119,0,9639.422287
-766.54088,121,0,9664.75514
-739.39927,120,0,9689.388621
-732.763216,120,0,9713.625644
-751.412467,119,0,9740.039035
-772.652168,123,0,9766.277558
-744.630316,121,0,9792.530581
-758.513437,121,0,9819.53385
-749.597646,118,0,9844.94919
