#{"t_start": 1512108121.2548702, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-741.039511,121,0,21.727101
-744.664469,119,0,43.209843
-740.462961,119,0,64.715712
-761.267662,121,0,87.444839
-752.371008,121,0,110.410612
-744.887361,116,0,132.453471
-750.643726,118,0,154.969827
-754.405676,119,0,177.913622
-748.374406,119,0,199.563684
-755.250351,120,0,221.840622
-747.428117,119,0,243.865413
-755.544348,119,0,265.678424
-726.018527,120,0,288.203999
-750.410625,116,0,309.74235
-738.089849,118,0,331.094099
-757.88762,119,0,354.731264
-740.137515,120,0,377.367896
-756.723531,118,0,400.611651
-737.216031,117,0,423.799863
-734.968314,117,0,445.923712
-752.278892,124,0,468.733623
-742.833533,120,0,491.387391
-757.528915,119,0,513.543844
-745.222228,122,0,537.185637
-757.130387,118,0,559.114036
-758.059285,124,0,583.472506
-740.925409,117,0,605.135063
-742.982236,125,0,628.49658
-756.748183,123,0,651.049286
-755.750292,122,0,673.115205
-728.650505,117,0,694.705525
-745.626505,119,0,717.520204
-758.985881,120,0,740.636523
-749.87413,119,0,762.171064
-751.686737,120,0,786.190238
-755.165753,120,0,809.669234
-749.04653,119,0,832.968486
-756.291845,121,0,856.900794
-751.966891,122,0,881.124873
-754.519147,121,0,904.190237
-748.542943,119,0,926.591517
-751.742371,120,0,950.477251
-763.648353,120,0,973.004321
-757.978911,120,0,995.622622
-752.286044,121,0,1018.509439
-742.87168,118,0,1042.043534
-725.257333,120,0,1065.241071
-739.110242,118,0,1087.831357
-754.163449,122,0,1112.105954
-740.306996,120,0,1134.575611
-746.019246,117,0,1156.746992
-753.391371,124,0,1181.340906
-724.330106,116,0,1203.611084
-755.531824,119,0,1225.550645
-743.765731,119,0,1248.06984
-759.055479,124,0,1270.880159
-764.115847,125,0,1295.043533
-758.679292,122,0,1317.818005
-748.139219,119,0,1340.746457
-739.393302,122,0,1365.226757
-743.131471,121,0,1388.263241
-738.510656,119,0,1411.862485
-775.698369,125,0,1436.330295
-765.635674,117,0,1459.436937
-743.514585,118,0,1482.124437
-766.454956,120,0,1504.058699
-748.165616,123,0,1528.442848
-748.44928,118,0,1551.671088
-747.556856,118,0,1575.40189
-753.086476,120,0,1598.218426
-748.959371,119,0,1622.026741
-755.129314,123,0,1647.042481
-773.949654,124,0,1671.730169
-755.684786,124,0,1696.169332
-767.272447,127,0,1720.627743
-750.832582,121,0,1744.093498
-738.636021,122,0,1767.070091
-750.170577,120,0,1788.963666
-750.168569,121,0,1811.877509
-745.218197,123,0,1834.862382
-736.343189,117,0,1856.514834
-763.16522,119,0,1878.920044
-752.037913,121,0,1903.445191
-751.365887,120,0,1928.250853
-743.795825,120,0,1951.433372
-753.332996,125,0,1977.922487
-738.44938,116,0,1999.426356
-755.931852,120,0,2022.821917
-733.134736,120,0,2045.575734
-738.092606,121,0,2068.942635
-760.110288,125,0,2094.028973
-756.137658,120,0,2116.798068
-760.445469,121,0,2140.633635
-759.350949,122,0,2165.490382
-732.790501,119,0,2188.73633
-745.949429,119,0,2211.302319
-730.40544,124,0,2235.29739
-754.910131,121,0,2259.812512
-758.480748,116,0,2282.544629
-773.345762,126,0,2308.34486
-744.657464,122,0,2333.223413
-746.846357,120,0,2357.361309
-757.862441,123,0,2383.745893
-739.679555,119,0,2407.510496
-725.370963,116,0,2430.566636
-745.888126,121,0,2454.599115
-741.606677,119,0,2477.99272
-759.060776,125,0,2502.321755
-744.388176,122,0,2526.170417
-732.807482,120,0,2549.620774
-745.548387,120,0,2573.112736
-747.423442,121,0,2596.307237
-760.295195,120,0,2619.150883
-732.138415,117,0,2641.505996
-747.189139,118,0,2663.762092
-750.456212,119,0,2686.475358
-746.668889,119,0,2709.792821
-751.150337,121,0,2733.049862
-742.823109,119,0,2756.458114
-751.289181,120,0,2781.807169
-761.811908,118,0,2805.151333
-743.909907,121,0,2829.85446
-761.22756,126,0,2855.54156
-747.297956,120,0,2880.049285
-746.843966,121,0,2904.566694
-727.616644,124,0,2930.362782
-748.841161,119,0,2953.268253
-746.694841,116,0,2975.488355
-747.023025,117,0,2998.887219
-708.730673,119,0,3022.853394
-753.345855,120,0,3047.664663
-737.805635,118,0,3070.700408
-746.216801,117,0,3093.659406
-737.902052,119,0,3116.153758
-746.97506,121,0,3139.342826
-781.360343,125,0,3165.705078
-754.283825,117,0,3190.479564
-740.958121,122,0,3214.407172
-749.224136,119,0,3238.598369
-750.044444,120,0,3263.294033
-758.019132,119,0,3287.301978
-744.831582,120,0,3311.145867
-754.729385,123,0,3335.58779
-741.766621,120,0,3358.479368
-752.068192,116,0,3380.609431
-755.202506,118,0,3404.257762
-744.526389,119,0,3426.879349
-749.71831,121,0,3450.398599
-754.321638,123,0,3472.864924
-761.164851,119,0,3494.446351
