#{"t_start": 1512108121.3549027, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-740.145613,117,0,20.738773
-744.007785,123,0,43.16002
-760.699455,127,0,66.723174
-738.566386,117,0,88.43715
-743.771855,119,0,110.806926
-745.399488,118,0,133.433528
-757.148806,117,0,155.392265
-751.454853,119,0,178.185429
-736.497145,118,0,199.734288
-756.80785,119,0,221.786759
-743.601743,119,0,243.926237
-749.523316,118,0,265.532022
-765.103988,123,0,288.644227
-759.579391,120,0,310.700667
-731.604994,118,0,331.942541
-743.985787,121,0,355.818585
-728.775936,118,0,378.239992
-758.209108,125,0,402.704896
-731.024686,118,0,425.80227
-753.40564,120,0,448.363014
-755.330146,120,0,470.648717
-744.535662,121,0,493.39314
-757.883548,119,0,515.642946
-744.027922,119,0,538.937716
-738.894672,120,0,561.566167
-772.683487,123,0,585.844621
-746.345233,123,0,608.323849
-717.206027,121,0,631.213342
-750.101449,123,0,653.722317
-744.742615,118,0,674.934304
-735.983035,119,0,697.073407
-734.77965,119,0,719.728929
-748.950059,121,0,742.929327
-754.384338,121,0,765.063063
-759.997015,125,0,790.268703
-730.231604,117,0,813.008605
-745.263631,119,0,836.442389
-746.704446,121,0,860.033956
-748.518828,122,0,884.448214
-754.349591,125,0,908.5289
-751.331722,119,0,931.012052
-722.056105,120,0,954.680014
-733.513839,117,0,976.15219
-743.912286,121,0,999.008356
-743.207419,119,0,1022.046213
-744.555976,120,0,1045.717875
-750.614177,118,0,1068.456522
-749.792566,119,0,1091.170558
-754.531712,123,0,1115.495312
-760.535158,124,0,1139.062506
-743.259286,127,0,1163.080245
-736.281934,126,0,1188.649612
-745.811709,118,0,1210.379292
-761.369691,121,0,1233.177036
-747.753974,120,0,1255.019469
-756.118398,121,0,1278.494052
-745.704142,119,0,1300.532293
-746.324137,116,0,1323.088255
-744.60993,120,0,1346.679784
-761.561071,121,0,1370.448586
-751.195694,120,0,1393.354947
-760.470953,123,0,1417.662434
-755.545993,120,0,1441.198658
-750.707878,119,0,1464.301023
-751.036848,121,0,1487.325794
-755.358727,121,0,1509.831838
-769.121843,128,0,1535.37077
-747.055697,120,0,1558.887061
-756.609046,123,0,1583.20505
-741.488269,117,0,1606.219549
-753.45654,120,0,1630.109039
-733.167501,118,0,1653.828341
-755.442698,120,0,1678.097994
-750.830899,119,0,1701.657523
-751.55263,124,0,1725.712013
-749.587819,120,0,1748.896355
-745.854391,120,0,1771.047978
-745.629659,121,0,1793.088726
-757.660075,121,0,1816.204578
-758.778231,123,0,1839.312652
-738.078278,118,0,1860.953259
-755.446666,125,0,1885.002039
-741.047788,119,0,1909.216065
-759.63322,121,0,1934.056524
-741.445668,122,0,1959.486575
-757.686664,123,0,1983.466347
-743.805837,120,0,2006.614066
-740.561469,122,0,2029.683815
-747.317814,119,0,2052.906951
-737.631072,118,0,2075.430457
-743.26707,120,0,2099.09889
-749.116005,120,0,2122.121493
-752.671546,119,0,2145.106162
-743.903692,115,0,2168.656386
-739.669665,117,0,2191.715676
-744.679813,119,0,2214.040928
-739.499516,118,0,2236.761132
-754.998599,122,0,2261.772712
-735.540327,127,0,2287.020469
-765.684039,121,0,2311.637018
-733.190197,122,0,2336.518608
-751.864576,118,0,2360.277769
-748.88168,119,0,2385.307813
-744.498667,117,0,2408.694657
-740.899024,121,0,2433.006014
-746.177033,118,0,2456.194177
-735.961566,118,0,2479.293993
-730.850078,116,0,2501.789488
-752.809446,124,0,2526.022203
-738.197876,117,0,2548.727849
-762.955213,122,0,2572.85678
-748.539675,119,0,2595.44316
-746.995852,125,0,2619.415446
-754.201036,125,0,2643.588544
-743.782951,121,0,2666.32428
-730.150617,121,0,2689.672598
-750.519346,119,0,2712.98085
-765.815342,121,0,2736.050972
