#{"t_start": 1512108121.4064145, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-758.599621,124,0,22.316297
-740.809318,121,0,44.336581
-757.497455,121,0,66.42282
-740.223706,117,0,88.102822
-748.841907,121,0,111.030179
-767.647224,124,0,135.066723
-750.016374,123,0,158.409436
-766.505601,122,0,181.695481
-749.593739,124,0,204.834284
-752.53901,124,0,227.735832
-745.853804,122,0,250.391503
-752.130345,121,0,272.984021
-721.464898,121,0,295.405617
-750.721898,124,0,318.512712
-763.248083,122,0,341.308829
-759.969873,121,0,364.509456
-764.32668,119,0,388.18377
-745.565301,118,0,410.72805
-738.882575,119,0,433.157588
-753.782617,118,0,455.259789
-754.949258,119,0,477.612111
-740.525273,119,0,499.602551
-749.98734,115,0,521.480479
-750.383418,119,0,544.184988
-740.725598,117,0,566.554564
-753.957816,121,0,589.863461
-736.342632,121,0,612.090589
-758.664125,121,0,634.962363
-745.785609,121,0,657.279945
-749.434716,119,0,678.711669
-755.233649,124,0,702.062457
-748.022365,121,0,725.097713
-755.256142,118,0,747.061113
-743.895443,121,0,771.208086
-745.986071,120,0,793.591221
-747.425877,120,0,817.132899
-754.322424,122,0,841.34077
-755.573681,118,0,864.286708
-747.195118,116,0,887.331412
-753.439723,124,0,911.13753
-743.184383,121,0,934.158456
-742.772963,121,0,958.00535
-763.607632,122,0,980.859074
-751.305774,120,0,1003.473147
-749.21736,117,0,1026.105201
-743.167444,119,0,1049.242028
-742.494563,121,0,1072.617133
-740.249095,117,0,1094.956613
-753.367413,119,0,1118.254111
-720.216969,116,0,1140.080719
-756.434158,122,0,1162.975682
-767.660992,121,0,1187.35033
-752.481474,123,0,1210.314166
-769.792324,126,0,1234.388866
-750.43609,118,0,1255.640083
-746.371573,123,0,1279.738433
-748.120677,121,0,1302.303645
-750.461933,119,0,1325.338084
-742.537023,119,0,1348.57974
-748.059688,117,0,1371.548673
-732.280246,120,0,1394.436643
-767.001627,125,0,1419.169211
-737.369181,117,0,1442.100778
-743.059923,120,0,1465.419429
-745.742685,121,0,1488.321172
-757.922121,125,0,1512.134727
-749.385288,119,0,1535.358219
-763.876226,122,0,1560.924287
-732.33856,120,0,1583.114126
-728.379263,119,0,1606.424172
-760.575863,119,0,1630.063231
-750.146941,120,0,1654.244029
-751.052414,120,0,1678.539402
-746.568967,117,0,1701.601724
-736.586043,122,0,1725.195638
-749.078628,120,0,1748.200395
-739.210168,120,0,1770.594628
-740.466957,117,0,1791.880531
-744.482251,118,0,1814.138457
-744.000112,118,0,1836.299651
-746.729129,120,0,1858.489425
-744.329308,119,0,1881.052602
-742.017206,125,0,1906.53645
-777.589581,123,0,1931.73204
-737.003507,116,0,1954.431332
-748.028959,118,0,1978.920301
-750.327621,122,0,2001.908945
-745.862838,117,0,2024.864083
-761.433434,121,0,2047.844766
-740.648018,119,0,2070.896144
-742.311948,119,0,2094.357057
-771.95246,123,0,2117.55888
-763.872043,120,0,2141.338542
-759.599493,122,0,2166.203047
-739.785518,120,0,2189.657521
-722.946464,117,0,2211.673262
-731.851723,120,0,2235.074613
-749.860953,119,0,2259.057779
-764.540239,120,0,2282.594638
-756.594427,120,0,2307.030203
-747.852569,130,0,2333.74406
-737.715066,117,0,2357.112453
-764.30573,123,0,2383.609935
-771.395522,122,0,2407.886658
-738.833551,117,0,2431.243127
-772.945398,132,0,2457.485123
-742.189372,117,0,2480.521026
-739.970521,120,0,2503.869554
-735.054116,117,0,2526.788548
-738.267515,117,0,2549.55944
-754.67324,122,0,2573.508098
-732.377803,115,0,2595.211593
-740.945662,119,0,2617.508147
-749.494612,118,0,2640.622319
-766.48128,118,0,2662.788901
-756.880196,122,0,2686.075181
-736.295354,118,0,2709.148595
-750.112436,121,0,2732.418838
-750.928085,123,0,2756.781969
-762.831539,124,0,2782.911025
-748.467372,123,0,2807.726572
-741.747608,116,0,2831.282277
-752.717783,121,0,2855.561779
-757.727627,122,0,2880.841669
-743.692872,118,0,2904.386113
-746.468554,120,0,2929.022417
-748.029386,118,0,2952.242947
-732.081821,121,0,2975.392801
-763.730559,121,0,2999.720253
-766.455505,130,0,3026.626454
-752.283497,117,0,3050.112881
-755.565871,119,0,3073.337288
-759.527187,117,0,3096.493901
-744.422297,125,0,3119.863797
-752.536392,124,0,3144.779629
-756.786236,119,0,3169.247787
-735.831164,118,0,3193.968942
-740.373456,118,0,3216.992837
-736.412166,118,0,3240.85111
-745.31094,120,0,3265.697338
-762.800547,120,0,3289.902666
-753.848728,120,0,3313.635345
-750.288977,118,0,3337.115007
-743.371059,119,0,3359.694451
