#{"t_start": 1512531663.7729707, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-80.417425,123,-17.0680573751,22.973874
-80.393983,120,-16.3315493876,45.56045
-80.552277,118,-17.173463673,68.624162
-79.62968,117,-17.7889146064,90.390234
-81.526709,121,-17.6603156529,114.795366
-79.708372,118,-17.5224139217,136.952727
-81.391933,118,-17.3738345032,159.359172
-82.126212,128,-17.3467493354,184.12657
-81.748214,120,-17.9112535317,207.681876
-79.870419,119,-16.9437511384,230.364773
-80.240667,117,-16.781876821,253.126948
-80.079788,121,-16.8131924909,276.941083
-80.768667,121,-16.8131385075,300.188176
-81.263439,125,-17.0594406458,324.358192
-80.301397,117,-18.2119689021,347.859054
-79.698288,119,-16.5805042248,371.539068
-80.225588,120,-16.7785590937,395.317058
-77.440909,121,-16.0515910729,420.760216
-80.811771,118,-17.922889833,444.470077
-80.823008,120,-18.4548285309,466.494952
-81.655551,124,-17.2346124301,491.234414
-80.436452,119,-16.5508934979,515.612215
-80.816821,120,-17.4556605721,540.335707
-81.813956,121,-17.4934362421,564.901942
-81.063085,120,-17.258615506,589.664275
-79.379776,123,-16.0888132984,614.506793
-80.062299,120,-16.4502264551,638.332233
-80.300259,118,-16.9222264546,663.071418
-80.786064,120,-16.7071062565,687.433192
-80.130646,118,-16.8158927827,711.933299
-82.238664,125,-17.2905120837,736.713081
-80.593566,121,-17.4688375941,761.811905
-78.931169,118,-16.3690243741,785.682592
-79.81029,120,-16.7929983634,810.36165
-80.046617,118,-16.825672348,835.038552
-80.789877,122,-17.3706723054,860.140102
-81.587747,122,-17.4781060392,884.971851
-81.46566,123,-17.4479951419,909.522975
-80.308506,121,-16.8678264036,934.356205
-85.047575,129,-19.6216456302,967.496274
-81.559993,124,-17.0939755361,1000.065156
-80.594101,120,-16.837407804,1026.191887
-79.831608,118,-16.5203641953,1052.055131
-80.334334,120,-16.8534469975,1077.335288
-80.053319,120,-16.474169826,1102.203141
-79.207012,118,-17.3208870128,1126.871531
-81.415299,120,-17.0020586321,1151.64866
-80.618801,119,-17.4702889549,1176.176684
-80.763406,121,-17.3447222901,1203.328092
-80.588378,121,-17.0298791252,1234.404798
-81.574493,119,-17.7608473564,1265.720985
-79.623907,121,-16.4661654648,1297.940076
