#{"t_start": 1512531663.6942866, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-78.317536,116,-16.8894611144,21.509645
-80.759034,124,-16.6365819264,44.673109
-78.300427,116,-16.3136736466,67.605421
-81.064583,121,-18.2337942187,90.360157
-80.253152,123,-16.5434387335,115.035904
-81.134787,121,-17.1438139243,137.657456
-80.06983,118,-17.1668299581,160.135657
-79.926866,118,-16.566066893,182.731189
-81.351976,118,-17.8302342623,206.075424
-81.553505,123,-17.5495603334,229.605028
-79.651295,123,-16.3127452044,253.685128
-80.558034,117,-17.1135675148,276.601789
-79.35653,116,-18.1537629129,298.830065
-79.053577,116,-16.5735554598,320.910112
-78.900653,119,-16.847005406,345.149348
-80.082988,116,-17.7206828967,368.391447
-80.505884,120,-16.9404029037,392.092623
-79.83203,118,-16.6152375594,417.127657
-80.674234,123,-17.38073722,441.486287
-79.822526,119,-16.6002784614,463.531461
-80.015253,118,-17.0912010666,487.143409
-80.613617,124,-16.6330147586,512.498699
-79.541431,115,-17.3884760695,535.974459
-81.674516,122,-16.7922195802,561.006943
-80.678768,118,-16.8795141573,585.587046
-80.315959,119,-16.9621720986,609.334383
-81.065982,120,-17.317191937,633.156744
-81.268574,121,-17.5236573088,658.812953
-81.526699,122,-17.4104367036,683.61319
-79.291719,117,-17.4472525672,708.051079
-79.281461,123,-15.8652517202,732.394365
-79.371638,118,-16.6938364741,756.780993
-80.490788,120,-17.0176490079,781.259814
-81.95179,122,-17.631660789,806.102228
-80.688963,121,-16.7707907584,831.269466
-78.531051,115,-16.2911190435,855.10388
-80.276739,118,-16.9260491232,878.915994
-80.562985,120,-16.822905345,903.286069
-80.892886,124,-17.027000345,927.766325
-80.245893,118,-17.2801872917,955.664697
-81.203474,120,-17.0586488375,988.116253
-79.422976,119,-16.7799639014,1015.632655
-80.478683,121,-16.7402029515,1042.628963
-79.402857,120,-16.8076285053,1068.070312
-80.388213,118,-17.0384544739,1092.893477
-79.643267,121,-16.6509815359,1117.407902
-80.111715,119,-16.8549779102,1142.482599
-80.247461,120,-17.2462887882,1167.525858
-78.729946,118,-16.3425854753,1192.185825
-81.970374,119,-18.2132961829,1222.561985
-82.359144,120,-17.3138597558,1253.757587
-80.559021,121,-17.0217645434,1287.320107
-81.076444,121,-17.2086314932,1317.119869
-80.561982,118,-17.6194143529,1346.556765
-79.853783,117,-17.2784180232,1376.969228
-81.372116,120,-17.1817851456,1406.855809
-78.051773,120,-16.5652567052,1438.933916
-79.959327,118,-17.3973347311,1470.166467
-78.977405,118,-16.5076117032,1501.122562
-81.933708,120,-17.5370529126,1532.923008
-80.517571,120,-16.8114032232,1563.135952
-79.815088,120,-16.85335547,1593.419283
-80.107611,121,-17.2874265926,1623.975455
-80.911678,118,-16.9129938004,1655.152324
-80.127423,120,-16.7343218162,1685.306288
-80.278249,115,-17.634075057,1713.217265
-79.140316,121,-16.5570141215,1743.007695
-81.041351,124,-17.1318703468,1773.094413
