#{"t_start": 1512531663.7254624, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-79.573872,119,-17.4521872002,22.117709
-80.705727,122,-16.803522908,44.885385
-80.618971,121,-17.0580510304,68.969182
-80.380893,119,-17.3075965021,91.137244
-82.768654,129,-18.0909372949,117.442042
-80.230137,116,-17.2102021344,138.719779
-80.276576,120,-17.2849294369,161.641834
-81.417283,121,-17.4750681893,185.080032
-78.631724,117,-16.4232564951,207.918963
-80.285159,119,-17.7002284227,230.625927
-80.171332,119,-16.7922414426,253.971969
-80.164771,122,-16.3976805222,277.923711
-79.790719,118,-17.510797562,300.391801
-79.52365,119,-16.5408906118,323.252225
-81.766037,120,-17.7427729158,347.46101
-80.150764,118,-17.1729672863,370.978024
-81.025272,122,-17.1154124016,395.158365
-81.737513,121,-17.0598501973,420.601906
-79.6428,119,-16.5638705926,444.496822
-79.931688,119,-16.8899754309,466.362841
-77.982118,117,-15.7603946191,489.668018
-80.923758,125,-16.3773499418,515.273076
-80.500466,120,-17.5603665608,539.936029
-80.36048,119,-17.1643460928,564.147969
-81.498424,124,-17.628519151,589.71223
-82.156013,124,-17.3480946734,614.834425
-80.498349,123,-17.4974190571,639.269836
-80.944988,118,-16.9481277801,664.274918
-80.302343,120,-16.6167893667,688.375464
-81.339046,120,-16.8537372225,713.427022
-80.104093,120,-16.7398985015,736.976386
-81.914539,123,-17.6187506826,762.669873
-79.480084,122,-16.6075776734,787.186826
-78.450266,115,-16.6895017026,810.926461
-81.273403,119,-18.0145408011,835.886272
-80.380791,118,-17.1334269074,859.949254
-80.296369,118,-17.2493451328,883.950222
-80.347556,119,-17.5636942491,907.685466
-80.183738,116,-17.1121002507,931.109969
-80.272707,120,-16.8578582317,960.537094
-80.331773,120,-16.6588290537,992.948386
-82.250433,121,-17.9341936569,1019.741163
-82.503417,128,-17.1005759516,1048.176521
-80.937036,119,-17.6574155281,1073.265233
-80.979766,119,-17.2940508841,1098.262484
-78.267171,118,-16.1599849844,1122.647545
-80.354943,119,-17.4606225603,1147.529556
-80.10924,118,-17.1976709117,1172.053359
-80.716451,122,-17.1854837431,1198.65714
-79.275433,117,-16.4805677936,1228.594123
-80.046712,118,-16.9521128307,1259.513238
-81.518873,122,-17.6237459633,1292.431995
-81.816566,122,-17.6914677923,1323.112729
-80.677027,120,-17.6629403439,1352.867857
-80.831927,121,-17.0769122984,1383.863685
-81.159573,120,-17.7931319558,1414.230664
-81.084859,124,-17.5617835253,1447.832455
-80.543992,121,-16.7089772974,1480.279008
-80.096677,123,-17.0598431356,1512.326785
-80.626079,119,-17.3791945654,1543.246414
-79.781167,118,-17.3751636966,1573.158476
-80.677485,117,-17.1985577656,1602.664634
-81.154172,117,-17.5986476909,1632.31156
-82.940759,122,-17.9054398125,1663.804567
-81.804096,121,-18.3691300631,1694.219126
-80.650455,117,-17.4510915392,1722.483419
-79.762954,120,-16.5288814205,1751.774141
-79.377579,118,-16.6863287288,1780.036055
-82.77595,119,-18.0046208361,1811.948161
-80.067713,120,-16.8359077294,1840.645499
-78.092926,119,-16.1161272658,1871.202092
-80.224091,119,-17.1489277472,1900.632638
-80.946601,120,-17.3583280749,1929.711077
-81.09105,123,-17.0947190127,1960.197831
-80.817334,120,-17.2103654411,1990.137913
-81.461949,122,-17.7063322821,2021.432978
-80.403873,117,-17.3159727208,2051.692129
-82.30515,126,-17.1215973605,2082.636378
