#{"t_start": 1512531663.7420573, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-79.72341,117,-16.9835974119,21.527151
-78.719455,122,-16.1828169949,44.471322
-81.573054,121,-17.2762772983,68.418791
-80.989752,120,-18.3207242865,90.934753
-81.80801,124,-18.2664682446,115.940527
-80.825058,125,-17.4141069789,139.440747
-79.479173,120,-16.6092418993,162.539731
-80.394665,119,-17.2087082282,185.279735
-81.536654,125,-16.9611739462,210.163443
-82.221732,125,-17.3886256742,234.260418
-81.245532,122,-16.6789219058,258.250196
-80.592216,119,-17.0811859717,281.391252
-81.460456,122,-17.5533233689,304.282765
-80.211717,118,-16.9196500469,327.689236
-80.487496,122,-16.6634370152,352.507615
-80.881307,121,-17.1663018653,376.72216
-80.445097,116,-16.8864845938,401.159799
-79.096705,119,-16.8727483925,423.956902
-80.342251,118,-17.3310808076,447.330106
-81.495116,120,-18.1744791935,470.404072
-80.388412,119,-16.7476621122,493.470471
-82.220752,130,-16.9236164709,520.732035
-81.613862,123,-18.2625772979,546.321025
-80.545227,116,-17.4759389904,569.377074
-80.575115,121,-17.0498819085,593.737336
-81.219147,120,-18.1389545062,618.094589
-81.709325,124,-17.1960278597,643.581243
-79.951489,121,-16.8234510698,669.063217
-80.14515,118,-16.7845596907,692.601674
-82.875219,128,-17.9229909671,719.15612
-80.237688,116,-17.2574460515,742.259612
-79.262284,122,-16.1031780018,767.780932
-78.516785,120,-16.0632395147,791.796941
-82.104938,121,-17.8163735821,817.801141
-81.035659,120,-17.5046803177,841.563123
-81.638232,124,-17.2754988061,867.168085
-80.541015,119,-16.7143115948,891.022112
-81.252084,120,-17.653981067,915.056319
-80.697047,118,-17.3679227262,939.533734
-81.145203,120,-17.9280049559,971.416552
-79.304563,119,-16.5674222709,1001.999779
-81.014246,124,-17.0611513901,1028.715872
-78.582608,120,-16.5233386155,1055.459244
-81.452382,119,-17.4070768438,1080.29236
-81.4945,127,-17.7401514396,1106.638518
-79.819809,118,-17.1632914784,1131.567137
-80.650914,119,-17.5591404067,1156.133487
-80.439756,118,-17.3061917931,1180.295247
-80.870552,120,-17.4731021165,1208.012604
-81.815804,120,-16.8581225481,1239.245826
-79.508164,118,-16.82151563,1271.573003
-81.039533,119,-17.0845605861,1301.444089
-79.982484,122,-16.4952186873,1331.776561
-81.454995,121,-17.5932858447,1362.593199
-80.089294,119,-16.3690457312,1392.726956
-80.492169,121,-17.051609716,1424.389175
-82.841426,119,-18.2119441811,1456.109195
-80.973238,123,-17.2626747055,1489.116081
-81.135089,122,-16.5050296102,1520.37119
-79.749702,121,-16.8402983689,1550.906248
-80.59159,118,-17.1736224449,1580.94296
-80.985148,121,-17.3338506623,1611.058056
-82.69452,124,-17.7891175397,1643.329915
-79.901681,122,-17.0916666462,1674.579809
-79.809814,118,-17.2728799551,1703.680683
-81.805938,121,-17.2446607719,1733.64212
-81.523879,119,-17.3526855044,1762.451974
-80.020151,119,-17.1116759896,1793.193613
-79.435367,120,-16.3738100807,1822.975013
-79.87374,121,-17.3210030238,1852.638822
-80.264521,122,-16.7708963209,1883.763304
-79.51109,116,-16.6068038078,1911.601065
-81.034265,124,-16.904346519,1942.697648
-81.962992,122,-17.4351291726,1973.164382
-80.464104,117,-18.1496965925,2002.760635
-81.775629,121,-17.1473388619,2033.01056
-81.370899,120,-17.1060157858,2063.713942
-79.607221,118,-17.116630443,2092.104107
-80.809051,118,-17.6808068004,2121.096333
-81.168621,121,-16.7180646504,2150.026376
-80.162916,125,-16.4620028919,2181.00953
-80.43648,119,-17.0414070802,2209.861681
-80.304625,119,-17.2544526406,2239.325451
-80.111515,116,-17.2410010441,2267.961661
-82.187283,123,-18.1444473095,2299.908651
-81.616275,120,-17.0955183156,2329.309431
-82.164433,123,-17.7738397198,2360.835458
-80.135128,117,-17.720245809,2390.981016
-80.270784,128,-16.4196848027,2422.512125
-80.134356,118,-16.8949174664,2451.958284
