#{"t_start": 1512763105.960621, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-786.119304,120,-0.80686663224,27.359954
-768.164411,117,-0.787930085573,55.686484
-766.527423,119,-0.787593884168,83.894446
-778.658538,121,-0.799527215278,113.339602
-785.531321,120,-0.805837223715,141.921633
-785.831953,119,-0.806363065466,169.463807
-768.836053,121,-0.790265204905,197.432929
-749.028897,117,-0.769010099302,226.503534
-765.973404,124,-0.788977111795,255.984549
-774.526834,117,-0.79405787301,284.009928
-781.110558,120,-0.801720564493,313.331227
-791.534425,120,-0.81207856052,342.696572
-775.71008,122,-0.796316303381,373.194963
-796.925691,120,-0.818137153374,403.009224
-786.749884,120,-0.80775344916,432.91006
-796.044395,125,-0.817982024379,462.997027
-753.484011,119,-0.773747623751,490.851178
-779.978614,118,-0.799764985454,522.870668
-774.597255,118,-0.794890835738,550.630996
-768.264471,122,-0.789809006637,581.233602
-791.115197,122,-0.813116985583,612.037717
-788.030285,124,-0.810395545135,642.238845
-795.397211,123,-0.816407194364,673.536623
-782.052288,120,-0.802039981916,704.602034
-767.909235,119,-0.788358993552,733.705212
-787.692913,117,-0.807109241065,762.696453
-782.77809,120,-0.802800969649,791.491721
-778.507811,119,-0.79930658717,819.96556
-767.926577,117,-0.787938234018,849.411257
-762.928084,122,-0.784958276917,879.137103
-785.387972,121,-0.806282376295,908.393948
-771.125886,120,-0.791763044386,937.464886
-774.602522,117,-0.794790888477,966.55907
-784.669233,119,-0.804445260594,997.300746
-755.585467,121,-0.777029341907,1030.361557
-764.935636,120,-0.784321025079,1059.266028
-774.628167,119,-0.795081328525,1089.093602
-768.442355,122,-0.790295691555,1120.786541
-775.795119,123,-0.797726466463,1152.144532
-784.30938,121,-0.804058956549,1183.794555
-776.709149,119,-0.796691598592,1214.403428
-784.666977,127,-0.808324676334,1246.35755
-783.977498,120,-0.803982899604,1274.595859
-765.395553,116,-0.785331787906,1302.740516
-773.928452,118,-0.793826679537,1333.069946
-759.603891,119,-0.778506405644,1363.38431
-782.918493,123,-0.805000155285,1393.863608
-770.555623,122,-0.791817825708,1426.746113
-771.102281,119,-0.791642629032,1457.659919
-785.223444,122,-0.805819373815,1488.73957
-792.777366,120,-0.813231518887,1520.76267
-777.281903,116,-0.796909919727,1554.067076
-782.704524,122,-0.803802171651,1586.932769
-774.662349,121,-0.796250114724,1618.532498
-773.361697,117,-0.792975302051,1648.59375
-771.903125,118,-0.790995229235,1680.86468
-771.740738,120,-0.792972948349,1713.590634
-760.736645,120,-0.781991285683,1745.593393
-773.760725,123,-0.795603853856,1778.673329
-794.634443,121,-0.814688904032,1810.958808
-786.996222,121,-0.808118124282,1843.550298
-776.063789,117,-0.795821127517,1876.038098
-790.078391,121,-0.810780960535,1908.708206
-786.399997,123,-0.807076702561,1941.954643
-784.075449,120,-0.804678220686,1973.797354
-783.918627,119,-0.804417118781,2001.139246
-752.749924,116,-0.772167012171,2029.022577
-784.916609,124,-0.807490169544,2058.335677
-738.04514,117,-0.757626533462,2090.544072
-781.674496,121,-0.802322308681,2120.141564
-782.460818,119,-0.802474814518,2150.281238
-774.778611,118,-0.794432209845,2180.832502
-776.026087,117,-0.795441259171,2210.461917
-780.846006,118,-0.80089905972,2240.980605
-771.795662,122,-0.793602062845,2273.955408
-777.092257,118,-0.796890259893,2304.219485
-780.739488,122,-0.801296406831,2335.163326
-788.518208,124,-0.810513034909,2367.36294
-785.633634,117,-0.805283693799,2398.503226
-766.850953,120,-0.787641293203,2429.173909
-769.913357,116,-0.789205237772,2459.035594
-778.587701,120,-0.798923398746,2491.128304
-774.368107,119,-0.795313213279,2523.677197
-758.137489,116,-0.777375299992,2554.674083
-784.97082,126,-0.807919746239,2588.182708
-778.75464,117,-0.798697101436,2622.765326
-755.089252,116,-0.774225761668,2653.739309
-772.911679,116,-0.791948063569,2686.095576
-777.313259,118,-0.79785738184,2718.445316
-787.230128,120,-0.808059650448,2751.868337
-778.29186,116,-0.796940295282,2784.422229
-775.25265,124,-0.79737233842,2819.114002
-782.326142,122,-0.803981359267,2853.204477
-754.693701,119,-0.775279832616,2885.255292
-775.748701,119,-0.795857770299,2917.386933
-775.085235,119,-0.795645627079,2950.122202
-797.350395,127,-0.820129418338,2986.152803
-768.34269,120,-0.788437584314,3021.014431
-770.570018,120,-0.791275568809,3053.796218
-771.908445,117,-0.791891265889,3086.484506
-788.399284,120,-0.809358922954,3119.977239
-769.5984,121,-0.78971099261,3153.718608
-769.194948,118,-0.788928029414,3189.116449
-771.717362,121,-0.792256831997,3223.546844
-761.586465,117,-0.781503738601,3256.2033
-771.118781,120,-0.792117483271,3289.119227
-754.471603,121,-0.775874255865,3322.206323
-768.401986,121,-0.789594023294,3354.894034
-785.894793,122,-0.807780375575,3388.99848
-782.114975,122,-0.803879876002,3423.02829
-777.619989,120,-0.798539319548,3456.481866
-765.237126,115,-0.784399060906,3488.096272
-772.034379,118,-0.792297419495,3521.04235
-784.323404,124,-0.806668767955,3556.334627
-772.180804,118,-0.79183433374,3590.514987
-790.816347,120,-0.811250299548,3624.363945
-780.637085,121,-0.801404203434,3658.378388
-773.026172,118,-0.793066352418,3692.985747
-770.91508,120,-0.791204811705,3726.680738
-787.579538,117,-0.807730459374,3760.616697
-795.426958,118,-0.814208248662,3793.822028
-781.635425,122,-0.80238025397,3829.06992
-762.879368,118,-0.783113214041,3861.360764
-774.629843,116,-0.794234663958,3892.165276
-781.472846,117,-0.80111673437,3923.178072
-770.0867,117,-0.79018584081,3953.925089
-778.53507,120,-0.799508141727,3985.301725
-787.241457,121,-0.80810982223,4016.172366
-783.041671,125,-0.805116536032,4047.409931
-769.247526,119,-0.789909496152,4079.145462
-772.930551,122,-0.7939155506,4110.73861
-789.264129,122,-0.809663179945,4142.752723
-770.756795,117,-0.789800499399,4172.335911
-781.295069,119,-0.801571763911,4202.157654
-782.895715,119,-0.803142521741,4234.18731
-778.856226,116,-0.798034016914,4264.365958
-779.637298,120,-0.800369532065,4298.292954
-770.330074,119,-0.790462697731,4330.289094
-759.882218,119,-0.780410921778,4361.720613
-770.392345,121,-0.791385096944,4393.148937
-783.54908,120,-0.803448702253,4425.318549
-784.641549,123,-0.805213123817,4458.463377
-772.387394,116,-0.792501126989,4488.295482
-788.814323,119,-0.809170591868,4520.261169
-771.156462,116,-0.790700959163,4550.064496
-773.971512,119,-0.793381977078,4581.174872
-781.060758,118,-0.800703837769,4612.117218
-790.751336,120,-0.811250153606,4645.508893
-794.152645,120,-0.81467403667,4677.886692
-784.995892,121,-0.805052513599,4710.774391
-771.062975,120,-0.792689576484,4743.330342
-781.779315,122,-0.802901144614,4774.806577
-780.570477,122,-0.802474078117,4807.390202
-784.543173,120,-0.805643970749,4842.109146
-781.540852,122,-0.802368816149,4874.216384
-784.713874,125,-0.806487313256,4907.51446
-756.695772,128,-0.78039121719,4942.263133
-778.527844,119,-0.79867436728,4975.745443
-783.895657,121,-0.805025715237,5009.846462
-790.509321,123,-0.811987044434,5043.309376
-786.611092,119,-0.806578153913,5076.159745
-761.711845,120,-0.782527604412,5109.872316
-786.695286,119,-0.806623127559,5142.295631
-780.125953,119,-0.800319176782,5175.277883
-769.84868,119,-0.790732225745,5207.403934
-789.098842,124,-0.810680988476,5241.879993
-769.228938,119,-0.78941736478,5275.140473
-804.332914,126,-0.826968757251,5310.278264
-785.759312,120,-0.80606014963,5344.413556
-768.381824,122,-0.789560201107,5379.849694
-762.969551,120,-0.784304950658,5416.883154
-790.35257,120,-0.810647909765,5449.839406
-791.400841,119,-0.812303006956,5484.12067
-787.985659,123,-0.810060313189,5518.792291
-792.356142,122,-0.813688098073,5553.035267
-798.397096,125,-0.819903415094,5588.789275
-772.822777,117,-0.792640929926,5622.093937
-772.646775,117,-0.792532555651,5655.035403
-763.644108,121,-0.784402284928,5689.821045
-748.930125,115,-0.767763086542,5721.49929
-774.994726,124,-0.797432457785,5759.05229
-776.546282,121,-0.797768234682,5794.09059
-766.977877,119,-0.787609506803,5827.754241
-772.928541,119,-0.793723621077,5861.324759
-781.970518,119,-0.801559542688,5896.367517
-789.372178,123,-0.810918933699,5932.291421
-782.560031,119,-0.802365332977,5965.915214
-769.758444,117,-0.789710297276,6003.461097
-776.076775,123,-0.798232794944,6040.154781
-761.66176,113,-0.779569403121,6073.296635
-768.616977,119,-0.788961271378,6108.327355
-788.679447,119,-0.808477813489,6142.779768
-783.329764,120,-0.803960103429,6177.780278
-780.768883,123,-0.802264840195,6211.938762
-770.001858,123,-0.791309221011,6246.703906
-778.710594,120,-0.799307434619,6281.830222
-762.406114,123,-0.784019689227,6318.19957
-778.161515,120,-0.798455058406,6351.141789
-748.268275,115,-0.767199068682,6383.184178
-774.32831,121,-0.795519406971,6416.964744
-796.441108,123,-0.818020813236,6450.747163
-783.293851,120,-0.803291962909,6484.017084
-772.151053,121,-0.793000470909,6518.903144
-774.198743,123,-0.796617145561,6553.30236
-774.821094,122,-0.795716176008,6590.514417
-769.395511,118,-0.788945814639,6625.633613
-781.813664,118,-0.801823830588,6659.023666
-776.442607,121,-0.797248266877,6693.902373
-783.254233,123,-0.804482058871,6728.739487
-785.278318,117,-0.803901240204,6764.900152
-779.243126,121,-0.800176522782,6799.073022
-765.398131,116,-0.784278374263,6831.965424
-782.085722,121,-0.80293488332,6867.021984
-773.608519,120,-0.79463039409,6902.116
-758.838609,116,-0.778423182353,6935.575755
-791.211323,121,-0.813218251651,6971.552045
-782.462953,117,-0.801740097686,7006.513851
-797.964829,129,-0.821218594842,7044.080036
-794.867355,125,-0.816648797888,7080.023715
-789.003725,120,-0.809092316927,7116.985264
-776.001717,120,-0.796172473733,7152.387389
-771.512216,119,-0.791478049063,7189.506273
-765.667234,116,-0.785476491583,7223.804239
-762.152789,122,-0.781895027069,7259.623641
-770.439791,119,-0.791175327295,7293.950222
-764.082153,121,-0.786029662509,7331.890857
-780.007967,121,-0.801325499826,7367.953219
-783.76022,118,-0.803336538258,7402.459716
-778.902253,119,-0.798915518842,7437.729049
-774.199776,122,-0.795842810158,7474.474527
-764.1887,122,-0.785075231246,7511.359651
-787.804301,121,-0.8082883979,7545.618241
-775.531992,120,-0.796716204256,7581.650946
-746.923412,122,-0.768743308819,7618.095652
-781.051105,118,-0.800412380912,7651.543578
-772.006938,120,-0.792772819266,7687.434074
-772.190771,120,-0.792706413665,7723.872486
-777.932525,119,-0.799212957418,7760.117708
-763.23774,118,-0.783927255883,7797.436736
-748.641124,117,-0.76881233539,7831.758684
-752.345486,118,-0.772161798959,7867.368316
-773.654032,118,-0.793883350051,7903.091255
-782.724573,122,-0.804386464844,7938.551138
-768.310313,118,-0.788091195865,7972.856066
-776.462918,124,-0.798050188363,8009.867417
-784.826702,122,-0.806148550809,8046.112493
-788.429519,124,-0.809660024501,8083.480828
-773.278851,120,-0.793830720153,8120.63377
-783.315376,118,-0.803574502919,8157.913316
-778.929116,118,-0.798710810034,8192.801893
-772.396803,124,-0.794089347031,8230.698119
-795.919382,123,-0.817200378688,8268.061646
-766.942675,120,-0.787899797744,8303.998552
-774.410216,119,-0.79478292553,8339.431821
-794.136151,119,-0.813454667842,8374.03273
-772.895592,119,-0.792698941999,8411.877221
-786.366906,121,-0.806835086931,8446.759434
-761.649941,118,-0.782402410461,8482.822377
-788.150668,122,-0.809212675197,8519.268432
-785.540279,120,-0.805456598969,13501.221732
-782.947346,122,-0.804002730277,13530.651849
