#{"t_start": 1512763105.9678047, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-786.084226,120,-0.807028486688,27.200573
-779.40344,120,-0.800336537563,56.447659
-794.201992,127,-0.816909775227,87.221702
-780.540869,121,-0.80121949653,116.708891
-779.198772,117,-0.799128979093,144.064727
-771.270833,125,-0.794047819124,173.314734
-764.85837,121,-0.786272326482,201.397404
-778.809339,123,-0.800563777704,231.961815
-799.11609,126,-0.821173210739,262.423919
-782.032207,117,-0.802132434985,290.344847
-767.042596,119,-0.787038482145,319.416957
-779.6494,120,-0.80041306901,349.133299
-766.631878,117,-0.786305315765,377.800435
-781.212638,119,-0.801836995847,407.542635
-770.777324,119,-0.790698467678,437.183669
-788.244001,121,-0.809188360985,465.902536
-753.695828,118,-0.77363931265,495.987782
-773.355886,119,-0.794004769647,525.48505
-772.223658,121,-0.793968641506,554.597656
-770.494285,116,-0.790074625693,583.125196
-785.050348,124,-0.807315139513,614.632183
-785.464783,120,-0.805916612775,643.743191
-778.360684,121,-0.799983661062,674.613059
-769.74339,121,-0.790829515663,705.857244
-781.061795,121,-0.80181756923,735.691896
-771.852279,118,-0.791905569649,764.506227
-782.385445,123,-0.802958638526,794.388016
-785.815269,120,-0.806449936823,823.334514
-789.057276,122,-0.810353249951,853.616383
-790.855692,122,-0.8122997537,884.002465
-787.295891,122,-0.808035279565,913.605973
-802.629995,127,-0.825171866786,943.945788
-781.224199,118,-0.800730146011,974.544489
-769.520865,119,-0.790271531091,1007.490061
-772.673652,120,-0.792794489924,1037.128912
-757.037913,118,-0.777597850788,1066.141825
-785.858493,123,-0.80813804206,1097.213357
-730.851207,120,-0.752502738627,1127.631128
-760.184139,118,-0.780927700147,1157.927322
-770.048952,120,-0.791220825863,1189.593322
-784.992445,117,-0.80428973238,1218.976394
-782.2116,118,-0.800207953511,1248.229903
-782.844618,121,-0.803543240111,1276.64228
-778.702102,116,-0.797808909948,1304.971877
-776.568115,119,-0.796898227687,1335.958849
-778.097092,124,-0.800147705823,1367.381582
-756.868617,120,-0.778087101074,1397.393933
-773.88453,122,-0.795022785658,1429.953449
-790.820193,124,-0.812060387093,1462.088319
-776.563084,118,-0.796872087719,1492.232239
-777.714021,117,-0.797641415081,1523.496994
-776.711077,119,-0.796841160013,1557.674134
-766.417925,122,-0.787197980648,1590.634294
-746.215297,118,-0.766956028553,1621.123047
-770.825402,117,-0.79000613857,1651.270491
-768.356656,118,-0.788189179985,1683.21856
-774.990687,125,-0.797329370093,1717.730762
-785.480779,120,-0.806076054034,1749.659073
-772.477965,119,-0.792343936716,1781.711723
-785.868546,118,-0.805966974892,1813.068991
-758.250096,117,-0.777283116822,1844.413063
-777.941133,125,-0.800810300095,1878.974826
-770.100043,119,-0.79114792055,1911.400091
-777.617445,119,-0.798362586755,1943.34823
-792.134024,121,-0.812989030577,1975.185864
-788.151801,127,-0.811207898827,2004.679634
-788.277504,123,-0.80837488022,2034.419482
-789.785188,120,-0.810205774174,2062.69913
