#{"t_start": 1512763105.9517934, "gym_version": "0.9.4", "env_id": 0}
r,l,s,t
-788.375347,122,-0.809269913664,28.139656
-767.929699,120,-0.788641310706,57.131236
-789.786636,121,-0.810031792321,85.832986
-783.430034,121,-0.804055763343,115.47345
-791.225134,123,-0.812618012499,144.87386
-774.887399,119,-0.795342916247,172.148015
-793.689126,121,-0.814314396799,200.352025
-769.793646,117,-0.789635276998,229.07819
-776.593781,120,-0.797076702143,257.730425
-784.580529,120,-0.805334458505,286.21837
-790.151879,123,-0.811557088175,316.925634
-790.725715,124,-0.811666738977,347.495999
-769.585877,118,-0.78764177498,376.768791
-777.174397,120,-0.797487810871,406.62891
-793.236276,123,-0.81484228433,437.421846
-773.051181,120,-0.793283737807,465.929186
-781.470519,125,-0.803694845146,498.523902
-769.848216,119,-0.790250431359,527.37075
-797.030353,122,-0.818026882491,557.077379
-792.278005,121,-0.813029403057,586.82974
-783.096664,118,-0.802491501495,616.615122
-767.633244,122,-0.788668506208,646.701838
-781.687252,117,-0.800610798791,676.238014
-760.480803,118,-0.780416404826,706.298195
-761.57227,116,-0.781165466602,734.62152
-769.660248,117,-0.789015426359,763.346012
-774.245581,118,-0.795023064456,791.86506
-764.65672,122,-0.786901663217,820.950951
-784.393983,121,-0.804541413761,851.42654
-772.975792,118,-0.792198652447,880.298182
-775.241857,120,-0.796806580023,909.084967
-764.620664,121,-0.786260705293,938.646284
-773.838181,117,-0.793650590353,967.586061
-757.921615,119,-0.778187841579,998.11903
-785.393394,121,-0.805982977455,1031.247114
-785.73572,122,-0.807057486952,1061.24528
-768.664099,123,-0.790707406293,1092.031533
-800.88889,124,-0.823231407323,1123.919063
-778.865522,124,-0.800878158504,1155.964186
-777.066002,119,-0.797073310295,1187.218646
-771.924848,118,-0.792043379296,1217.345303
-779.271404,117,-0.798515106517,1246.360847
-770.676741,118,-0.790908248418,1274.078974
-785.760363,120,-0.80577840782,1303.303989
-790.372104,120,-0.810522392264,1334.343345
-767.094488,123,-0.788801660674,1365.935038
-776.221245,120,-0.796637222329,1395.695229
-770.424092,121,-0.791852579176,1428.036019
-777.648705,120,-0.798641396359,1459.161942
-773.636338,120,-0.793717576589,1489.548109
